#	init_method	max_init_weight	embed_size	rnn_size	post_image_size	pre_output_size	post_image_activation	rnn_type	optimizer	learning_rate	normalize_image	weights_reg_weight	image_dropout_prob	post_image_dropout_prob	embedding_dropout_prob	rnn_dropout_prob	max_gradient_norm	minibatch_size	beam_width	error	duration
2	normal	0.7843651550112392	502	201	119	None	relu	gru	adadelta	0.00016001463818220702	False	1.7629666309e-10	0.03908278523788112	0.4759998097614929	0.006824823670803117	0.16905264292048613	1.3854268992822782	131	4	empty	22
4	normal	0.00016469472042962398	502	201	478	None	none	gru	rmsprop	0.07931324939783982	False	1.624462350517304e-05	0.007389341627303593	0.3658885166731595	0.006824823670803117	0.41885810646212446	1.101535740087366	249	2	empty	46
13	normal	0.003841416029790326	502	201	470	None	none	gru	rmsprop	0.14544745756277053	True	3.0982522938e-10	0.13467183145941994	0.0793974134636279	0.006824823670803117	0.22008853358591457	44.0349956901748	24	1	empty	128
22	normal	0.0011833500175013124	502	201	110	None	none	gru	adam	0.30931672039232844	False	5.66368303899798e-06	0.22772425241248329	0.29690428690757464	0.006824823670803117	0.44196086041065247	5.931935803552229	47	4	empty	51
23	xavier_normal	7.461046305089071e-05	502	201	165	None	none	gru	rmsprop	0.029695415770201093	False	5.8281554046243e-07	0.37150134816556857	0.1444176040155926	0.006824823670803117	0.0204657379411648	22.879856484252134	172	4	empty	38
27	xavier_normal	0.008092547799673009	502	201	166	None	none	gru	adam	0.18050489804102804	False	0.04018330403319668	0.057333471008029394	0.12565394909894037	0.006824823670803117	0.48044996661370437	965.1073335894831	215	3	empty	37
32	xavier_normal	0.00011161894428151671	502	201	297	None	none	gru	rmsprop	0.08154430552986533	False	3.6092145769959e-07	0.2178655942506325	0.20146508952878595	0.006824823670803117	0.4031714148910158	72.69945927317713	232	1	empty	41
46	normal	0.5317654743554853	502	201	405	None	none	gru	adam	0.0017795482765900312	False	6.698644168918421e-05	0.03712568060972616	0.08430564716821833	0.006824823670803117	0.3227899505587707	78.46339315175527	196	5	empty	27
95	normal	0.22395211661208886	502	201	296	None	relu	gru	rmsprop	0.00018632223431611916	False	1.24140312826211e-06	0.20930168532150273	0.0019141095177389604	0.006824823670803117	0.04207685844660109	892.7689134506912	45	4	empty	37
