#	init_method	max_init_weight	embed_size	rnn_size	post_image_size	pre_output_size	post_image_activation	rnn_type	optimizer	learning_rate	normalize_image	weights_reg_weight	image_dropout_prob	post_image_dropout_prob	embedding_dropout_prob	rnn_dropout_prob	max_gradient_norm	minibatch_size	beam_width	geomeanpplx	duration
1	xavier_normal	0.02401029767475993	64	272	None	None	none	gru	adam	0.008514819794372706	False	3.5302313353e-10	0.0	0.0	0.37336125427533706	0.4535973581735567	7.609698104888305	19	1	5.52292814341	1047
2	normal	0.7843651550112392	260	74	None	None	none	gru	adadelta	0.00016001463818220702	False	1.7629666309e-10	0.0	0.0	0.3363257707142088	0.16905264292048613	1.3854268992822782	131	1	22.3182151316	355
3	xavier_normal	1.947552700575907e-05	408	67	None	None	none	gru	rmsprop	0.11919422072882185	False	6.479049097778e-08	0.0	0.0	0.0948085239444745	0.3390228382084652	36.11906497275113	203	1	7.01170666373	138
4	normal	0.08247671470446766	255	427	None	None	none	gru	adam	0.000834282247555207	False	4.205472798796e-08	0.0	0.0	0.06702698230757805	0.1278657456859352	7.538226162042829	104	1	5.43058478967	522
5	normal	0.00016469472042962398	320	264	None	None	none	gru	adam	6.458493638787292e-05	False	4.40153108669479e-05	0.0	0.0	0.4091615878935108	0.43519398509605317	264.46651200476083	136	1	7.61028774441	484
6	xavier_normal	0.9038997566359106	240	511	None	None	none	gru	adadelta	8.979860653412721e-05	False	7.05679269766925e-06	0.0	0.0	0.026265068105886476	0.16961118446351733	48.039723996445204	120	1	11.3049206867	688
7	xavier_normal	0.0606407452851296	487	122	None	None	none	gru	adadelta	0.024407520437325407	False	0.0006652162241132641	0.0	0.0	0.1356042822328767	0.12982735950860716	4.133881145717028	46	1	7.41235518946	779
8	xavier_normal	0.004314149159892024	236	427	None	None	none	gru	adam	0.0026039907199145373	False	0.0017644815921378045	0.0	0.0	0.343976904055461	0.16699392107610125	2.074076342532437	76	1	6.1547923462	540
9	normal	0.302595934841978	505	163	None	None	none	gru	adam	0.001826081403617871	False	0.0038300042956102703	0.0	0.0	0.36757749123661687	0.37541597715392644	9.558079001414342	10	1	6.357373254	2219
10	normal	0.5038738128239268	179	180	None	None	none	gru	rmsprop	0.007828058739825464	False	0.014279843143246611	0.0	0.0	0.18208383876938053	0.1899972234326704	4.331791951267655	292	1	7.20106656729	129
11	xavier_normal	1.172899152200286e-05	176	323	None	None	none	gru	rmsprop	0.0034316586193198777	False	0.00010793473999394973	0.0	0.0	0.17836364520671336	0.2322205719224113	70.73178717704177	194	1	5.5234506264	452
12	normal	6.728334748429104e-05	172	461	None	None	none	gru	adadelta	0.2760696553583848	False	1.161991082659e-08	0.0	0.0	0.17841385099648524	0.17008572193677088	141.1624845573692	72	1	6.8317317507	826
13	xavier_normal	1.755479975375558e-05	425	182	None	None	none	gru	adam	0.0138332447917946	False	0.03984219772720365	0.0	0.0	0.12621653699897464	0.22594322976251896	967.6791312733287	46	1	7.22491238178	428
14	normal	0.003841416029790326	408	432	None	None	none	gru	adadelta	0.1393645397498272	False	0.003034432200457425	0.0	0.0	0.4441647526146997	0.18005218520826496	417.3677306836532	59	1	7.17554128506	994
