architecture	dataset	run	use_generated_sents	sent_len	token_index	min_logit	mean_logit	max_logit	total_time
init	flickr8k	1	True	12	10	-10.961425	-2.528368	11.239716	0
init	flickr8k	1	True	12	11	-10.82687	-2.4005606	10.760459	0
init	flickr8k	1	True	12	12	-9.637782	-1.6397163	9.860462	0
init	flickr8k	1	True	12	13	-10.573038	-2.4983933	10.957857	0
init	flickr8k	1	True	13	0	-9.054602	-2.0180802	7.640093	0
init	flickr8k	1	True	13	1	-10.117015	-1.6338686	11.673608	0
init	flickr8k	1	True	13	2	-10.593706	-2.207867	10.813331	0
init	flickr8k	1	True	13	3	-11.905671	-2.6698365	11.563616	0
init	flickr8k	1	True	13	4	-9.884462	-1.5931036	10.939848	0
init	flickr8k	1	True	13	5	-10.311827	-1.3802998	11.771601	0
init	flickr8k	1	True	13	6	-10.451776	-2.2816584	10.411302	0
init	flickr8k	1	True	13	7	-10.733837	-2.2147532	9.967556	0
init	flickr8k	1	True	13	8	-11.020697	-2.487433	10.790892	0
init	flickr8k	1	True	13	9	-10.800707	-2.382907	10.819788	0
init	flickr8k	1	True	13	10	-10.499353	-2.348373	11.386241	0
init	flickr8k	1	True	13	11	-11.422746	-2.7745702	11.287281	0
init	flickr8k	1	True	13	12	-10.504136	-2.2180154	10.128189	0
init	flickr8k	1	True	13	13	-9.226769	-1.5306339	9.506199	0
init	flickr8k	1	True	13	14	-10.567775	-2.496534	11.280694	0
init	flickr8k	2	True	5	0	-9.156172	-1.928454	7.4033113	0
init	flickr8k	2	True	5	1	-9.523252	-1.6350328	11.774595	0
init	flickr8k	2	True	5	2	-9.945191	-1.8300264	10.221063	0
init	flickr8k	2	True	5	3	-10.240009	-2.2219055	10.552864	0
init	flickr8k	2	True	5	4	-11.050445	-2.4463801	11.59265	0
init	flickr8k	2	True	5	5	-9.504328	-1.6496247	10.409766	0
init	flickr8k	2	True	5	6	-10.508068	-2.4171712	10.926882	0
init	flickr8k	2	True	6	0	-9.127367	-1.9417337	7.466136	0
init	flickr8k	2	True	6	1	-9.458393	-1.650644	11.840312	0
init	flickr8k	2	True	6	2	-10.1805725	-1.9717582	10.760886	0
init	flickr8k	2	True	6	3	-10.293402	-2.0281506	10.591567	0
init	flickr8k	2	True	6	4	-10.833056	-2.416594	11.118863	0
init	flickr8k	2	True	6	5	-10.857855	-2.2278924	11.257336	0
init	flickr8k	2	True	6	6	-9.887205	-1.5380538	10.784475	0
init	flickr8k	2	True	6	7	-10.715394	-2.4841943	10.948044	0
init	flickr8k	2	True	7	0	-9.17309	-1.9606607	7.4599233	0
init	flickr8k	2	True	7	1	-9.614158	-1.6717998	11.944226	0
init	flickr8k	2	True	7	2	-10.01011	-2.049738	11.87679	0
init	flickr8k	2	True	7	3	-10.278784	-2.05948	10.723069	0
init	flickr8k	2	True	7	4	-10.33154	-1.9610013	10.270071	0
init	flickr8k	2	True	7	5	-11.096203	-2.3904996	11.3932495	0
init	flickr8k	2	True	7	6	-11.305681	-2.466051	11.657948	0
init	flickr8k	2	True	7	7	-9.782759	-1.5572418	10.394333	0
init	flickr8k	2	True	7	8	-10.669374	-2.455466	10.9041605	0
init	flickr8k	2	True	8	0	-9.098615	-1.9665964	7.4807277	0
init	flickr8k	2	True	8	1	-9.450617	-1.6521647	11.774264	0
init	flickr8k	2	True	8	2	-10.177211	-2.098391	12.126964	0
init	flickr8k	2	True	8	3	-10.510568	-2.0958683	10.884799	0
init	flickr8k	2	True	8	4	-10.657996	-2.0403268	10.620141	0
init	flickr8k	2	True	8	5	-10.314911	-1.9202908	10.780733	0
init	flickr8k	2	True	8	6	-11.077127	-2.3954833	11.046205	0
init	flickr8k	2	True	8	7	-11.109357	-2.3723795	11.295214	0
init	flickr8k	2	True	8	8	-9.725574	-1.506343	10.298019	0
init	flickr8k	2	True	8	9	-10.43465	-2.413726	10.933234	0
init	flickr8k	2	True	9	0	-9.26804	-1.9680911	7.3482084	0
init	flickr8k	2	True	9	1	-9.52937	-1.6543698	11.766712	0
init	flickr8k	2	True	9	2	-10.109653	-2.0506406	11.084543	0
init	flickr8k	2	True	9	3	-10.855782	-2.2074022	11.108807	0
init	flickr8k	2	True	9	4	-10.400532	-1.8396549	11.134706	0
init	flickr8k	2	True	9	5	-10.4399605	-1.9293306	10.612062	0
init	flickr8k	2	True	9	6	-10.501523	-1.982339	10.804909	0
init	flickr8k	2	True	9	7	-11.022857	-2.4480882	11.310169	0
init	flickr8k	2	True	9	8	-11.298528	-2.5187304	11.654755	0
init	flickr8k	2	True	9	9	-9.6922245	-1.5732125	10.35715	0
init	flickr8k	2	True	9	10	-10.557952	-2.4834502	11.2417345	0
init	flickr8k	2	True	10	0	-9.1191435	-1.9719787	7.4253783	0
init	flickr8k	2	True	10	1	-9.430068	-1.6606317	11.71412	0
init	flickr8k	2	True	10	2	-10.247171	-2.0791614	11.305902	0
init	flickr8k	2	True	10	3	-11.324751	-2.3012276	11.373215	0
init	flickr8k	2	True	10	4	-10.621681	-1.8075435	10.928904	0
init	flickr8k	2	True	10	5	-10.276145	-1.640411	11.095764	0
init	flickr8k	2	True	10	6	-10.787503	-2.1554317	10.954352	0
init	flickr8k	2	True	10	7	-10.738664	-2.1430576	10.8222885	0
init	flickr8k	2	True	10	8	-11.025813	-2.4996393	11.716895	0
init	flickr8k	2	True	10	9	-11.036148	-2.4695518	11.398534	0
init	flickr8k	2	True	10	10	-9.7597275	-1.5956111	10.159589	0
init	flickr8k	2	True	10	11	-10.574305	-2.4740703	10.876956	0
init	flickr8k	2	True	11	0	-9.216118	-1.9559822	7.4130316	0
init	flickr8k	2	True	11	1	-9.475782	-1.6127533	11.769891	0
init	flickr8k	2	True	11	2	-10.482638	-2.050588	11.7830305	0
init	flickr8k	2	True	11	3	-10.922734	-2.1999733	10.884912	0
init	flickr8k	2	True	11	4	-11.521842	-2.1936324	11.46463	0
init	flickr8k	2	True	11	5	-10.410669	-1.6163212	11.14267	0
init	flickr8k	2	True	11	6	-10.678012	-1.822941	11.305269	0
init	flickr8k	2	True	11	7	-10.783859	-2.222658	10.806351	0
init	flickr8k	2	True	11	8	-10.77809	-2.1239855	10.98989	0
init	flickr8k	2	True	11	9	-11.136629	-2.5700858	11.294139	0
init	flickr8k	2	True	11	10	-11.260598	-2.4412732	11.269811	0
init	flickr8k	2	True	11	11	-9.776551	-1.5850432	10.074891	0
init	flickr8k	2	True	11	12	-10.621315	-2.4566784	10.874005	0
init	flickr8k	2	True	12	0	-9.260944	-1.9457443	7.5835423	0
init	flickr8k	2	True	12	1	-9.585844	-1.6379797	11.933673	0
init	flickr8k	2	True	12	2	-10.69228	-2.1333795	10.970949	0
init	flickr8k	2	True	12	3	-12.048771	-2.4089892	11.5910015	0
init	flickr8k	2	True	12	4	-10.809895	-1.750929	11.254918	0
init	flickr8k	2	True	12	5	-10.38562	-1.5531033	11.734155	0
init	flickr8k	2	True	12	6	-10.877438	-2.1165335	10.878887	0
init	flickr8k	2	True	12	7	-10.769819	-2.0990162	10.375349	0
init	flickr8k	2	True	12	8	-11.161246	-2.3355563	11.143553	0
init	flickr8k	2	True	12	9	-10.770227	-2.1753912	10.894263	0
init	flickr8k	2	True	12	10	-11.105036	-2.5088706	11.569145	0
init	flickr8k	2	True	12	11	-11.278346	-2.5069256	11.459502	0
init	flickr8k	2	True	12	12	-9.851857	-1.6331607	9.815532	0
init	flickr8k	2	True	12	13	-10.765394	-2.5057042	11.030318	0
init	flickr8k	2	True	13	0	-9.149921	-1.9335597	7.570716	0
init	flickr8k	2	True	13	1	-9.576128	-1.6179514	11.605813	0
init	flickr8k	2	True	13	2	-10.586551	-2.1018288	10.747867	0
init	flickr8k	2	True	13	3	-12.1929245	-2.4227931	11.686051	0
init	flickr8k	2	True	13	4	-10.87679	-1.7160921	11.308121	0
init	flickr8k	2	True	13	5	-10.356383	-1.4533038	11.487839	0
init	flickr8k	2	True	13	6	-10.819317	-2.094581	10.845366	0
init	flickr8k	2	True	13	7	-10.857357	-2.136254	10.425524	0
init	flickr8k	2	True	13	8	-10.499294	-2.0486805	10.666078	0
init	flickr8k	2	True	13	9	-10.703878	-2.1868348	10.681811	0
init	flickr8k	2	True	13	10	-10.798406	-2.2119544	11.25378	0
init	flickr8k	2	True	13	11	-11.367567	-2.7171724	11.443309	0
init	flickr8k	2	True	13	12	-11.1134815	-2.4578362	11.223782	0
init	flickr8k	2	True	13	13	-9.715578	-1.6245942	10.248246	0
init	flickr8k	2	True	13	14	-10.887172	-2.5420818	11.007068	0
init	flickr8k	2	True	14	0	-8.962484	-1.9302492	7.461969	0
init	flickr8k	2	True	14	1	-9.325944	-1.5869395	11.640111	0
init	flickr8k	2	True	14	2	-10.498097	-2.0205173	11.308817	0
init	flickr8k	2	True	14	3	-11.368779	-2.2953467	11.169463	0
init	flickr8k	2	True	14	4	-11.362378	-2.0418854	11.635216	0
init	flickr8k	2	True	14	5	-10.386378	-1.4618022	11.2538595	0
init	flickr8k	2	True	14	6	-10.707767	-1.7887889	11.328663	0
init	flickr8k	2	True	14	7	-10.647132	-2.1986554	10.186953	0
init	flickr8k	2	True	14	8	-10.725301	-2.1095643	10.199071	0
init	flickr8k	2	True	14	9	-10.330368	-1.9847643	10.776585	0
init	flickr8k	2	True	14	10	-10.829616	-2.367124	11.162633	0
init	flickr8k	2	True	14	11	-11.239946	-2.3608918	11.335681	0
init	flickr8k	2	True	14	12	-11.188414	-2.601547	11.467077	0
init	flickr8k	2	True	14	13	-11.038819	-2.4855213	11.314592	0
init	flickr8k	2	True	14	14	-9.637681	-1.5611912	10.117871	0
init	flickr8k	2	True	14	15	-10.613266	-2.4535692	11.001113	0
init	flickr8k	3	True	4	0	-8.906122	-2.1325705	7.346213	0
init	flickr8k	3	True	4	1	-9.317725	-1.7349963	11.709023	0
init	flickr8k	3	True	4	2	-9.89708	-2.0679433	10.307857	0
init	flickr8k	3	True	4	3	-10.767632	-2.4147289	11.419666	0
init	flickr8k	3	True	4	4	-9.578927	-1.7743857	9.773642	0
init	flickr8k	3	True	4	5	-10.417685	-2.4467435	10.460422	0
init	flickr8k	3	True	5	0	-8.774951	-2.0269353	7.2694907	0
init	flickr8k	3	True	5	1	-9.109875	-1.614196	11.149195	0
init	flickr8k	3	True	5	2	-9.6084585	-1.9288218	10.278637	0
init	flickr8k	3	True	5	3	-10.399612	-2.4215982	10.737784	0
init	flickr8k	3	True	5	4	-11.287718	-2.4889245	11.612845	0
init	flickr8k	3	True	5	5	-9.642367	-1.621757	10.730737	0
init	flickr8k	3	True	5	6	-10.536086	-2.5234718	11.0452585	0
init	flickr8k	3	True	6	0	-8.849894	-2.061538	7.3423905	0
init	flickr8k	3	True	6	1	-9.354387	-1.6586796	11.303141	0
init	flickr8k	3	True	6	2	-9.546545	-1.9604366	10.520278	0
init	flickr8k	3	True	6	3	-9.824641	-1.9538404	10.334013	0
init	flickr8k	3	True	6	4	-10.51868	-2.418989	10.963329	0
init	flickr8k	3	True	6	5	-11.256412	-2.4443533	11.619235	0
init	flickr8k	3	True	6	6	-9.657045	-1.6036806	11.024791	0
init	flickr8k	3	True	6	7	-10.412078	-2.5524108	11.1401615	0
init	flickr8k	3	True	7	0	-8.848832	-2.0521736	7.3994994	0
init	flickr8k	3	True	7	1	-9.359854	-1.664557	11.423416	0
init	flickr8k	3	True	7	2	-9.441328	-1.9796014	10.999705	0
init	flickr8k	3	True	7	3	-10.043361	-2.063171	10.459031	0
init	flickr8k	3	True	7	4	-9.708436	-1.8050734	10.32181	0
init	flickr8k	3	True	7	5	-10.368062	-2.2947593	11.118026	0
init	flickr8k	3	True	7	6	-10.938531	-2.3742006	11.065947	0
init	flickr8k	3	True	7	7	-9.570442	-1.5326288	10.272508	0
init	flickr8k	3	True	7	8	-10.3505335	-2.4824529	10.833615	0
init	flickr8k	3	True	8	0	-8.839488	-2.0461838	7.36066	0
init	flickr8k	3	True	8	1	-9.4633045	-1.6762488	11.451293	0
init	flickr8k	3	True	8	2	-9.732828	-2.0437887	11.116151	0
init	flickr8k	3	True	8	3	-10.217145	-2.2114124	10.996971	0
init	flickr8k	3	True	8	4	-9.964723	-1.8993574	10.326871	0
init	flickr8k	3	True	8	5	-9.935052	-1.8392997	10.439043	0
init	flickr8k	3	True	8	6	-10.538572	-2.3709917	10.972039	0
init	flickr8k	3	True	8	7	-10.862075	-2.325977	11.097047	0
init	flickr8k	3	True	8	8	-9.521531	-1.557064	9.962537	0
init	flickr8k	3	True	8	9	-10.336986	-2.4236834	10.768009	0
init	flickr8k	3	True	9	0	-8.911158	-2.062102	7.381634	0
init	flickr8k	3	True	9	1	-9.435611	-1.6895338	11.54922	0
init	flickr8k	3	True	9	2	-9.782931	-2.1023738	11.158271	0
init	flickr8k	3	True	9	3	-10.4686775	-2.3115356	11.20384	0
init	flickr8k	3	True	9	4	-10.001784	-1.8460484	10.594529	0
init	flickr8k	3	True	9	5	-9.9988	-1.9452102	10.7914915	0
init	flickr8k	3	True	9	6	-10.187802	-1.9485924	10.332296	0
init	flickr8k	3	True	9	7	-10.485488	-2.283217	10.881394	0
init	flickr8k	3	True	9	8	-11.08553	-2.5233557	11.443028	0
init	flickr8k	3	True	9	9	-9.610471	-1.5997615	10.208337	0
init	flickr8k	3	True	9	10	-10.395864	-2.4444985	10.907297	0
init	flickr8k	3	True	10	0	-8.890113	-2.0142372	7.361195	0
init	flickr8k	3	True	10	1	-9.4256315	-1.6347228	11.364665	0
init	flickr8k	3	True	10	2	-9.717553	-1.9880075	10.755648	0
init	flickr8k	3	True	10	3	-10.817873	-2.412081	11.28561	0
init	flickr8k	3	True	10	4	-10.39071	-1.7721825	10.550344	0
init	flickr8k	3	True	10	5	-9.882661	-1.5639373	11.357177	0
init	flickr8k	3	True	10	6	-10.485952	-2.1742144	10.4384985	0
init	flickr8k	3	True	10	7	-10.460976	-1.9780508	10.354436	0
init	flickr8k	3	True	10	8	-10.796512	-2.5404084	11.423862	0
init	flickr8k	3	True	10	9	-10.966869	-2.5019386	11.326199	0
init	flickr8k	3	True	10	10	-9.524356	-1.5497881	9.9214115	0
init	flickr8k	3	True	10	11	-10.170034	-2.3590522	10.6353245	0
init	flickr8k	3	True	11	0	-8.926724	-2.0637496	7.4260573	0
init	flickr8k	3	True	11	1	-9.559633	-1.6895494	11.653068	0
init	flickr8k	3	True	11	2	-9.76974	-1.9838045	11.377452	0
init	flickr8k	3	True	11	3	-10.755639	-2.4070785	11.115808	0
init	flickr8k	3	True	11	4	-10.949618	-2.0860245	11.001907	0
init	flickr8k	3	True	11	5	-10.209738	-1.5668805	11.061973	0
init	flickr8k	3	True	11	6	-10.314996	-1.9221493	11.007375	0
init	flickr8k	3	True	11	7	-10.704197	-2.2144508	10.267263	0
init	flickr8k	3	True	11	8	-10.389342	-2.116193	10.790152	0
init	flickr8k	3	True	11	9	-10.800453	-2.5960917	11.126712	0
init	flickr8k	3	True	11	10	-10.616869	-2.2457888	10.911131	0
init	flickr8k	3	True	11	11	-9.5868635	-1.5714781	9.912516	0
init	flickr8k	3	True	11	12	-10.410297	-2.4566948	11.033204	0
init	flickr8k	3	True	12	0	-8.899241	-2.046282	7.3566904	0
init	flickr8k	3	True	12	1	-9.4157715	-1.6475873	11.466982	0
init	flickr8k	3	True	12	2	-9.910566	-2.0176017	10.546667	0
init	flickr8k	3	True	12	3	-11.2290325	-2.525076	11.509609	0
init	flickr8k	3	True	12	4	-10.620096	-1.7008773	10.911565	0
init	flickr8k	3	True	12	5	-9.8218975	-1.4536171	11.531894	0
init	flickr8k	3	True	12	6	-10.555238	-2.1971428	10.140525	0
init	flickr8k	3	True	12	7	-10.466999	-2.0089574	10.159336	0
init	flickr8k	3	True	12	8	-10.869249	-2.4449344	11.603195	0
init	flickr8k	3	True	12	9	-10.796362	-2.2975743	11.466799	0
init	flickr8k	3	True	12	10	-10.383693	-2.410945	12.3467655	0
init	flickr8k	3	True	12	11	-10.660719	-2.509438	11.251962	0
init	flickr8k	3	True	12	12	-9.345909	-1.6003677	9.35921	0
init	flickr8k	3	True	12	13	-10.2865	-2.4225674	10.89943	0
init	flickr8k	3	True	13	0	-8.908765	-2.0411606	7.403689	0
init	flickr8k	3	True	13	1	-9.431342	-1.6609062	11.490386	0
init	flickr8k	3	True	13	2	-10.036853	-2.0789015	10.481856	0
init	flickr8k	3	True	13	3	-11.436245	-2.5981529	11.700301	0
init	flickr8k	3	True	13	4	-10.439055	-1.6076137	10.860274	0
init	flickr8k	3	True	13	5	-9.8633795	-1.3757243	11.911219	0
init	flickr8k	3	True	13	6	-10.630132	-2.2756572	10.07347	0
init	flickr8k	3	True	13	7	-10.738116	-2.0429227	9.939665	0
init	flickr8k	3	True	13	8	-10.645193	-2.3432598	11.383313	0
init	flickr8k	3	True	13	9	-10.710626	-2.322833	11.353006	0
init	flickr8k	3	True	13	10	-10.242743	-2.152848	12.302066	0
init	flickr8k	3	True	13	11	-10.67646	-2.6253083	11.547534	0
init	flickr8k	3	True	13	12	-10.354021	-2.1954806	10.329407	0
init	flickr8k	3	True	13	13	-9.331647	-1.4945548	9.318918	0
init	flickr8k	3	True	13	14	-10.070462	-2.375048	10.842257	0
init	flickr8k	3	True	14	0	-8.862703	-1.9784294	7.3238654	0
init	flickr8k	3	True	14	1	-9.422311	-1.6084743	11.120289	0
init	flickr8k	3	True	14	2	-9.409944	-1.9408062	10.766882	0
init	flickr8k	3	True	14	3	-10.751241	-2.391201	11.174232	0
init	flickr8k	3	True	14	4	-10.734617	-1.9241883	11.161927	0
init	flickr8k	3	True	14	5	-9.839876	-1.4418657	11.350524	0
init	flickr8k	3	True	14	6	-10.240873	-1.9228556	10.452145	0
init	flickr8k	3	True	14	7	-10.427715	-2.0883322	9.599031	0
init	flickr8k	3	True	14	8	-10.532385	-2.235344	10.538784	0
init	flickr8k	3	True	14	9	-10.467377	-2.197895	10.845975	0
init	flickr8k	3	True	14	10	-10.346519	-2.1846273	11.419662	0
init	flickr8k	3	True	14	11	-10.436295	-2.2414365	10.958726	0
init	flickr8k	3	True	14	12	-10.398935	-2.3133655	10.922438	0
init	flickr8k	3	True	14	13	-10.294713	-2.2560077	10.997954	0
init	flickr8k	3	True	14	14	-9.346809	-1.6281428	9.35927	0
init	flickr8k	3	True	14	15	-10.213514	-2.3841054	10.379349	0
init	flickr8k	4	True	4	0	-9.582098	-2.095965	7.7696853	0
init	flickr8k	4	True	4	1	-9.885179	-1.5564157	11.473429	0
init	flickr8k	4	True	4	2	-10.6682205	-2.0297856	10.497077	0
init	flickr8k	4	True	4	3	-10.930854	-2.249343	10.5239725	0
init	flickr8k	4	True	4	4	-9.892529	-1.616356	9.368465	0
init	flickr8k	4	True	4	5	-10.563327	-2.4929914	10.257538	0
init	flickr8k	4	True	5	0	-9.654414	-2.1593826	7.9115844	0
init	flickr8k	4	True	5	1	-9.825901	-1.6438357	11.872997	0
init	flickr8k	4	True	5	2	-10.215117	-1.93549	10.552028	0
init	flickr8k	4	True	5	3	-11.075357	-2.476176	11.149204	0
init	flickr8k	4	True	5	4	-11.220613	-2.4678855	11.718631	0
init	flickr8k	4	True	5	5	-10.522349	-1.8290201	10.497624	0
init	flickr8k	4	True	5	6	-10.782136	-2.5759857	11.546306	0
init	flickr8k	4	True	6	0	-9.446459	-2.1190734	7.8434544	0
init	flickr8k	4	True	6	1	-9.78618	-1.6165417	11.554274	0
init	flickr8k	4	True	6	2	-10.265487	-1.9607645	10.785883	0
init	flickr8k	4	True	6	3	-10.499522	-2.0185838	10.528555	0
init	flickr8k	4	True	6	4	-11.003105	-2.5217519	11.267159	0
init	flickr8k	4	True	6	5	-11.374283	-2.4977858	11.805194	0
init	flickr8k	4	True	6	6	-10.19922	-1.6400905	11.011045	0
init	flickr8k	4	True	6	7	-10.768213	-2.5454047	11.413161	0
init	flickr8k	4	True	7	0	-9.525368	-2.1475077	7.8211613	0
init	flickr8k	4	True	7	1	-9.816287	-1.6123244	11.624626	0
init	flickr8k	4	True	7	2	-9.912996	-1.9792389	11.0838375	0
init	flickr8k	4	True	7	3	-10.534879	-2.0533807	10.788342	0
init	flickr8k	4	True	7	4	-10.43988	-1.9688386	10.656404	0
init	flickr8k	4	True	7	5	-10.899629	-2.4177094	11.61768	0
init	flickr8k	4	True	7	6	-11.307043	-2.4331706	11.521224	0
init	flickr8k	4	True	7	7	-10.402703	-1.674826	10.638525	0
init	flickr8k	4	True	7	8	-10.809919	-2.5242984	11.297115	0
init	flickr8k	4	True	8	0	-9.492964	-2.1188548	7.754777	0
init	flickr8k	4	True	8	1	-9.796874	-1.5914507	11.598672	0
init	flickr8k	4	True	8	2	-10.223097	-2.0371997	11.401084	0
init	flickr8k	4	True	8	3	-10.585254	-2.1103897	10.734376	0
init	flickr8k	4	True	8	4	-10.924502	-2.1187668	11.226055	0
init	flickr8k	4	True	8	5	-10.556276	-1.7957349	10.807299	0
init	flickr8k	4	True	8	6	-10.84495	-2.2694798	11.59069	0
init	flickr8k	4	True	8	7	-11.2006235	-2.2771297	11.048168	0
init	flickr8k	4	True	8	8	-10.345213	-1.6264973	10.312155	0
init	flickr8k	4	True	8	9	-10.653964	-2.460677	11.07852	0
init	flickr8k	4	True	9	0	-9.47355	-2.1540306	7.7773633	0
init	flickr8k	4	True	9	1	-9.6514845	-1.6266595	11.743676	0
init	flickr8k	4	True	9	2	-10.321008	-2.0758574	11.124739	0
init	flickr8k	4	True	9	3	-10.981386	-2.334869	11.365671	0
