architecture	dataset	run	use_generated_sents	sent_len	token_index	num_caps	gradient_wrt_image_next	gradient_wrt_image_max	gradient_wrt_prefix_next	gradient_wrt_prefix_max	gradient_wrt_prevtoken_next	gradient_wrt_prevtoken_max	gradient_wrt_firsttoken_next	gradient_wrt_firsttoken_max	gradient_wrt_postimage_next	gradient_wrt_postimage_max	gradient_wrt_multimodalvec_next	gradient_wrt_multimodalvec_max	omission_image_cos	omission_postimage_cos	omission_multimodalvec_cos	omission_logits_cos	omission_output_cos	omission_output_jsd	num_negatives_logit	frac_negatives_logit	total_time
init	flickr8k	1	True	5	4	95	0.0003967194	0.034710206	7.98801e-05	0.0045807324	0.00023839514	0.009751784	7.715005e-06	0.0006590707	5.9814498e-05	0.005325836	0.000115556	0.009076729	0.9019022082027636	0.4515694775079426	0.32724581078479165	0.18191923844186883	0.21352949405187055	0.13666929578114498	2082.3473684210526	0.8224120728361187	2
init	flickr8k	1	True	5	5	95	0.0014181719	0.052866917	0.00026556745	0.0039323266	0.0008002177	0.006918318	1.8749875e-05	0.00064882817	0.00022442074	0.0072718305	0.00044810312	0.0111360485	0.9019022082027636	0.4515694775079426	0.3235845132877952	0.23945181495264956	0.686492437623	0.39358556402945205	1907.2631578947369	0.7532634904797539	2
init	flickr8k	1	True	5	6	95	0.03386596	0.034620423	0.004551928	0.004703701	0.0130126225	0.0139320595	0.00070155703	0.00070592633	0.004826402	0.004976988	0.008361028	0.008881389	0.9019022082027636	0.4515694775079426	0.30489960155988993	0.16663803991518522	0.08270440258477864	0.07789890482825668	2085.915789473684	0.8238214018458467	3
init	flickr8k	1	True	6	0	89	0.0009866899	0.03573591	0.00029371708	0.011263276	0.00046640928	0.019828852	0.000121024874	0.0026977006	0.00017205926	0.005990554	0.00019779868	0.0080921445	0.9040844879123602	0.44532112157746645	0.4857071695033084	0.3152349376946353	0.7211224211358958	0.3868137825740857	2040.573033707865	0.8059135204217477	1
init	flickr8k	1	True	6	1	89	1.4006376e-07	0.05902821	1.8166132e-08	0.0035359936	1.8386116e-08	0.0048427987	1.7946142e-08	0.0022291893	2.2005658e-08	0.008216258	3.2752663e-08	0.010540582	0.9040844879123602	0.44532112157746645	0.41308441590727046	0.29355272550261424	0.8618982002071074	0.5185461119654473	1921.3033707865168	0.7588085982569182	1
init	flickr8k	1	True	6	2	89	0.00024185306	0.039571702	3.278668e-05	0.0058093085	6.686622e-05	0.0133640645	1.8022944e-05	0.0017345275	3.8229107e-05	0.0061057885	5.7504047e-05	0.00948689	0.9040844879123602	0.44532112157746645	0.38462445039427684	0.25076248605599566	0.4270741988936167	0.2863970799162314	1948.5842696629213	0.7695830448905693	1
init	flickr8k	1	True	6	3	89	0.0004655799	0.039590947	7.800318e-05	0.0037268945	0.00021075198	0.008265838	2.4335526e-05	0.00089880027	7.143799e-05	0.0056372327	0.000110553556	0.009020194	0.9040844879123602	0.44532112157746645	0.35546421937728195	0.20348706607068523	0.5089148927605553	0.2801302462983667	1948.5056179775281	0.7695519818236682	2
init	flickr8k	1	True	6	4	89	0.0028824783	0.034423612	0.0004441898	0.0037927595	0.00142999	0.011815285	4.8859172e-05	0.0005681241	0.0003965263	0.004829642	0.00069998816	0.008809869	0.9040844879123602	0.44532112157746645	0.3198878765106201	0.1740131980917427	0.3331050614962417	0.15888269007038536	2055.820224719101	0.8119353178195502	2
init	flickr8k	1	True	6	5	89	0.00049425603	0.033082854	7.730741e-05	0.0039135795	0.00024437343	0.009648827	1.1257308e-05	0.00055371085	6.921989e-05	0.0048912717	0.00012359397	0.008511903	0.9040844879123602	0.44532112157746645	0.32767232817210507	0.17590338929315633	0.22408237521997076	0.13469977218532161	2087.1348314606744	0.8243028560271226	2
init	flickr8k	1	True	6	6	89	0.0005430029	0.049464107	6.434216e-05	0.003602906	0.00023929804	0.006705689	7.0032397e-06	0.0006196997	7.180863e-05	0.0068099834	0.00014727128	0.010983758	0.9040844879123602	0.44532112157746645	0.327792745627714	0.23772570792208897	0.6743719467286313	0.39139156407687103	1905.9213483146068	0.7527335498872855	2
init	flickr8k	1	True	6	7	89	0.03312643	0.034151804	0.004006204	0.0042142468	0.012267996	0.013554909	0.00073169434	0.000733032	0.0046843784	0.004861089	0.008204602	0.008688599	0.9040844879123602	0.44532112157746645	0.3079322697071547	0.16300074571973822	0.07833937212322535	0.07476303960834996	2078.9101123595506	0.8210545467454781	3
init	flickr8k	1	True	7	0	117	0.0010362888	0.03361841	0.00031731083	0.010439887	0.00050263415	0.018282274	0.00013198757	0.0025975031	0.00018159887	0.0057778303	0.0002080515	0.0078745615	0.9028497675163114	0.4520148110185933	0.4912601413889828	0.3222608291185819	0.7290471917671016	0.39473067975451803	2049.74358974359	0.8095353829950986	1
init	flickr8k	1	True	7	1	117	2.5100613e-07	0.058294825	3.634007e-08	0.0033416848	4.124398e-08	0.0043922733	3.1436162e-08	0.0022910961	3.918149e-08	0.008208075	5.8208897e-08	0.010452964	0.9028497675163114	0.4520148110185933	0.41622290983159316	0.3005227986563984	0.8579011940731643	0.5148778668580911	1920.5811965811965	0.75852337937646	1
init	flickr8k	1	True	7	2	117	0.00014338698	0.038790893	1.9390864e-05	0.0058089434	3.8106962e-05	0.013261928	1.1216255e-05	0.0017811087	2.3199944e-05	0.006070157	3.3726566e-05	0.009182395	0.9028497675163114	0.4520148110185933	0.39077039585154283	0.25608350069094926	0.4434550491153684	0.288123607251427	1971.025641025641	0.7784461457447239	2
