dataset	run	sent_len	token_index	gradient_wrt_prefix_next	gradient_wrt_prefix_max	gradient_wrt_prevtoken_next	gradient_wrt_prevtoken_max	gradient_wrt_firsttoken_next	gradient_wrt_firsttoken_max	gradient_wrt_multimodalvec_next	gradient_wrt_multimodalvec_max	total_time
mscoco	1	19	20	0.010318642	0.010600159	0.02738231	0.02864018	0.0016109115	0.0016856235	0.011594696	0.012162884	2
mscoco	1	20	0	0.00017402653	0.01031713	0.00026737608	0.018008035	8.067699e-05	0.0026262256	0.00012590855	0.0054123043	0
mscoco	1	20	1	5.245871e-06	0.012884515	7.366554e-06	0.019550646	3.125187e-06	0.0062183836	3.8571634e-06	0.009321021	0
mscoco	1	20	2	5.2369207e-05	0.01955587	7.536364e-05	0.032365195	3.4290348e-05	0.0065667047	4.1446816e-05	0.013234468	1
mscoco	1	20	3	3.745473e-05	0.019917568	4.9144805e-05	0.034434285	2.287167e-05	0.0046463343	2.635002e-05	0.0151892025	1
mscoco	1	20	4	1.8877206e-05	0.017106676	2.5163807e-05	0.029209739	1.2291479e-05	0.0036168457	1.2644601e-05	0.013110426	1
mscoco	1	20	5	0.00011842428	0.019202732	0.00015038527	0.03589004	8.530473e-05	0.0037991046	7.424834e-05	0.015234105	1
mscoco	1	20	6	0.00021144745	0.016712617	0.00023568989	0.030066654	0.0001865768	0.002993178	0.000120345925	0.014103569	1
mscoco	1	20	7	0.0018107941	0.0160949	0.001660685	0.033123285	0.0017013777	0.0032846401	0.00081489125	0.013836212	1
mscoco	1	20	8	0.008448681	0.02044684	0.01068254	0.036940712	0.0057159388	0.0071190945	0.004946957	0.016240308	1
mscoco	1	20	9	0.0026777487	0.015868405	0.005532204	0.033520363	0.0008815378	0.0030792723	0.002011227	0.01558846	1
mscoco	1	20	10	0.008089927	0.017441962	0.015715947	0.037989102	0.001967206	0.0032806254	0.006633119	0.015952561	1
mscoco	1	20	11	0.0066474467	0.015582258	0.015523637	0.035250776	0.0011657148	0.0026989921	0.005748607	0.0152798025	1
mscoco	1	20	12	0.0065414794	0.013818006	0.015236357	0.033272628	0.0011771532	0.0021983492	0.0056807585	0.013885925	1
mscoco	1	20	13	0.0064576278	0.015057261	0.016458815	0.038589817	0.0009869786	0.002451533	0.0059266165	0.016163511	1
mscoco	1	20	14	0.0054567577	0.011948694	0.012449282	0.029618073	0.0010392563	0.0020726381	0.0056839185	0.013402459	1
mscoco	1	20	15	0.0060464568	0.013403197	0.016221894	0.037700064	0.0010808522	0.0021905762	0.006328471	0.015967306	1
mscoco	1	20	16	0.0036879792	0.011673735	0.009898827	0.033450954	0.00057875505	0.0017761223	0.0037885834	0.014388686	2
mscoco	1	20	17	0.0040460536	0.0133666005	0.010160649	0.035143584	0.0006415448	0.0020638306	0.004493879	0.016690105	2
mscoco	1	20	18	0.0070082485	0.012092117	0.017929662	0.033539515	0.0010809007	0.0017896369	0.008059197	0.015384501	2
mscoco	1	20	19	0.0053826473	0.013691987	0.016837	0.039983053	0.00078370346	0.002061083	0.006300741	0.017570386	2
mscoco	1	20	20	0.0020767474	0.01267268	0.006158433	0.036347397	0.00033128302	0.0018187582	0.0023432884	0.01690935	2
mscoco	1	20	21	0.010819271	0.011110902	0.030705	0.03155046	0.0017442137	0.001813351	0.01271597	0.013067404	2
mscoco	1	21	0	0.00017402651	0.010317128	0.0002673761	0.018008035	8.067699e-05	0.0026262256	0.00012590855	0.0054123052	0
mscoco	1	21	1	2.5466427e-06	0.011714361	3.866525e-06	0.017854894	1.2267595e-06	0.005573833	1.6702029e-06	0.009034731	0
mscoco	1	21	2	5.896721e-05	0.01855856	9.114407e-05	0.03317387	3.295427e-05	0.0056234747	4.4970075e-05	0.012687686	0
mscoco	1	21	3	6.624866e-05	0.021097314	8.682252e-05	0.03582681	4.403118e-05	0.00497947	4.6128058e-05	0.015312306	0
mscoco	1	21	4	2.9622328e-05	0.01806175	4.0435454e-05	0.03208718	2.0269643e-05	0.0035442093	1.9945508e-05	0.013817766	1
mscoco	1	21	5	2.1464226e-05	0.021851687	3.001279e-05	0.037688058	1.559653e-05	0.0039499276	1.4291033e-05	0.017160358	1
mscoco	1	21	6	0.00052326603	0.01617881	0.0006066688	0.031542797	0.0004322829	0.002990232	0.0002986236	0.013438361	1
mscoco	1	21	7	0.004133026	0.019311618	0.0034877143	0.03706839	0.0037812565	0.0043360484	0.0017697996	0.016508218	1
mscoco	1	21	8	0.0032917932	0.01776177	0.0050720265	0.034876585	0.0015737906	0.0033761694	0.0020659182	0.016389461	1
mscoco	1	21	9	0.008550471	0.016396694	0.014901037	0.033128105	0.0027184119	0.0037557695	0.0060964995	0.015136561	1
mscoco	1	21	10	0.004431426	0.015488691	0.008934841	0.033587337	0.0010532179	0.0029215799	0.0036190145	0.0150770545	1
mscoco	1	21	11	0.0061600073	0.015455028	0.013067805	0.033682607	0.0010624173	0.002713539	0.0049272403	0.014454435	1
mscoco	1	21	12	0.0053139185	0.01694003	0.011098082	0.037274327	0.0010394097	0.0029018596	0.004768303	0.016539376	1
mscoco	1	21	13	0.005665303	0.015605912	0.013924396	0.0400647	0.0010115755	0.0025426762	0.0051952624	0.016226001	1
mscoco	1	21	14	0.0034412036	0.011375518	0.008212354	0.030530626	0.00063925143	0.001836823	0.0033282787	0.0135118645	1
mscoco	1	21	15	0.0051826998	0.011690497	0.011184096	0.02899305	0.00095920335	0.0020819204	0.0048092725	0.0132321585	1
mscoco	1	21	16	0.0044016396	0.012633019	0.010487993	0.035116624	0.00078626967	0.0019143024	0.00438238	0.015738837	1
mscoco	1	21	17	0.004852438	0.013484684	0.01269441	0.03913221	0.0007879289	0.0018472911	0.005033095	0.016767774	1
mscoco	1	21	18	0.005194018	0.012652535	0.012677679	0.03705902	0.0007015433	0.0017669745	0.005744363	0.016309613	1
mscoco	1	21	19	0.0049016834	0.011686114	0.013453495	0.03711283	0.00076797087	0.0016832519	0.0053022634	0.015926277	2
mscoco	1	21	20	0.0025350861	0.010744402	0.008322482	0.032133088	0.00036386136	0.0014428875	0.0030750816	0.0148008475	2
mscoco	1	21	21	0.0034856435	0.013494695	0.010992062	0.038318276	0.00041301327	0.0018833176	0.0039428114	0.017982753	2
mscoco	1	21	22	0.010135854	0.010280653	0.025995012	0.025903553	0.0015388023	0.0016073735	0.0121504525	0.012316172	1
mscoco	1	22	0	0.00017402651	0.010317131	0.0002673761	0.018008031	8.067699e-05	0.0026262256	0.00012590854	0.005412304	0
mscoco	1	22	1	1.2762184e-05	0.013358706	1.7568253e-05	0.020558914	7.956115e-06	0.006158498	9.3799e-06	0.009816995	0
mscoco	1	22	2	4.39982e-05	0.021795128	6.6338114e-05	0.038077377	2.656916e-05	0.0063912817	3.207127e-05	0.013685097	0
mscoco	1	22	3	2.7714786e-05	0.02011493	3.7805974e-05	0.03320852	1.8114919e-05	0.0047326097	1.922845e-05	0.015230613	0
mscoco	1	22	4	2.8936107e-05	0.019392282	3.7470967e-05	0.034194123	1.8595823e-05	0.0038742728	1.9033265e-05	0.014428416	0
mscoco	1	22	5	9.8235985e-05	0.017415443	0.00012401943	0.031041523	7.050781e-05	0.0036086522	6.580807e-05	0.013021576	0
mscoco	1	22	6	0.0001444726	0.0188209	0.00017488013	0.03954103	0.00011640495	0.003203547	8.882471e-05	0.015948692	1
mscoco	1	22	7	0.00054039934	0.016398832	0.0005925386	0.031658016	0.0004005929	0.00283148	0.00028176708	0.014651013	1
mscoco	1	22	8	0.0055924756	0.016393874	0.0070911576	0.029064277	0.0037575199	0.005445775	0.0034454276	0.01325159	1
mscoco	1	22	9	0.0041592545	0.017555404	0.009173521	0.038700234	0.001356122	0.003493343	0.0034010925	0.016448373	1
mscoco	1	22	10	0.009071442	0.01564191	0.016817575	0.031067926	0.0019752474	0.00290126	0.0070287026	0.0138632	1
mscoco	1	22	11	0.0048197326	0.016502544	0.009779013	0.037325725	0.0012263794	0.0032603785	0.0039711716	0.01581522	1
mscoco	1	22	12	0.0045400336	0.016433638	0.010277883	0.034856956	0.0006531226	0.0027035554	0.004124594	0.015645508	1
mscoco	1	22	13	0.0026413312	0.012051847	0.0061905384	0.02950175	0.00043240245	0.0019591844	0.0026448069	0.01277865	1
mscoco	1	22	14	0.004152653	0.012914804	0.010329018	0.0329177	0.00062177144	0.001899275	0.0039597903	0.0148336515	1
mscoco	1	22	15	0.004097493	0.01218632	0.009546594	0.032590564	0.00065591116	0.0016781397	0.0042711883	0.013965739	1
mscoco	1	22	16	0.007396302	0.013666362	0.01980813	0.03885123	0.0011149357	0.0019346613	0.0076941233	0.016526327	1
mscoco	1	22	17	0.0036401758	0.011282635	0.0088669285	0.033180118	0.00053343474	0.001697474	0.0038419815	0.014871196	1
mscoco	1	22	18	0.0053178472	0.014547649	0.012809466	0.040813856	0.00076322426	0.0018484719	0.005429856	0.017858768	1
mscoco	1	22	19	0.0025029413	0.010293656	0.006996082	0.030415608	0.00043489833	0.0014468208	0.0030383763	0.014602356	1
mscoco	1	22	20	0.0050084773	0.010986587	0.01499002	0.03346681	0.00079568167	0.0015560336	0.0060847406	0.014584953	1
mscoco	1	22	21	0.0032648314	0.011132938	0.012060609	0.036200896	0.0004265644	0.00143605	0.0039051175	0.015046599	1
mscoco	1	22	22	0.0023574396	0.011113954	0.007532743	0.033974927	0.00039710014	0.0014553585	0.003163292	0.015668143	1
mscoco	1	22	23	0.007856864	0.0079531865	0.02242766	0.022654241	0.0011809908	0.0011984375	0.0101802945	0.010348675	1
mscoco	2	6	0	0.00042501657	0.005989149	0.0006000964	0.00981277	0.0002499365	0.002165528	0.00028534723	0.0050797435	3
mscoco	2	6	1	2.7082406e-05	0.014155559	3.4292836e-05	0.02222443	1.9871975e-05	0.006086686	2.0019725e-05	0.00977133	2
mscoco	2	6	2	6.200636e-05	0.020148762	7.257271e-05	0.03424047	4.7838126e-05	0.006349999	4.227689e-05	0.013465757	3
mscoco	2	6	3	3.878991e-05	0.018732911	4.5337565e-05	0.03231826	3.2316653e-05	0.0043520513	2.4761355e-05	0.013827431	3
mscoco	2	6	4	5.4634085e-05	0.019040313	6.274201e-05	0.03483283	5.10537e-05	0.0040695597	3.391793e-05	0.0147430785	4
mscoco	2	6	5	7.016726e-05	0.017654264	7.6361015e-05	0.032660127	7.809423e-05	0.0036745868	3.929731e-05	0.014462202	5
mscoco	2	6	6	0.00036256303	0.018829806	0.0003784726	0.035115257	0.00035367816	0.004180928	0.0001939458	0.015977062	5
mscoco	2	6	7	0.018974885	0.021243354	0.017542427	0.03203666	0.019561216	0.014299881	0.008842827	0.014112855	5
mscoco	2	7	0	0.0004250165	0.0059891497	0.0006000965	0.009812771	0.00024993648	0.002165528	0.00028534723	0.005079744	46
mscoco	2	7	1	1.8094424e-05	0.013777797	2.2985845e-05	0.02161389	1.3203001e-05	0.005941701	1.31664565e-05	0.009601561	45
mscoco	2	7	2	5.3108448e-05	0.0188885	6.4915475e-05	0.032284785	3.996738e-05	0.0059329593	3.6329453e-05	0.012800131	54
mscoco	2	7	3	3.4802895e-05	0.018902805	4.0527513e-05	0.0322483	2.9569097e-05	0.004728857	2.234675e-05	0.014094356	62
mscoco	2	7	4	3.8614515e-05	0.017810168	4.3904816e-05	0.032088783	3.7421418e-05	0.003905078	2.4573124e-05	0.014198409	69
mscoco	2	7	5	9.1949616e-05	0.016699355	0.000100932426	0.03253669	0.00010180078	0.0035062623	5.51905e-05	0.014158352	79
mscoco	2	7	6	0.00020584791	0.01658532	0.00021794385	0.03209772	0.0002383591	0.003603995	0.00010882436	0.014555934	86
mscoco	2	7	7	0.0016911761	0.017642222	0.002062041	0.034548774	0.0015444886	0.0042241174	0.00088544097	0.015650919	94
mscoco	2	7	8	0.022119211	0.022311691	0.02905169	0.031211726	0.0148962	0.014229652	0.013183473	0.013917062	103
mscoco	2	8	0	0.00042501657	0.0059891497	0.0006000964	0.009812772	0.00024993648	0.0021655278	0.00028534723	0.0050797435	62
mscoco	2	8	1	1.6589125e-05	0.013508714	2.112832e-05	0.02122698	1.2049928e-05	0.005790447	1.1851393e-05	0.009405542	61
mscoco	2	8	2	5.1647014e-05	0.018008994	6.3796e-05	0.030745834	3.80518e-05	0.0056607216	3.566574e-05	0.0121091455	74
mscoco	2	8	3	3.3949276e-05	0.018725408	3.973546e-05	0.031884097	2.818138e-05	0.0046019726	2.1857946e-05	0.0140918875	86
mscoco	2	8	4	3.145303e-05	0.017885696	3.6161095e-05	0.031825174	3.0296716e-05	0.003927552	2.0388474e-05	0.014198402	96
mscoco	2	8	5	7.263115e-05	0.0166644	7.904678e-05	0.031705048	7.986406e-05	0.003453017	4.44759e-05	0.014017147	107
mscoco	2	8	6	0.0004153462	0.015202866	0.00041707177	0.03144333	0.00049237406	0.0031602634	0.00022089193	0.013566338	119
mscoco	2	8	7	0.0016921104	0.015956808	0.0017965009	0.031868957	0.0016614218	0.004015415	0.00083802873	0.01444584	129
mscoco	2	8	8	0.0024839598	0.016951483	0.00448703	0.034511834	0.0012797636	0.0038292098	0.0016628975	0.015596227	142
mscoco	2	8	9	0.012752251	0.012936153	0.024057705	0.024722824	0.00431754	0.0042908955	0.010063647	0.010322	153
mscoco	2	9	0	0.00042501654	0.005989149	0.0006000965	0.009812771	0.00024993654	0.0021655278	0.00028534723	0.0050797435	60
mscoco	2	9	1	1.4188706e-05	0.0132928705	1.8075783e-05	0.020909505	1.0301628e-05	0.0056762374	1.01755795e-05	0.009268877	60
mscoco	2	9	2	5.0749382e-05	0.017865477	6.295398e-05	0.03077975	3.754539e-05	0.0055588163	3.5243305e-05	0.012030096	73
mscoco	2	9	3	3.1514486e-05	0.018470455	3.731519e-05	0.031231932	2.5929794e-05	0.004504668	2.0482381e-05	0.013891455	84
mscoco	2	9	4	2.857817e-05	0.017389651	3.3308726e-05	0.031084508	2.7362954e-05	0.003779101	1.8480168e-05	0.013892886	95
mscoco	2	9	5	5.589481e-05	0.016851904	6.260756e-05	0.031928726	6.105975e-05	0.0034983484	3.4616947e-05	0.014142573	106
mscoco	2	9	6	0.000314272	0.015796669	0.00032128685	0.031905428	0.00037389697	0.003274284	0.00017092704	0.013966105	117
mscoco	2	9	7	0.003765666	0.015055211	0.003684275	0.031053066	0.0038978187	0.0044676294	0.001824096	0.013469166	128
mscoco	2	9	8	0.0030759093	0.015758485	0.0047383336	0.032069776	0.0017511327	0.0040239682	0.001959816	0.014493586	139
mscoco	2	9	9	0.002843264	0.016160954	0.006734223	0.035297994	0.0007079188	0.003078798	0.0023285742	0.015663186	149
mscoco	2	9	10	0.009485514	0.009642164	0.020832209	0.021305108	0.0021941157	0.0022104306	0.008393836	0.00859631	161
mscoco	2	10	0	0.00042501654	0.0059891487	0.0006000965	0.00981277	0.0002499365	0.0021655282	0.00028534725	0.005079744	44
mscoco	2	10	1	1.5252627e-05	0.013174148	1.9560322e-05	0.020752657	1.0944932e-05	0.0055956384	1.0891747e-05	0.009185639	41
mscoco	2	10	2	4.7599282e-05	0.017473806	5.9536273e-05	0.029944154	3.472508e-05	0.00548732	3.329911e-05	0.011761536	51
mscoco	2	10	3	3.062901e-05	0.018278068	3.629561e-05	0.03102188	2.4995688e-05	0.004452671	1.9846764e-05	0.013824145	59
mscoco	2	10	4	2.6834015e-05	0.017219704	3.14908e-05	0.030619556	2.568851e-05	0.0037396434	1.7459086e-05	0.013783457	67
mscoco	2	10	5	5.6944038e-05	0.016580004	6.440479e-05	0.031886466	6.051439e-05	0.0033913825	3.5556823e-05	0.014012715	75
mscoco	2	10	6	0.00024927442	0.015959214	0.00025598667	0.03213029	0.00029522396	0.0032913052	0.00013691718	0.014205492	82
mscoco	2	10	7	0.0030039002	0.015492487	0.0029579233	0.03191033	0.0031252494	0.0042010485	0.0014763543	0.013987139	90
mscoco	2	10	8	0.0073034735	0.01608195	0.009807566	0.031070556	0.0048673786	0.0058803502	0.0044353325	0.013819411	98
mscoco	2	10	9	0.0032658966	0.014967396	0.0066530216	0.032452393	0.00094751286	0.0031256021	0.002547177	0.014574726	106
mscoco	2	10	10	0.002482663	0.015083122	0.00646849	0.034495495	0.00045559864	0.0026269546	0.0022036813	0.015386197	114
mscoco	2	10	11	0.008462723	0.008613946	0.019669838	0.020166408	0.0017468196	0.0017650303	0.007907761	0.008127589	121
mscoco	2	11	0	0.00042501657	0.005989149	0.0006000964	0.009812771	0.00024993648	0.0021655282	0.00028534723	0.005079744	27
mscoco	2	11	1	1.2612623e-05	0.013237826	1.6076823e-05	0.020801425	9.148423e-06	0.0056742267	8.967866e-06	0.009208693	27
mscoco	2	11	2	4.8784026e-05	0.017392553	6.137802e-05	0.030006932	3.5560843e-05	0.005432889	3.4235465e-05	0.011704891	32
mscoco	2	11	3	3.011746e-05	0.0181999	3.5744917e-05	0.030854892	2.4445293e-05	0.004398066	1.957554e-05	0.013823134	37
mscoco	2	11	4	2.7391774e-05	0.017050723	3.2090742e-05	0.03048239	2.5938465e-05	0.0036995036	1.7873599e-05	0.013578435	42
mscoco	2	11	5	5.0554718e-05	0.016656676	5.73668e-05	0.03159573	5.3742293e-05	0.0034019146	3.1640833e-05	0.01406992	47
mscoco	2	11	6	0.0002676653	0.015895693	0.000276231	0.03210998	0.0003137166	0.0032807114	0.00014861507	0.0141334	52
mscoco	2	11	7	0.0023855008	0.015612406	0.002336002	0.032034777	0.0024588385	0.00399785	0.001170426	0.014202347	56
mscoco	2	11	8	0.0062890653	0.01633989	0.00830035	0.032083	0.0043354942	0.005556468	0.0037811466	0.014267424	61
mscoco	2	11	9	0.0068614767	0.014801661	0.012826796	0.031736985	0.0024301107	0.00375903	0.005265877	0.013775774	66
mscoco	2	11	10	0.0035083434	0.014408316	0.00812288	0.033170372	0.0007235588	0.0026750467	0.0030026475	0.014658061	72
mscoco	2	11	11	0.002569547	0.014989346	0.0073237745	0.0356055	0.00042229533	0.002505768	0.0023891274	0.01587387	76
mscoco	2	11	12	0.007994981	0.008169039	0.019186188	0.01964875	0.0015950276	0.0016223968	0.0077758427	0.007996067	82
mscoco	2	12	0	0.00042501657	0.005989149	0.0006000964	0.009812771	0.0002499365	0.002165528	0.00028534723	0.0050797435	16
mscoco	2	12	1	1.5439362e-05	0.013203078	1.959372e-05	0.020771423	1.1285009e-05	0.005634732	1.1219447e-05	0.009213742	16
mscoco	2	12	2	4.906179e-05	0.01758907	6.208859e-05	0.030446947	3.5080833e-05	0.005452265	3.4351808e-05	0.011821917	18
mscoco	2	12	3	3.1019757e-05	0.018877728	3.6686826e-05	0.031864487	2.5295349e-05	0.0045749615	2.0301943e-05	0.014220054	22
mscoco	2	12	4	2.5032938e-05	0.01749991	2.9768313e-05	0.031097693	2.3274728e-05	0.0037691456	1.6514201e-05	0.013857095	25
mscoco	2	12	5	6.0195067e-05	0.016323505	6.738459e-05	0.031006278	6.429075e-05	0.0033042005	3.7731937e-05	0.01373608	27
mscoco	2	12	6	0.0002921631	0.015766578	0.00029864366	0.031773526	0.00033725938	0.0032245954	0.00016085527	0.013958436	29
mscoco	2	12	7	0.002336472	0.0152326105	0.0023912634	0.031907924	0.0023002685	0.0037438688	0.0011885819	0.013948941	33
mscoco	2	12	8	0.0050891107	0.016168606	0.0069965343	0.032483704	0.0033588808	0.004923807	0.003137026	0.014410393	36
mscoco	2	12	9	0.006547487	0.015789406	0.01221021	0.0337716	0.0022578666	0.0037518663	0.0050686775	0.014790462	39
mscoco	2	12	10	0.006480796	0.014112004	0.014156494	0.03280823	0.001467156	0.0027830328	0.005617938	0.01407205	41
mscoco	2	12	11	0.0036908013	0.014008995	0.009124447	0.03336591	0.0006765522	0.0024894108	0.0033626528	0.014907054	45
mscoco	2	12	12	0.0028434123	0.014429	0.008089047	0.034901436	0.00045453882	0.0023266296	0.002768344	0.015914904	47
mscoco	2	12	13	0.0074801715	0.007714046	0.018105082	0.01885242	0.0014739505	0.0015066161	0.0075466316	0.007864968	50
mscoco	2	13	0	0.00042501657	0.0059891497	0.0006000964	0.009812771	0.0002499365	0.0021655278	0.00028534723	0.0050797435	9
mscoco	2	13	1	1.32687555e-05	0.012917221	1.6758042e-05	0.020358756	9.779471e-06	0.005475683	9.638423e-06	0.009022496	10
mscoco	2	13	2	5.1654748e-05	0.018623693	6.615362e-05	0.03239167	3.7085578e-05	0.0056504286	3.5748482e-05	0.012344916	10
mscoco	2	13	3	3.0570085e-05	0.018818274	3.5823286e-05	0.0317836	2.5087418e-05	0.004531245	1.9645264e-05	0.014261957	13
mscoco	2	13	4	3.1607553e-05	0.017808458	3.700046e-05	0.0317639	2.9671519e-05	0.0038619365	2.0695088e-05	0.014078773	14
mscoco	2	13	5	5.1702595e-05	0.016395863	5.9116606e-05	0.031026706	5.381811e-05	0.003402601	3.268506e-05	0.013809422	15
mscoco	2	13	6	0.00025957625	0.015387041	0.00027538478	0.03118795	0.00030329626	0.003230955	0.0001455801	0.013705243	18
mscoco	2	13	7	0.002344828	0.015839191	0.002278132	0.032298286	0.0023748379	0.0039326143	0.0011452192	0.014310935	19
mscoco	2	13	8	0.0061595286	0.016615136	0.00802458	0.032373797	0.004231735	0.0056657502	0.0037022328	0.01451226	21
mscoco	2	13	9	0.0057550054	0.015331221	0.010984081	0.033860918	0.0019755105	0.0035410784	0.0044710985	0.014795474	22
mscoco	2	13	10	0.0054876767	0.014069273	0.011970953	0.03284416	0.0012530584	0.0027262524	0.0047370526	0.014311611	24
mscoco	2	13	11	0.005181476	0.013064745	0.0121375695	0.032604434	0.0010204058	0.0023025144	0.004736444	0.014059452	26
mscoco	2	13	12	0.0039834594	0.013666206	0.010268463	0.03442329	0.0007117283	0.0023548438	0.0038420693	0.015278319	28
mscoco	2	13	13	0.0029568812	0.014033161	0.00877158	0.035216324	0.00046424379	0.0022438488	0.0030462835	0.016129738	29
mscoco	2	13	14	0.0084766885	0.008568813	0.021329015	0.021751974	0.001628174	0.00162623	0.0087859435	0.008934006	31
mscoco	2	14	0	0.00042501654	0.0059891487	0.0006000965	0.00981277	0.0002499365	0.002165528	0.00028534723	0.0050797435	5
mscoco	2	14	1	1.620344e-05	0.0131981755	2.0506042e-05	0.020789418	1.1900837e-05	0.00560693	1.15941875e-05	0.009140935	5
mscoco	2	14	2	4.79914e-05	0.018087545	6.1295366e-05	0.03140019	3.3843513e-05	0.0055067996	3.3420987e-05	0.012240492	6
mscoco	2	14	3	3.0217643e-05	0.018808955	3.584181e-05	0.032107797	2.4651521e-05	0.0044757067	1.9846855e-05	0.014186588	7
mscoco	2	14	4	3.3959353e-05	0.017456807	3.9745042e-05	0.031644665	3.138236e-05	0.0037390282	2.1735661e-05	0.013833174	8
mscoco	2	14	5	6.0343635e-05	0.016490223	6.883496e-05	0.03157044	6.516726e-05	0.003392771	3.6762063e-05	0.013974559	8
mscoco	2	14	6	0.00026176844	0.016090835	0.00028637392	0.032722108	0.00030109115	0.0032815402	0.00014979571	0.014210866	10
mscoco	2	14	7	0.002124759	0.015613113	0.0021962482	0.03165547	0.002195853	0.0039844974	0.001080764	0.014179492	10
mscoco	2	14	8	0.0058609326	0.016018981	0.007881032	0.031279318	0.003857904	0.005114589	0.0035783085	0.01414733	12
mscoco	2	14	9	0.006426209	0.015944356	0.011648085	0.034666166	0.0023396227	0.0039668838	0.00485164	0.015095905	12
mscoco	2	14	10	0.0044122445	0.013652439	0.00976364	0.03189522	0.0010189809	0.0026312645	0.0038209169	0.014091508	13
mscoco	2	14	11	0.0053652828	0.013378788	0.012335624	0.032392576	0.0010492803	0.0023754889	0.0049134563	0.014181597	14
mscoco	2	14	12	0.0061443117	0.013497461	0.015062008	0.034590725	0.0011439899	0.0023221753	0.0058972016	0.01487265	15
mscoco	2	14	13	0.0037632629	0.013421326	0.00986353	0.033604417	0.00064880657	0.0022249878	0.0037118236	0.015293936	16
mscoco	2	14	14	0.003047524	0.013479508	0.009143477	0.03478134	0.00049528846	0.002086867	0.0031729648	0.015934933	17
mscoco	2	14	15	0.008815945	0.009094244	0.022287605	0.023056125	0.0016005856	0.001630259	0.009428179	0.009789276	18
mscoco	2	15	0	0.00042501657	0.0059891487	0.0006000964	0.009812771	0.00024993654	0.002165528	0.00028534723	0.0050797435	3
mscoco	2	15	1	1.1852634e-05	0.012648282	1.5359505e-05	0.019886164	8.345762e-06	0.0054103974	8.308733e-06	0.008845956	3
mscoco	2	15	2	5.4711e-05	0.018806595	6.849777e-05	0.032384604	4.0042185e-05	0.005848672	3.821483e-05	0.012370867	4
mscoco	2	15	3	2.7439215e-05	0.018837057	3.386293e-05	0.03276028	2.1845937e-05	0.004338422	1.806918e-05	0.014504341	4
mscoco	2	15	4	2.6085212e-05	0.017750433	3.0038522e-05	0.031081775	2.449326e-05	0.003813353	1.717406e-05	0.014124853	5
mscoco	2	15	5	5.3211046e-05	0.016902916	6.200484e-05	0.032423187	5.552538e-05	0.0033379693	3.3598342e-05	0.014221429	6
mscoco	2	15	6	0.00029314787	0.016020283	0.00030342955	0.03177876	0.00032868946	0.0033550921	0.00016083542	0.014309609	6
mscoco	2	15	7	0.002122739	0.015296587	0.0022248141	0.03178352	0.0021882558	0.0038148921	0.0010783126	0.013926543	6
mscoco	2	15	8	0.0051379413	0.016482228	0.007209779	0.032826245	0.0032911813	0.0048367437	0.0031940744	0.014584306	8
mscoco	2	15	9	0.0060981577	0.016301455	0.010573831	0.034091625	0.002091608	0.0038292047	0.00462757	0.015170349	8
mscoco	2	15	10	0.005638528	0.014371197	0.011623788	0.033255078	0.0012363783	0.00270417	0.0047392873	0.014522002	8
mscoco	2	15	11	0.0041464614	0.013094807	0.009794681	0.032759078	0.00082310144	0.0022975814	0.0037974322	0.014284048	9
mscoco	2	15	12	0.0038472565	0.012508967	0.009027073	0.031524453	0.000725098	0.0020380747	0.0037479796	0.0144466255	9
mscoco	2	15	13	0.0057682735	0.012062342	0.013717843	0.03069516	0.0011014706	0.0020539542	0.005707142	0.013538833	10
mscoco	2	15	14	0.0029401353	0.011794038	0.007914583	0.03148256	0.00053833367	0.0018910144	0.0030152784	0.014239351	10
mscoco	2	15	15	0.0022018235	0.013517257	0.006471237	0.034532707	0.00033889312	0.0019367215	0.0024307524	0.016649617	11
mscoco	2	15	16	0.008400571	0.00859884	0.020536229	0.021326344	0.0014686214	0.0014881002	0.009126456	0.009463814	12
mscoco	2	16	0	0.00042501657	0.005989149	0.0006000964	0.009812771	0.0002499365	0.002165528	0.00028534723	0.0050797435	2
mscoco	2	16	1	1.2562512e-05	0.013574958	1.6183025e-05	0.021312593	8.941999e-06	0.0058373227	8.74686e-06	0.0094173625	2
mscoco	2	16	2	5.9390833e-05	0.019043468	7.587981e-05	0.033708937	4.2446136e-05	0.0056902366	4.1744715e-05	0.012555913	2
mscoco	2	16	3	2.9071312e-05	0.019418405	3.409063e-05	0.03213667	2.3096187e-05	0.0045865336	1.8617271e-05	0.014706969	3
mscoco	2	16	4	3.7420134e-05	0.017592452	4.5500066e-05	0.031527027	3.2755048e-05	0.0037534551	2.4403142e-05	0.01418702	3
mscoco	2	16	5	0.00011654834	0.016476454	0.00013090356	0.031855814	0.00012215428	0.0032548713	7.232397e-05	0.013963464	4
mscoco	2	16	6	0.00026634583	0.016336247	0.00028190835	0.032912742	0.00029939608	0.0032986356	0.0001472418	0.014659842	4
mscoco	2	16	7	0.001806381	0.016117888	0.0018110337	0.03405287	0.0017626801	0.0035425874	0.00091202353	0.01461387	4
mscoco	2	16	8	0.0056498614	0.016588353	0.007843338	0.032193456	0.0032430259	0.0049043363	0.0034826454	0.014883238	4
mscoco	2	16	9	0.0061716377	0.0155257685	0.011028312	0.03171791	0.00222158	0.0038349763	0.0047413623	0.014690053	5
mscoco	2	16	10	0.0041936426	0.013892463	0.009041766	0.03242423	0.0009484574	0.0026186851	0.0035848704	0.014140712	6
