architecture	dataset	run	use_generated_sents	sent_len	token_index	min_logit	mean_logit	max_logit	total_time
pre	flickr8k	1	True	4	0	-6.495219	-3.3563275	4.4477897	0
pre	flickr8k	1	True	4	1	-6.3705516	-2.922839	7.792157	0
pre	flickr8k	1	True	4	2	-7.8848906	-3.8665223	5.733274	0
pre	flickr8k	1	True	4	3	-7.054937	-3.2806582	7.0312805	0
pre	flickr8k	1	True	4	4	-6.534324	-3.3136868	5.47381	0
pre	flickr8k	1	True	4	5	-7.230537	-3.988849	5.579092	0
pre	flickr8k	1	True	5	0	-6.3086257	-3.2831936	4.6623645	0
pre	flickr8k	1	True	5	1	-6.49248	-2.9405146	7.7680283	0
pre	flickr8k	1	True	5	2	-7.483453	-3.3163536	6.148853	0
pre	flickr8k	1	True	5	3	-7.172204	-3.707911	6.4075694	0
pre	flickr8k	1	True	5	4	-5.3243027	-2.290824	8.483884	0
pre	flickr8k	1	True	5	5	-5.335047	-2.1705384	6.873087	0
pre	flickr8k	1	True	5	6	-7.0580206	-3.810756	7.5437016	0
pre	flickr8k	1	True	6	0	-6.291174	-3.336606	4.6875625	0
pre	flickr8k	1	True	6	1	-6.432774	-2.9721553	7.900466	0
pre	flickr8k	1	True	6	2	-7.291496	-3.5376434	6.6323605	0
pre	flickr8k	1	True	6	3	-8.940179	-4.4697266	4.916897	0
pre	flickr8k	1	True	6	4	-7.744934	-4.520268	6.279964	0
pre	flickr8k	1	True	6	5	-5.4983354	-2.4661615	8.384231	0
pre	flickr8k	1	True	6	6	-5.4584937	-2.144665	6.988316	0
pre	flickr8k	1	True	6	7	-6.9575443	-3.666542	7.430514	0
pre	flickr8k	1	True	7	0	-6.2427044	-3.223349	4.8098373	0
pre	flickr8k	1	True	7	1	-6.5144906	-3.0098717	7.8804307	0
pre	flickr8k	1	True	7	2	-6.939388	-3.076278	7.862916	0
pre	flickr8k	1	True	7	3	-7.457646	-3.6453092	6.331148	0
pre	flickr8k	1	True	7	4	-8.737929	-4.680595	4.539663	0
pre	flickr8k	1	True	7	5	-7.836087	-4.4910507	6.6607413	0
pre	flickr8k	1	True	7	6	-5.713979	-2.7288039	8.147692	0
pre	flickr8k	1	True	7	7	-5.777279	-2.534725	6.3945546	0
pre	flickr8k	1	True	7	8	-7.0796146	-3.7709527	7.422434	0
pre	flickr8k	1	True	8	0	-6.1865425	-3.2100494	4.747774	0
pre	flickr8k	1	True	8	1	-6.4423065	-2.9819634	7.981471	0
pre	flickr8k	1	True	8	2	-7.121191	-3.169965	7.4811735	0
pre	flickr8k	1	True	8	3	-8.090863	-3.7408776	5.9665127	0
pre	flickr8k	1	True	8	4	-7.444216	-4.009633	6.487445	0
pre	flickr8k	1	True	8	5	-7.5907564	-3.9809017	5.227231	0
pre	flickr8k	1	True	8	6	-7.308201	-3.9953249	6.891901	0
pre	flickr8k	1	True	8	7	-5.320811	-2.3790975	8.482288	0
pre	flickr8k	1	True	8	8	-5.2792263	-2.0836382	6.417426	0
pre	flickr8k	1	True	8	9	-6.6490893	-3.4384701	7.518233	0
pre	flickr8k	1	True	9	0	-6.311694	-3.280393	4.6844416	0
pre	flickr8k	1	True	9	1	-6.4853206	-2.9933612	7.810415	0
pre	flickr8k	1	True	9	2	-7.5186186	-3.5072348	6.7669683	0
pre	flickr8k	1	True	9	3	-6.9431753	-3.1786525	7.283986	0
pre	flickr8k	1	True	9	4	-7.2102394	-3.5640872	6.179034	0
pre	flickr8k	1	True	9	5	-7.0429034	-3.3064418	6.240193	0
pre	flickr8k	1	True	9	6	-7.8380284	-3.9212515	5.5087223	0
pre	flickr8k	1	True	9	7	-7.8502254	-4.2856774	6.150066	0
pre	flickr8k	1	True	9	8	-5.928137	-2.9427922	7.6117644	0
pre	flickr8k	1	True	9	9	-5.906356	-2.7501564	5.728806	0
pre	flickr8k	1	True	9	10	-7.0080395	-3.870847	7.481625	0
pre	flickr8k	1	True	10	0	-6.341644	-3.2863646	4.7555556	0
pre	flickr8k	1	True	10	1	-6.5229073	-3.002031	7.959155	0
pre	flickr8k	1	True	10	2	-7.4102635	-3.5164073	7.113273	0
pre	flickr8k	1	True	10	3	-6.215564	-2.7993724	7.916971	0
pre	flickr8k	1	True	10	4	-6.2439513	-2.7801716	6.915877	0
pre	flickr8k	1	True	10	5	-6.7968187	-2.706021	6.779931	0
pre	flickr8k	1	True	10	6	-7.378086	-3.481044	6.328108	0
pre	flickr8k	1	True	10	7	-8.483985	-4.3389583	5.2373323	0
pre	flickr8k	1	True	10	8	-7.9965153	-4.5026507	7.0836134	0
pre	flickr8k	1	True	10	9	-5.858402	-2.8007417	8.390192	0
pre	flickr8k	1	True	10	10	-5.7615285	-2.4908953	6.0580125	0
pre	flickr8k	1	True	10	11	-6.8400426	-3.6186001	7.4412093	0
pre	flickr8k	1	True	11	0	-6.345518	-3.3413348	4.7054577	0
pre	flickr8k	1	True	11	1	-6.5917525	-3.0808551	8.063016	0
pre	flickr8k	1	True	11	2	-6.739167	-2.9591212	8.349026	0
pre	flickr8k	1	True	11	3	-7.6262345	-3.8328176	6.1694245	0
pre	flickr8k	1	True	11	4	-5.484843	-2.4079437	8.47663	0
pre	flickr8k	1	True	11	5	-6.35822	-2.671978	6.263952	0
pre	flickr8k	1	True	11	6	-6.9416814	-2.6326358	7.087962	0
pre	flickr8k	1	True	11	7	-7.5176945	-4.0202007	5.84114	0
pre	flickr8k	1	True	11	8	-9.376543	-4.9198637	4.625389	0
pre	flickr8k	1	True	11	9	-7.7043533	-4.4879727	6.8243847	0
pre	flickr8k	1	True	11	10	-5.5472407	-2.569619	8.371767	0
pre	flickr8k	1	True	11	11	-5.4767265	-2.1501217	6.501625	0
pre	flickr8k	1	True	11	12	-6.4867725	-3.3486562	7.7135534	0
pre	flickr8k	1	True	12	0	-6.1677046	-3.2119691	4.7053003	0
pre	flickr8k	1	True	12	1	-6.62648	-3.0360959	7.888487	0
pre	flickr8k	1	True	12	2	-7.713265	-3.687628	6.7039766	0
pre	flickr8k	1	True	12	3	-5.789403	-2.602344	8.044561	0
pre	flickr8k	1	True	12	4	-5.9315624	-2.5172398	7.2326813	0
pre	flickr8k	1	True	12	5	-6.3856897	-2.1711676	7.219081	0
pre	flickr8k	1	True	12	6	-7.0948606	-3.4313817	6.1798663	0
pre	flickr8k	1	True	12	7	-8.380681	-4.4465766	4.842976	0
pre	flickr8k	1	True	12	8	-8.621677	-4.6745715	5.573761	0
pre	flickr8k	1	True	12	9	-7.56701	-4.182408	6.563964	0
pre	flickr8k	1	True	12	10	-6.3815055	-2.9707665	8.341783	0
pre	flickr8k	1	True	12	11	-5.9897203	-2.9041286	7.4403152	0
pre	flickr8k	1	True	12	12	-6.122033	-2.5262227	6.3475876	0
pre	flickr8k	1	True	12	13	-7.034244	-3.8360288	6.6499686	0
pre	flickr8k	1	True	13	0	-6.196559	-3.2027838	4.7699003	0
pre	flickr8k	1	True	13	1	-6.365633	-2.9875915	7.992654	0
pre	flickr8k	1	True	13	2	-7.855585	-3.7253144	6.9549885	0
pre	flickr8k	1	True	13	3	-5.580013	-2.5109706	8.647902	0
pre	flickr8k	1	True	13	4	-5.8303905	-2.4570913	7.2917223	0
pre	flickr8k	1	True	13	5	-6.309143	-2.152582	7.3535314	0
pre	flickr8k	1	True	13	6	-6.9685063	-3.3333907	6.3080378	0
pre	flickr8k	1	True	13	7	-8.415672	-4.4165435	4.6122246	0
pre	flickr8k	1	True	13	8	-8.383555	-4.7878428	5.253475	0
pre	flickr8k	1	True	13	9	-7.3886304	-4.0975237	6.4089293	0
pre	flickr8k	1	True	13	10	-7.7279315	-3.8426611	7.9209504	0
pre	flickr8k	1	True	13	11	-6.787588	-3.7373614	7.341714	0
pre	flickr8k	1	True	13	12	-5.99648	-2.8872802	7.2110987	0
pre	flickr8k	1	True	13	13	-5.2431684	-2.0084176	6.342511	0
pre	flickr8k	1	True	13	14	-6.7510657	-3.6248267	7.495311	0
pre	flickr8k	2	True	5	0	-6.0903206	-2.8688033	4.9614787	0
pre	flickr8k	2	True	5	1	-7.125105	-3.193036	7.5312915	0
pre	flickr8k	2	True	5	2	-7.179878	-3.5507326	6.039869	0
pre	flickr8k	2	True	5	3	-7.0476694	-3.5881755	6.937206	0
pre	flickr8k	2	True	5	4	-5.478822	-2.3889477	8.452383	0
pre	flickr8k	2	True	5	5	-5.619956	-2.3360736	6.7082396	0
pre	flickr8k	2	True	5	6	-6.597926	-3.4287455	7.6053753	0
pre	flickr8k	2	True	6	0	-5.9524336	-2.775493	5.012889	0
pre	flickr8k	2	True	6	1	-7.250879	-3.081325	7.8762007	0
pre	flickr8k	2	True	6	2	-7.1120033	-3.4226363	6.6663575	0
pre	flickr8k	2	True	6	3	-7.6485558	-4.0048065	5.8328	0
pre	flickr8k	2	True	6	4	-7.3694544	-4.023184	6.6716638	0
pre	flickr8k	2	True	6	5	-5.745744	-2.5523703	8.251964	0
pre	flickr8k	2	True	6	6	-5.7346687	-2.27809	7.0409136	0
pre	flickr8k	2	True	6	7	-6.5783005	-3.3581057	7.805049	0
pre	flickr8k	2	True	7	0	-6.084211	-2.892143	4.9211273	0
pre	flickr8k	2	True	7	1	-7.420936	-3.110791	7.7064753	0
pre	flickr8k	2	True	7	2	-6.993317	-3.2372234	7.707895	0
pre	flickr8k	2	True	7	3	-6.798344	-3.242763	6.8584566	0
pre	flickr8k	2	True	7	4	-8.161768	-4.255031	5.022265	0
pre	flickr8k	2	True	7	5	-7.3851595	-3.9773512	6.8849707	0
pre	flickr8k	2	True	7	6	-5.592136	-2.4816916	8.346407	0
pre	flickr8k	2	True	7	7	-6.0227685	-2.462779	6.8060822	0
pre	flickr8k	2	True	7	8	-6.8174977	-3.5534832	7.6507297	0
pre	flickr8k	2	True	8	0	-6.170649	-2.9591637	4.801468	0
pre	flickr8k	2	True	8	1	-7.5251217	-3.279039	7.652729	0
pre	flickr8k	2	True	8	2	-7.299727	-3.5716677	7.519641	0
pre	flickr8k	2	True	8	3	-7.299784	-3.6304123	6.775343	0
pre	flickr8k	2	True	8	4	-7.150939	-3.7804272	6.715399	0
pre	flickr8k	2	True	8	5	-7.7807465	-3.9482112	5.6734066	0
pre	flickr8k	2	True	8	6	-7.672008	-4.0365434	6.7450275	0
pre	flickr8k	2	True	8	7	-5.918728	-2.7954879	8.302739	0
pre	flickr8k	2	True	8	8	-6.420043	-2.9451923	5.903587	0
pre	flickr8k	2	True	8	9	-6.9191513	-3.6208277	7.369979	0
pre	flickr8k	2	True	9	0	-6.075959	-2.9178605	4.8861804	0
pre	flickr8k	2	True	9	1	-7.4827604	-3.2119312	7.7453375	0
pre	flickr8k	2	True	9	2	-7.292917	-3.6231387	6.61349	0
pre	flickr8k	2	True	9	3	-6.960896	-3.5545585	7.287658	0
pre	flickr8k	2	True	9	4	-7.3013253	-3.581889	6.124727	0
pre	flickr8k	2	True	9	5	-7.5514984	-3.6971855	6.1195464	0
pre	flickr8k	2	True	9	6	-8.179351	-4.1943693	5.2291684	0
pre	flickr8k	2	True	9	7	-7.8143277	-4.2814884	6.6978064	0
pre	flickr8k	2	True	9	8	-6.0083585	-2.916417	8.05717	0
pre	flickr8k	2	True	9	9	-6.195215	-2.91135	5.8067274	0
pre	flickr8k	2	True	9	10	-6.968023	-3.6618364	7.296739	0
pre	flickr8k	2	True	10	0	-6.258691	-3.0423858	4.7648993	0
pre	flickr8k	2	True	10	1	-7.551488	-3.2462296	7.5580935	0
pre	flickr8k	2	True	10	2	-7.3665013	-3.580214	7.1259804	0
pre	flickr8k	2	True	10	3	-6.1031985	-2.8377392	7.808415	0
pre	flickr8k	2	True	10	4	-6.980532	-3.1458504	6.639573	0
pre	flickr8k	2	True	10	5	-7.670377	-3.3972425	6.316269	0
pre	flickr8k	2	True	10	6	-7.748468	-3.8933887	6.3085036	0
pre	flickr8k	2	True	10	7	-8.173924	-4.260559	5.5719123	0
pre	flickr8k	2	True	10	8	-7.447276	-3.8418815	7.979669	0
pre	flickr8k	2	True	10	9	-5.72281	-2.6198876	8.822707	0
pre	flickr8k	2	True	10	10	-6.1219516	-2.757822	5.983911	0
pre	flickr8k	2	True	10	11	-6.8571825	-3.5894883	7.5709248	0
pre	flickr8k	2	True	11	0	-5.9579473	-2.755873	4.955401	0
pre	flickr8k	2	True	11	1	-7.427245	-3.0585597	7.7490234	0
pre	flickr8k	2	True	11	2	-8.04054	-3.570958	7.3686543	0
pre	flickr8k	2	True	11	3	-7.0638256	-3.669287	6.64404	0
pre	flickr8k	2	True	11	4	-6.0909457	-2.7724996	8.038093	0
pre	flickr8k	2	True	11	5	-7.3295627	-3.069971	6.3279495	0
pre	flickr8k	2	True	11	6	-7.549162	-3.2018938	6.491334	0
pre	flickr8k	2	True	11	7	-7.5828247	-4.0161486	5.818572	0
pre	flickr8k	2	True	11	8	-8.7712555	-4.6046276	4.8154693	0
pre	flickr8k	2	True	11	9	-7.6219215	-4.2065444	7.193738	0
pre	flickr8k	2	True	11	10	-5.273661	-2.2265055	9.209518	0
pre	flickr8k	2	True	11	11	-5.732102	-2.2994504	6.4552493	0
pre	flickr8k	2	True	11	12	-6.704842	-3.3673213	8.084431	0
pre	flickr8k	2	True	12	0	-6.0649714	-2.7938066	4.866285	0
pre	flickr8k	2	True	12	1	-7.4596047	-3.056109	7.722184	0
pre	flickr8k	2	True	12	2	-7.8755016	-3.7254066	6.7332034	0
pre	flickr8k	2	True	12	3	-6.1128626	-2.890118	7.7847114	0
pre	flickr8k	2	True	12	4	-6.3333073	-2.5170815	7.6085696	0
pre	flickr8k	2	True	12	5	-6.813462	-2.5650072	6.9088807	0
pre	flickr8k	2	True	12	6	-7.5697675	-3.4305904	6.301658	0
pre	flickr8k	2	True	12	7	-7.8059573	-3.963916	5.581289	0
pre	flickr8k	2	True	12	8	-8.156558	-4.396618	5.4567056	0
pre	flickr8k	2	True	12	9	-7.9660378	-4.325646	5.9099736	0
pre	flickr8k	2	True	12	10	-6.799913	-3.4851274	8.290662	0
pre	flickr8k	2	True	12	11	-5.7204566	-2.490609	8.460134	0
pre	flickr8k	2	True	12	12	-5.890183	-2.4770534	6.303376	0
pre	flickr8k	2	True	12	13	-6.8922296	-3.6116564	7.990491	0
pre	flickr8k	2	True	13	0	-6.201034	-2.909015	4.81529	0
pre	flickr8k	2	True	13	1	-7.466717	-3.2816277	7.5249443	0
pre	flickr8k	2	True	13	2	-8.595094	-4.191253	6.48204	0
pre	flickr8k	2	True	13	3	-5.8745003	-2.6722865	8.204359	0
pre	flickr8k	2	True	13	4	-6.25142	-2.4384992	7.471227	0
pre	flickr8k	2	True	13	5	-6.9808807	-2.584929	6.922464	0
pre	flickr8k	2	True	13	6	-7.7921915	-3.7429845	5.922755	0
pre	flickr8k	2	True	13	7	-8.365656	-4.536205	4.8934374	0
pre	flickr8k	2	True	13	8	-8.078076	-4.4208894	5.377514	0
pre	flickr8k	2	True	13	9	-7.745601	-4.2318864	6.5858936	0
pre	flickr8k	2	True	13	10	-7.8055196	-4.2148933	6.602789	0
pre	flickr8k	2	True	13	11	-7.6603556	-4.1911497	8.205099	0
pre	flickr8k	2	True	13	12	-5.9438496	-2.787512	8.599279	0
pre	flickr8k	2	True	13	13	-6.038076	-2.518502	5.9412894	0
pre	flickr8k	2	True	13	14	-6.841904	-3.6273618	7.5968366	0
pre	flickr8k	3	True	4	0	-6.1620936	-3.1221569	4.419867	0
pre	flickr8k	3	True	4	1	-6.641411	-2.4499629	8.343083	0
pre	flickr8k	3	True	4	2	-7.4241686	-3.522884	5.8711963	0
pre	flickr8k	3	True	4	3	-6.824379	-3.4433727	7.1121497	0
pre	flickr8k	3	True	4	4	-6.6448836	-3.7574253	4.8997993	0
pre	flickr8k	3	True	4	5	-7.5134735	-4.549761	6.2981486	0
pre	flickr8k	3	True	5	0	-6.094382	-3.0526657	4.4654517	0
pre	flickr8k	3	True	5	1	-6.4542646	-2.5084913	8.060216	0
pre	flickr8k	3	True	5	2	-7.0925846	-3.2054815	6.2533393	0
pre	flickr8k	3	True	5	3	-7.313509	-3.8172991	6.3418193	0
pre	flickr8k	3	True	5	4	-5.5113626	-2.6097894	8.5494995	0
pre	flickr8k	3	True	5	5	-5.677508	-2.6584435	6.462416	0
pre	flickr8k	3	True	5	6	-6.93987	-3.9489532	7.6109166	0
pre	flickr8k	3	True	6	0	-6.011001	-2.9880817	4.631226	0
pre	flickr8k	3	True	6	1	-6.399487	-2.367313	8.330844	0
pre	flickr8k	3	True	6	2	-7.2745776	-3.3988066	6.1420054	0
pre	flickr8k	3	True	6	3	-8.494993	-4.249907	5.299212	0
pre	flickr8k	3	True	6	4	-7.2205048	-4.0725994	6.7243404	0
pre	flickr8k	3	True	6	5	-5.6367025	-2.619586	8.388911	0
pre	flickr8k	3	True	6	6	-5.7175045	-2.4977098	6.3127675	0
pre	flickr8k	3	True	6	7	-6.8166585	-3.7657418	7.617793	0
pre	flickr8k	3	True	7	0	-6.1347346	-3.0945344	4.573184	0
pre	flickr8k	3	True	7	1	-6.605231	-2.4317727	8.230951	0
pre	flickr8k	3	True	7	2	-7.0802293	-3.0868068	7.6869626	0
pre	flickr8k	3	True	7	3	-6.9599576	-3.399211	6.6588426	0
pre	flickr8k	3	True	7	4	-8.087024	-3.9798467	5.154584	0
pre	flickr8k	3	True	7	5	-7.0762477	-3.8513474	7.058093	0
pre	flickr8k	3	True	7	6	-5.777297	-2.786691	8.067554	0
pre	flickr8k	3	True	7	7	-6.0954933	-2.7225237	5.996023	0
pre	flickr8k	3	True	7	8	-6.7501082	-3.75084	7.5172496	0
pre	flickr8k	3	True	8	0	-6.2589407	-3.2078714	4.494866	0
pre	flickr8k	3	True	8	1	-6.768131	-2.5741777	8.301422	0
pre	flickr8k	3	True	8	2	-6.9690223	-3.1368303	7.8202095	0
pre	flickr8k	3	True	8	3	-7.404111	-3.549511	6.1809597	0
pre	flickr8k	3	True	8	4	-7.27347	-3.8759673	6.350078	0
pre	flickr8k	3	True	8	5	-7.813495	-4.163631	5.2218738	0
pre	flickr8k	3	True	8	6	-7.6610365	-4.2957096	6.94302	0
pre	flickr8k	3	True	8	7	-5.979644	-3.1549976	7.991479	0
pre	flickr8k	3	True	8	8	-5.919594	-2.8988347	5.786694	0
pre	flickr8k	3	True	8	9	-6.9085965	-3.8449292	7.404841	0
pre	flickr8k	3	True	9	0	-5.907062	-2.884571	4.5598497	0
pre	flickr8k	3	True	9	1	-6.539259	-2.1416562	8.337908	0
pre	flickr8k	3	True	9	2	-7.023791	-3.0144558	7.3683667	0
pre	flickr8k	3	True	9	3	-6.6261044	-3.1272457	7.856455	0
pre	flickr8k	3	True	9	4	-6.8803906	-3.2909997	6.3839455	0
pre	flickr8k	3	True	9	5	-7.4399915	-3.604947	6.0889664	0
pre	flickr8k	3	True	9	6	-8.056724	-3.8669422	5.6686845	0
pre	flickr8k	3	True	9	7	-7.852957	-4.12703	6.739814	0
pre	flickr8k	3	True	9	8	-5.5885906	-2.676596	8.229782	0
pre	flickr8k	3	True	9	9	-5.694013	-2.7061188	5.77478	0
pre	flickr8k	3	True	9	10	-6.7901154	-3.7894816	7.145052	0
pre	flickr8k	3	True	10	0	-6.0354657	-3.0226717	4.583416	0
pre	flickr8k	3	True	10	1	-6.59035	-2.352172	8.336151	0
pre	flickr8k	3	True	10	2	-7.4872904	-3.4777799	6.6518188	0
pre	flickr8k	3	True	10	3	-5.3805814	-2.4429011	8.928248	0
pre	flickr8k	3	True	10	4	-6.244079	-2.46304	6.6636987	0
pre	flickr8k	3	True	10	5	-6.5085235	-2.6636252	7.0150194	0
pre	flickr8k	3	True	10	6	-7.7619815	-4.211809	6.074862	0
pre	flickr8k	3	True	10	7	-9.179265	-4.4093604	4.739822	0
pre	flickr8k	3	True	10	8	-7.823721	-4.333959	7.147051	0
pre	flickr8k	3	True	10	9	-5.5222955	-2.625693	8.812825	0
pre	flickr8k	3	True	10	10	-5.6861496	-2.623832	5.876041	0
pre	flickr8k	3	True	10	11	-6.8015437	-3.7060046	7.366884	0
pre	flickr8k	3	True	11	0	-6.057594	-3.0047114	4.669699	0
pre	flickr8k	3	True	11	1	-6.471562	-2.3165257	8.303988	0
pre	flickr8k	3	True	11	2	-7.3120236	-3.223651	7.9728622	0
pre	flickr8k	3	True	11	3	-7.521452	-3.895053	6.302193	0
pre	flickr8k	3	True	11	4	-5.692326	-2.6613588	8.639043	0
pre	flickr8k	3	True	11	5	-6.3549843	-2.6068938	6.4544883	0
pre	flickr8k	3	True	11	6	-6.9005394	-2.7673426	6.886944	0
pre	flickr8k	3	True	11	7	-7.8171043	-4.2476115	5.9545794	0
pre	flickr8k	3	True	11	8	-8.976935	-4.34178	4.9774075	0
pre	flickr8k	3	True	11	9	-7.6727495	-4.2817063	7.2824883	0
pre	flickr8k	3	True	11	10	-5.6235056	-2.6505935	8.836264	0
pre	flickr8k	3	True	11	11	-5.6859946	-2.6320727	6.0028725	0
pre	flickr8k	3	True	11	12	-6.7319856	-3.6969788	7.6264553	0
pre	flickr8k	3	True	12	0	-6.1164956	-3.1264138	4.417484	0
pre	flickr8k	3	True	12	1	-6.631586	-2.3831336	8.149819	0
pre	flickr8k	3	True	12	2	-7.682403	-3.565444	7.06756	0
pre	flickr8k	3	True	12	3	-6.2972345	-3.0435734	8.185785	0
pre	flickr8k	3	True	12	4	-5.927191	-2.475451	7.5021014	0
pre	flickr8k	3	True	12	5	-6.290534	-2.571144	6.762249	0
pre	flickr8k	3	True	12	6	-7.424552	-3.6690352	6.1350613	0
pre	flickr8k	3	True	12	7	-8.71643	-4.447625	5.1398563	0
pre	flickr8k	3	True	12	8	-8.606638	-4.523393	6.2170773	0
pre	flickr8k	3	True	12	9	-6.526779	-3.2836034	7.5605683	0
pre	flickr8k	3	True	12	10	-6.2884226	-3.0809634	9.297723	0
pre	flickr8k	3	True	12	11	-5.7048225	-2.7248871	8.312056	0
pre	flickr8k	3	True	12	12	-5.611239	-2.6651134	6.009882	0
pre	flickr8k	3	True	12	13	-6.7971	-3.8278036	7.8727717	0
pre	flickr8k	4	True	4	0	-6.0708294	-3.089428	4.706488	0
pre	flickr8k	4	True	4	1	-6.6594934	-3.100585	7.4993505	0
pre	flickr8k	4	True	4	2	-8.125863	-4.062951	5.71877	0
pre	flickr8k	4	True	4	3	-5.836871	-2.6248095	8.381982	0
pre	flickr8k	4	True	4	4	-6.2141113	-2.908149	5.646134	0
pre	flickr8k	4	True	4	5	-7.041008	-3.5377538	6.150531	0
pre	flickr8k	4	True	5	0	-6.3300657	-3.2042513	4.7675557	0
pre	flickr8k	4	True	5	1	-6.739762	-3.2126353	7.4220634	0
pre	flickr8k	4	True	5	2	-7.4098215	-3.3328464	6.248799	0
pre	flickr8k	4	True	5	3	-6.9024515	-3.5727296	6.7438045	0
pre	flickr8k	4	True	5	4	-5.0295644	-1.9597216	8.647306	0
pre	flickr8k	4	True	5	5	-5.492944	-2.2069063	6.561051	0
pre	flickr8k	4	True	5	6	-6.8645825	-3.555391	7.4489217	0
pre	flickr8k	4	True	6	0	-6.1936345	-3.0639367	4.68878	0
pre	flickr8k	4	True	6	1	-6.6281843	-3.1611998	7.337122	0
pre	flickr8k	4	True	6	2	-7.305963	-3.4316726	6.605499	0
pre	flickr8k	4	True	6	3	-8.0883465	-4.183405	5.3632345	0
pre	flickr8k	4	True	6	4	-7.122422	-3.7910058	6.7476873	0
pre	flickr8k	4	True	6	5	-5.3251166	-2.1546774	8.648089	0
pre	flickr8k	4	True	6	6	-5.781459	-2.3837152	6.5338	0
pre	flickr8k	4	True	6	7	-6.941128	-3.6062741	7.3857155	0
pre	flickr8k	4	True	7	0	-6.340692	-3.1767673	4.802545	0
pre	flickr8k	4	True	7	1	-6.877589	-3.4200265	7.4725823	0
pre	flickr8k	4	True	7	2	-7.1526046	-3.426524	7.1109157	0
pre	flickr8k	4	True	7	3	-7.0355196	-3.4388711	6.7682734	0
pre	flickr8k	4	True	7	4	-8.350215	-4.4140434	4.924686	0
pre	flickr8k	4	True	7	5	-7.3525844	-3.9543989	6.861234	0
pre	flickr8k	4	True	7	6	-5.0264482	-2.0524845	9.149616	0
pre	flickr8k	4	True	7	7	-5.5915275	-2.3419101	6.6138444	0
pre	flickr8k	4	True	7	8	-6.5958867	-3.3026955	7.8563232	0
pre	flickr8k	4	True	8	0	-6.3109937	-3.15389	4.7279477	0
pre	flickr8k	4	True	8	1	-6.9142623	-3.4509227	7.4868975	0
pre	flickr8k	4	True	8	2	-7.289987	-3.4234138	7.3963385	0
pre	flickr8k	4	True	8	3	-7.0722013	-3.3817027	6.9495673	0
pre	flickr8k	4	True	8	4	-7.435579	-3.80442	6.390698	0
pre	flickr8k	4	True	8	5	-7.637754	-3.9898617	5.385895	0
pre	flickr8k	4	True	8	6	-7.4684525	-4.020137	7.2142186	0
pre	flickr8k	4	True	8	7	-5.5280366	-2.501599	8.398225	0
pre	flickr8k	4	True	8	8	-5.882576	-2.561771	6.0052085	0
pre	flickr8k	4	True	8	9	-6.8904743	-3.3593876	7.4139433	0
pre	flickr8k	4	True	9	0	-6.1397524	-2.9901352	4.804971	0
pre	flickr8k	4	True	9	1	-6.7061596	-3.1972322	7.5675707	0
pre	flickr8k	4	True	9	2	-7.6974325	-3.786442	6.4052744	0
pre	flickr8k	4	True	9	3	-6.3508854	-2.9140859	8.029968	0
pre	flickr8k	4	True	9	4	-7.2876344	-3.2757924	6.257529	0
pre	flickr8k	4	True	9	5	-6.9944835	-3.2764904	6.71421	0
pre	flickr8k	4	True	9	6	-7.672261	-3.9999328	5.6544676	0
pre	flickr8k	4	True	9	7	-7.95903	-4.292455	6.308344	0
pre	flickr8k	4	True	9	8	-5.2292743	-2.3401947	9.266911	0
pre	flickr8k	4	True	9	9	-5.8230133	-2.6649094	5.7122426	0
pre	flickr8k	4	True	9	10	-6.757996	-3.4669073	7.48584	0
pre	flickr8k	4	True	10	0	-6.2596507	-3.0903835	4.8016753	0
pre	flickr8k	4	True	10	1	-6.801838	-3.2601476	7.5056906	0
pre	flickr8k	4	True	10	2	-7.6591725	-3.6554909	7.050295	0
pre	flickr8k	4	True	10	3	-5.565153	-2.3835049	8.986602	0
pre	flickr8k	4	True	10	4	-6.90736	-2.7896414	6.446619	0
pre	flickr8k	4	True	10	5	-7.241702	-3.1194088	6.6942515	0
pre	flickr8k	4	True	10	6	-7.8343005	-4.277638	5.9215317	0
pre	flickr8k	4	True	10	7	-8.358838	-4.570438	5.195859	0
pre	flickr8k	4	True	10	8	-7.3445306	-4.04203	8.058724	0
pre	flickr8k	4	True	10	9	-4.856996	-1.9347029	9.670036	0
pre	flickr8k	4	True	10	10	-5.317348	-2.0297618	6.4650035	0
pre	flickr8k	4	True	10	11	-6.614646	-3.2360306	7.6218624	0
pre	flickr8k	4	True	11	0	-6.1863866	-3.0749662	4.766491	0
pre	flickr8k	4	True	11	1	-6.7959547	-3.2567866	7.57131	0
pre	flickr8k	4	True	11	2	-7.5130777	-3.3395245	8.064478	0
pre	flickr8k	4	True	11	3	-7.3963156	-3.7452388	6.6027126	0
pre	flickr8k	4	True	11	4	-5.7568364	-2.4128575	8.575995	0
pre	flickr8k	4	True	11	5	-6.959917	-2.6176624	6.413607	0
pre	flickr8k	4	True	11	6	-7.1741915	-3.2125633	6.664708	0
pre	flickr8k	4	True	11	7	-8.090422	-4.503211	5.4007926	0
pre	flickr8k	4	True	11	8	-8.511842	-4.767053	5.5702662	0
pre	flickr8k	4	True	11	9	-6.9444933	-3.724393	8.15912	0
pre	flickr8k	4	True	11	10	-5.0310698	-2.0489495	8.717107	0
pre	flickr8k	4	True	11	11	-5.3291807	-2.1431463	6.269165	0
pre	flickr8k	4	True	11	12	-6.6152363	-3.3008802	7.840527	0
