architecture	dataset	run	use_generated_sents	sent_len	token_index	num_caps	gradient_wrt_image_next	gradient_wrt_image_max	gradient_wrt_prefix_next	gradient_wrt_prefix_max	gradient_wrt_prevtoken_next	gradient_wrt_prevtoken_max	gradient_wrt_firsttoken_next	gradient_wrt_firsttoken_max	gradient_wrt_postimage_next	gradient_wrt_postimage_max	gradient_wrt_multimodalvec_next	gradient_wrt_multimodalvec_max	omission_image_cos	omission_postimage_cos	omission_multimodalvec_cos	omission_logits_cos	omission_output_cos	omission_output_jsd	num_negatives_logit	frac_negatives_logit	total_time
pre	flickr8k	1	True	6	7	168	0.0007980984	0.00085556944	0.008525212	0.009123	0.03318844	0.03637643	0.0018122413	0.0019582296	0.0005545869	0.0005931675	0.00869243	0.009203307	0.9029511938403759	1.007140930650556	0.5232255222896735	0.03596288746311551	0.12898338231302442	0.11218311235175601	2422.2738095238096	0.9566642217708569	6
pre	flickr8k	1	True	7	0	149	4.904705e-06	0.0008007223	0.00011198498	0.021460699	0.0001719127	0.03598674	5.205724e-05	0.006934657	3.7933264e-06	0.000589555	3.3772518e-05	0.0068620285	0.9051003377609605	1.0126982238401514	0.689680720435693	0.0731430489744916	0.7768513032691491	0.3950505109141337	2447.1140939597317	0.9664747606476034	2
pre	flickr8k	1	True	7	1	149	8.300967e-09	0.0016026553	6.6233284e-08	0.0050069615	4.984779e-08	0.0025613708	8.261877e-08	0.0074525517	6.2697953e-09	0.0011124385	6.7663876e-08	0.008680278	0.9051003377609605	1.0126982238401514	0.594666801943075	0.07553293000931707	0.8841468671304736	0.5407873251594153	2433.0335570469797	0.9609137271117614	2
pre	flickr8k	1	True	7	2	149	8.993158e-07	0.0010710545	8.510365e-06	0.007870681	1.926009e-05	0.01653223	4.8017587e-06	0.00526071	6.4607485e-07	0.00075490435	8.346222e-06	0.008010174	0.9051003377609605	1.0126982238401514	0.5922053742328747	0.08294361109701578	0.5038244492443116	0.29733780691487677	2390.013422818792	0.9439231527720349	3
pre	flickr8k	1	True	7	3	149	3.184762e-06	0.0008991433	4.4677494e-05	0.009354532	9.837686e-05	0.023291962	1.7070972e-05	0.0036906877	2.4474284e-06	0.0006295693	3.422289e-05	0.008747422	0.9051003377609605	1.0126982238401514	0.5633255997360153	0.059258119771944597	0.38470812804446924	0.2496845643942388	2423.959731543624	0.9573300677502464	3
pre	flickr8k	1	True	7	4	149	1.42658855e-05	0.00078440865	0.00017029041	0.0050413935	0.00047362517	0.01191413	5.2425625e-05	0.0021729814	1.0521165e-05	0.0005452161	0.00013686501	0.006319502	0.9051003377609605	1.0126982238401514	0.549551533972657	0.030734263010473058	0.5762022257338735	0.28195334605922634	2482.751677852349	0.9805496358026655	4
pre	flickr8k	1	True	7	5	149	3.0710467e-05	0.00095913233	0.0003047413	0.007870666	0.0009827326	0.027459456	7.914917e-05	0.0018473864	2.1542815e-05	0.0006653016	0.00032522122	0.008393047	0.9051003377609605	1.0126982238401514	0.5220779674565232	0.03297563967288741	0.2958680429814646	0.15144680314244166	2463.06711409396	0.972775321522101	6
pre	flickr8k	1	True	7	6	149	2.0302132e-05	0.0007032801	0.0002614854	0.005847033	0.0010295722	0.014588244	4.9069695e-05	0.001664646	1.4216326e-05	0.0004860625	0.0002487911	0.0085837925	0.9051003377609605	1.0126982238401514	0.46119009108351383	0.07373725487881859	0.16968539483445202	0.12892562375972735	2358.4362416107383	0.9314519121685381	5
pre	flickr8k	1	True	7	7	149	4.5528627e-06	0.0010566155	7.123037e-05	0.0053697047	0.00035327944	0.0075426525	8.016578e-06	0.0013538323	3.3783992e-06	0.0007349069	5.306581e-05	0.0074006757	0.9051003377609605	1.0126982238401514	0.5151559884516185	0.11009382641555479	0.7827929074597864	0.3833569355008986	2336.5906040268455	0.9228240932175535	5
pre	flickr8k	1	True	7	8	149	0.00082531513	0.00086955976	0.007905666	0.008453324	0.03464502	0.038420003	0.0015805108	0.0016324365	0.00057641964	0.00060751877	0.008926678	0.009431823	0.9051003377609605	1.0126982238401514	0.5207792966557829	0.03463881487814372	0.13113289071409495	0.10685511560948104	2424.993288590604	0.9577382656360995	7
pre	flickr8k	1	True	8	0	141	7.206564e-06	0.0007979954	0.00015529348	0.019784667	0.0002356984	0.032781005	7.488852e-05	0.006788326	5.5976634e-06	0.00057785446	4.6103807e-05	0.0067409454	0.9002758248160917	1.0254512929790225	0.6945943096850781	0.07422986774579853	0.7533276032273334	0.3864996033780118	2444.8652482269504	0.9655865909269157	3
pre	flickr8k	1	True	8	1	141	7.3703323e-09	0.0015304436	5.375544e-08	0.004266284	2.380039e-08	0.0022871988	8.371049e-08	0.0062453686	5.70614e-09	0.0010310864	5.8438395e-08	0.008078506	0.9002758248160917	1.0254512929790225	0.5972435236611264	0.07520489912506537	0.8637663673552526	0.5305011132930187	2430.6666666666665	0.9599789362822537	3
pre	flickr8k	1	True	8	2	141	1.478574e-06	0.00089785934	1.47987685e-05	0.0076055275	3.3248012e-05	0.016568925	7.948293e-06	0.0048039486	1.0608148e-06	0.00061824947	1.2833197e-05	0.0075802347	0.9002758248160917	1.0254512929790225	0.5951044323807912	0.07961405295852228	0.41611647846983046	0.23888364425490458	2392.6028368794327	0.9449458281514347	3
pre	flickr8k	1	True	8	3	141	3.2712153e-06	0.0009560628	3.4103796e-05	0.0072222603	8.027607e-05	0.016256083	1.52438815e-05	0.0032090587	2.3614411e-06	0.00066581805	3.229567e-05	0.00786222	0.9002758248160917	1.0254512929790225	0.5485827391240614	0.05808512454337262	0.5232056450521481	0.28169471302882154	2418.695035460993	0.955250803894547	4
pre	flickr8k	1	True	8	4	141	4.439339e-06	0.0007809718	5.6604807e-05	0.0068404675	0.0001696732	0.02012904	2.0555826e-05	0.0021274267	3.1654367e-06	0.0005338248	4.8901697e-05	0.0073184357	0.9002758248160917	1.0254512929790225	0.5293637294295832	0.04403258553633453	0.39337727583363546	0.22492057263375598	2448.900709219858	0.9671803748893594	4
pre	flickr8k	1	True	8	5	141	9.280965e-06	0.0008985833	0.00013266911	0.00511003	0.00047281754	0.010807533	3.6955917e-05	0.0021372682	6.6074135e-06	0.00060390856	0.000117105665	0.0073315944	0.9002758248160917	1.0254512929790225	0.5216060120163234	0.04705281967812396	0.588147255815384	0.28571630787130786	2455.1347517730496	0.9696424770035741	4
pre	flickr8k	1	True	8	6	141	8.113363e-05	0.00087444135	0.0008470154	0.006323711	0.0033944156	0.024610851	0.00017762731	0.0015044597	5.565153e-05	0.00059042627	0.0008404602	0.007830236	0.9002758248160917	1.0254512929790225	0.5158092751570628	0.04180780201093525	0.3299717536420687	0.1687878387309743	2432.127659574468	0.9605559476992369	5
pre	flickr8k	1	True	8	7	141	1.25643155e-05	0.00081314746	0.00011239955	0.005429188	0.00034577635	0.014621436	2.926595e-05	0.0013467879	8.926279e-06	0.00054474716	0.00011723688	0.008706906	0.9002758248160917	1.0254512929790225	0.46412665603008674	0.09618339935938518	0.26289907877221175	0.1555932731176099	2304.0	0.909952606635071	7
pre	flickr8k	1	True	8	8	141	4.5829265e-06	0.0010503709	6.124295e-05	0.0040728706	0.00039146634	0.0073630014	4.6586883e-06	0.0011507312	3.5441917e-06	0.00070830155	4.8497448e-05	0.0070679085	0.9002758248160917	1.0254512929790225	0.5165082089444424	0.15707979430543614	0.7773737528209462	0.37529661923858293	2259.304964539007	0.8923005389174593	6
pre	flickr8k	1	True	8	9	141	0.0008111128	0.0008399909	0.0070441244	0.0077304705	0.03238217	0.037765272	0.0013188475	0.0013680289	0.00055442686	0.0005770275	0.008585513	0.009152746	0.9002758248160917	1.0254512929790225	0.5285605092843374	0.040627145175392745	0.11099543935018229	0.1078945380496852	2405.6170212765956	0.9500857114046586	6
pre	flickr8k	1	True	9	0	109	5.928708e-06	0.0008514104	0.00013196193	0.020510929	0.00020307103	0.034219947	6.0852864e-05	0.006801913	4.6385035e-06	0.0006035065	4.320062e-05	0.006802721	0.9019297115983219	1.002578900961436	0.6773046583210657	0.0746783072795343	0.7772598437059226	0.3922584911962168	2448.6330275229357	0.9670746554198009	2
pre	flickr8k	1	True	9	1	109	8.066614e-09	0.0016979749	5.8981573e-08	0.004490836	3.285976e-08	0.0022988936	8.51034e-08	0.0066827787	6.136016e-09	0.0011397552	7.00037e-08	0.008631867	0.9019297115983219	1.002578900961436	0.5814579218079191	0.07534797311922826	0.8687703939188921	0.5262321375242067	2431.5504587155965	0.9603279852747222	2
pre	flickr8k	1	True	9	2	109	1.3530736e-06	0.0007873036	1.5594662e-05	0.008232361	3.5079196e-05	0.018269973	8.284088e-06	0.0049545667	1.0261465e-06	0.00056299893	1.37709485e-05	0.007872227	0.9019297115983219	1.002578900961436	0.5858914023692455	0.05988097792371697	0.43728578795140627	0.24951930663232272	2427.238532110092	0.9586250126817109	3
pre	flickr8k	1	True	9	3	109	6.294951e-07	0.0009555865	6.5006275e-06	0.008439223	1.5407128e-05	0.018972917	2.7013104e-06	0.003587029	4.6115417e-07	0.0006742178	8.621276e-06	0.009168337	0.9019297115983219	1.002578900961436	0.4998738492300751	0.07396429175630621	0.34639866291246285	0.22627878981992738	2372.587155963303	0.9370407409017784	3
pre	flickr8k	1	True	9	4	109	3.5975695e-06	0.0009052191	4.785935e-05	0.006125487	0.00015196987	0.015324322	1.5151018e-05	0.0023833946	2.499972e-06	0.00062787934	4.364031e-05	0.0075478265	0.9019297115983219	1.002578900961436	0.4955682814668078	0.06209475950363579	0.5305231945469565	0.2945977864667363	2433.6605504587155	0.9611613548415148	3
pre	flickr8k	1	True	9	5	109	2.1214802e-05	0.0008222264	0.0002316079	0.005932103	0.00065745536	0.016632084	8.57329e-05	0.0022449617	1.5214055e-05	0.0005869431	0.00019957911	0.008333324	0.9019297115983219	1.002578900961436	0.5093853971280089	0.07777418838728459	0.3976189420737941	0.24363821850867445	2421.532110091743	0.9563712915054278	4
pre	flickr8k	1	True	9	6	109	4.5774705e-05	0.00083010725	0.00038898192	0.004620669	0.0015648119	0.013537583	0.00010728555	0.0015791962	3.2094205e-05	0.0005689485	0.00045422852	0.0077529526	0.9019297115983219	1.002578900961436	0.5019123261674828	0.04908140372792515	0.5192593801809355	0.2694294713779327	2442.3853211009173	0.9646071568329058	4
pre	flickr8k	1	True	9	7	109	5.016127e-05	0.0007821396	0.00068890926	0.00507517	0.0031813274	0.02187966	0.00014734612	0.0012391469	3.4341203e-05	0.0005413224	0.0006056633	0.007028292	0.9019297115983219	1.002578900961436	0.49611535394957307	0.0363978322492827	0.3950950030681737	0.19697413438345826	2451.9908256880735	0.9684008000347841	4
pre	flickr8k	1	True	9	8	109	1.4179258e-05	0.00075167447	0.00015277174	0.005746352	0.0007260934	0.023092927	2.8515877e-05	0.0011884492	1.0102402e-05	0.0005152891	0.00017037104	0.008672935	0.9019297115983219	1.002578900961436	0.4626264345208439	0.0792286199167234	0.2518583012471369	0.15542226122401723	2357.4770642201834	0.9310730901343536	5
pre	flickr8k	1	True	9	9	109	1.3901743e-05	0.0010114657	0.00029935935	0.0038722313	0.0017446829	0.0066728154	2.2711161e-05	0.001091238	9.872855e-06	0.0006980409	0.00020559586	0.0069931545	0.9019297115983219	1.002578900961436	0.49641284155189447	0.10419625043869019	0.7728681302962637	0.36438955981797033	2343.678899082569	0.9256235778367176	5
pre	flickr8k	1	True	9	10	109	0.0007209554	0.0007591486	0.0064563164	0.0068811513	0.030846763	0.033959955	0.0013565858	0.0013735223	0.00050274684	0.00052964466	0.008101142	0.008776766	0.9019297115983219	1.002578900961436	0.5153969463405259	0.03131454581514411	0.13244273055584058	0.10151226891187626	2436.119266055046	0.9621324115541255	5
pre	flickr8k	1	True	10	0	110	5.5280166e-06	0.0007911013	0.00012938681	0.021729168	0.00019716792	0.03637723	6.160568e-05	0.007081111	4.174622e-06	0.00057162635	4.0972674e-05	0.0070250593	0.9027599142356353	1.017702255608641	0.6859594224528833	0.0720914055000652	0.7675375831398097	0.38918517800894653	2450.4363636363637	0.9677868734740773	2
pre	flickr8k	1	True	10	1	110	6.51006e-09	0.0016364208	4.182505e-08	0.004638388	1.22582815e-08	0.0021246641	7.1391796e-08	0.007152111	4.8481974e-09	0.0011492554	5.3846943e-08	0.00865524	0.9027599142356353	1.017702255608641	0.5874282644553618	0.07558499953963539	0.8677922507594551	0.5287860771471804	2432.9454545454546	0.9608789314950452	2
pre	flickr8k	1	True	10	2	110	1.2300668e-06	0.0010653234	1.1377942e-05	0.007784184	2.6196813e-05	0.016932715	6.052239e-06	0.0050938306	8.6827606e-07	0.00075635064	1.05535255e-05	0.008061016	0.9027599142356353	1.017702255608641	0.5907299030910839	0.060059505159204656	0.5277699089566754	0.31030888437208803	2433.1545454545453	0.9609615108430274	2
pre	flickr8k	1	True	10	3	110	1.0939729e-06	0.000779988	1.0980964e-05	0.0075856354	2.5097961e-05	0.015616911	7.088547e-06	0.003931069	8.11117e-07	0.0005631316	1.2210802e-05	0.009391864	0.9027599142356353	1.017702255608641	0.492251133647832	0.09248052076859907	0.23017882198433984	0.17156501771374183	2337.518181818182	0.9231904351572598	2
pre	flickr8k	1	True	10	4	110	1.9804409e-06	0.0007509585	2.7264998e-05	0.00386738	7.639449e-05	0.0067227436	6.700767e-06	0.0017796942	1.4150636e-06	0.0005327444	2.2741695e-05	0.0075016078	0.9027599142356353	1.017702255608641	0.45410756062377583	0.085079702464017	0.4114544259553606	0.2332196862182834	2376.418181818182	0.9385537842883814	3
pre	flickr8k	1	True	10	5	110	3.7754457e-06	0.0009466663	4.6037378e-05	0.0047316407	0.00014613703	0.013815547	1.2096167e-05	0.0018877372	2.7553274e-06	0.0006643357	4.3676646e-05	0.0076677958	0.9027599142356353	1.017702255608641	0.46862788715145803	0.10928667025132613	0.42760470943017437	0.24858465516431766	2371.927272727273	0.9367801235099814	3
pre	flickr8k	1	True	10	6	110	4.5565946e-05	0.00081863336	0.00032877576	0.0052065225	0.0013158638	0.019820279	0.0001035413	0.0016362855	3.1814674e-05	0.0005536557	0.00044216093	0.008289492	0.9027599142356353	1.017702255608641	0.4841672333804044	0.07352118925614791	0.3995464755222201	0.23748710338364948	2420.0272727272727	0.9557769639523194	3
pre	flickr8k	1	True	10	7	110	3.0129144e-05	0.0008786183	0.00026977	0.0036682093	0.0010554022	0.011649445	6.685656e-05	0.0012786976	2.1489932e-05	0.0005944973	0.00032500204	0.0075474917	0.9027599142356353	1.017702255608641	0.4744622162797234	0.04088574539531361	0.5459136486053466	0.26476510184055024	2452.672727272727	0.9686701134568433	4
pre	flickr8k	1	True	10	8	110	3.5017696e-05	0.00071610213	0.00031456535	0.0042067887	0.0015923687	0.019827511	6.711993e-05	0.0010119703	2.418076e-05	0.00048601552	0.00045756935	0.0071847034	0.9027599142356353	1.017702255608641	0.4653661207719283	0.03237096558917652	0.30976138113235885	0.1579572676001011	2451.890909090909	0.9683613385035187	6
pre	flickr8k	1	True	10	9	110	1.1497683e-05	0.0006569198	0.000110354544	0.0040808194	0.0005261435	0.015140591	2.1709482e-05	0.0009671996	8.182869e-06	0.0004489573	0.00015258414	0.008443391	0.9027599142356353	1.017702255608641	0.43884497772563585	0.06795244162732905	0.19046942794864827	0.1371594625609842	2361.981818181818	0.9328522188711762	5
pre	flickr8k	1	True	10	10	110	5.711829e-07	0.000911596	3.8531157e-06	0.003031803	1.4808022e-05	0.005090502	9.321879e-07	0.0009601641	3.92512e-07	0.0006227909	7.3645056e-06	0.0071909153	0.9027599142356353	1.017702255608641	0.48367518213662236	0.11088421669873325	0.7467191619078882	0.3515214493328875	2337.9727272727273	0.9233699554789603	5
pre	flickr8k	1	True	10	11	110	0.0007782685	0.0008037367	0.0061183837	0.0064767958	0.03590816	0.039477054	0.0011858436	0.0012005881	0.00052831415	0.00054735417	0.0086645875	0.009125981	0.9027599142356353	1.017702255608641	0.5093352621251886	0.037735847451470114	0.13241433000022715	0.11083601441403682	2422.890909090909	0.9569079419790321	6
pre	flickr8k	1	True	11	0	106	6.7865717e-06	0.00079471595	0.0001475929	0.021244047	0.00022137811	0.035578497	7.380769e-05	0.0069096005	5.0972203e-06	0.00057556503	4.3692224e-05	0.006801548	0.8995351079359369	1.011589654402825	0.6798224766861718	0.06700508718220692	0.789296740973544	0.40447540096235723	2454.3490566037735	0.9693321708545709	2
pre	flickr8k	1	True	11	1	106	5.653843e-09	0.0017273402	3.1121736e-08	0.004356446	9.509802e-09	0.0021391239	5.2733668e-08	0.0065737683	4.2000243e-09	0.0011769353	3.9533834e-08	0.008425266	0.8995351079359369	1.011589654402825	0.5830349587606933	0.0713655172653918	0.8797700877629774	0.5395263221888047	2436.9245283018868	0.9624504456168589	2
pre	flickr8k	1	True	11	2	106	5.744479e-07	0.0014967785	8.813482e-06	0.0069866255	2.2294951e-05	0.013811186	3.110989e-06	0.0058686943	4.240319e-07	0.0010192133	5.2125147e-06	0.0080541605	0.8995351079359369	1.011589654402825	0.5851734199051587	0.08030958501797802	0.7032277216719692	0.4276364997538896	2388.877358490566	0.9434744701779487	2
pre	flickr8k	1	True	11	3	106	5.915574e-06	0.00076656556	7.142583e-05	0.00753387	0.00015462088	0.016561722	3.4981593e-05	0.0045643956	4.4817853e-06	0.00055799977	5.5702523e-05	0.008258577	0.8995351079359369	1.011589654402825	0.5732720252477898	0.04829744741601764	0.3754718728925822	0.21080421297898833	2441.2830188679245	0.9641718083996542	3
pre	flickr8k	1	True	11	4	106	7.253122e-07	0.000755407	7.1533027e-06	0.0059380424	1.9455762e-05	0.012759292	2.9308787e-06	0.0024016004	5.075439e-07	0.0005179779	8.485639e-06	0.009251082	0.8995351079359369	1.011589654402825	0.4350936497157475	0.10012484608956103	0.15138464162723636	0.14516355881010587	2326.5283018867926	0.9188500402396496	3
pre	flickr8k	1	True	11	5	106	3.891114e-06	0.0008253725	5.5172997e-05	0.00329491	0.00016889935	0.005449406	1.4586109e-05	0.0014724282	3.0036524e-06	0.0005768322	5.166454e-05	0.0065862103	0.8995351079359369	1.011589654402825	0.45019673317108516	0.09537355911056951	0.5128409928413775	0.26167095072989194	2381.801886792453	0.9406800500760083	4
pre	flickr8k	1	True	11	6	106	8.521868e-06	0.001211	6.548828e-05	0.005364225	0.00027356503	0.017621908	2.1420174e-05	0.0019169509	5.8042415e-06	0.00082737114	9.712214e-05	0.008515835	0.8995351079359369	1.011589654402825	0.46581262209505403	0.11243460032175172	0.5687225583835311	0.29857410831412057	2379.688679245283	0.9398454499388953	4
pre	flickr8k	1	True	11	7	106	7.324598e-05	0.00066038716	0.000676934	0.0050753066	0.0023344413	0.020746846	0.00021925122	0.001456721	5.1360064e-05	0.00044728274	0.0007067923	0.008311661	0.8995351079359369	1.011589654402825	0.49195370021856055	0.043827321169511324	0.2929051243260784	0.2008686029826695	2444.056603773585	0.9652672210796148	5
pre	flickr8k	1	True	11	8	106	6.064232e-06	0.00091612956	4.7760113e-05	0.0027488784	0.00021950954	0.007480726	1.0304472e-05	0.0010966499	4.185597e-06	0.00061514793	8.121623e-05	0.006608893	0.8995351079359369	1.011589654402825	0.4558066866307888	0.03310700857414389	0.6108295094871999	0.28314779647889565	2479.132075471698	0.9791200929983009	4
pre	flickr8k	1	True	11	9	106	8.626082e-05	0.0007016222	0.0006307417	0.0046764095	0.0033188385	0.027712088	0.00018756645	0.0008956378	5.995086e-05	0.00047736155	0.00097065757	0.0074847336	0.8995351079359369	1.011589654402825	0.46818939273087484	0.02771195375694419	0.2361922782828223	0.13181380313307153	2460.396226415094	0.9717204685683626	5
