#	init_method	max_init_weight	embed_size	rnn_size	post_image_size	pre_output_size	post_image_activation	rnn_type	optimizer	learning_rate	normalize_image	weights_reg_weight	image_dropout_prob	post_image_dropout_prob	embedding_dropout_prob	rnn_dropout_prob	max_gradient_norm	minibatch_size	beam_width	geomeanpplx	duration
1	xavier_normal	0.02401029767475993	64	272	None	None	none	gru	adam	0.008514819794372706	False	3.5302313353e-10	0.0	0.0	0.37336125427533706	0.4535973581735567	7.609698104888305	19	1	7.8491871683	2260
2	normal	0.7843651550112392	260	74	None	None	none	gru	adadelta	0.00016001463818220702	False	1.7629666309e-10	0.0	0.0	0.3363257707142088	0.16905264292048613	1.3854268992822782	131	1	24.5192597048	909
3	xavier_normal	1.947552700575907e-05	408	67	None	None	none	gru	rmsprop	0.11919422072882185	False	6.479049097778e-08	0.0	0.0	0.0948085239444745	0.3390228382084652	36.11906497275113	203	1	9.13966987325	276
4	normal	0.08247671470446766	255	427	None	None	none	gru	adam	0.000834282247555207	False	4.205472798796e-08	0.0	0.0	0.06702698230757805	0.1278657456859352	7.538226162042829	104	1	7.81087233171	1118
5	normal	0.00016469472042962398	320	264	None	None	none	gru	adam	6.458493638787292e-05	False	4.40153108669479e-05	0.0	0.0	0.4091615878935108	0.43519398509605317	264.46651200476083	136	1	9.04366472123	1197
6	xavier_normal	0.9038997566359106	240	511	None	None	none	gru	adadelta	8.979860653412721e-05	False	7.05679269766925e-06	0.0	0.0	0.026265068105886476	0.16961118446351733	48.039723996445204	120	1	13.2932213748	1736
7	xavier_normal	0.0606407452851296	487	122	None	None	none	gru	adadelta	0.024407520437325407	False	0.0006652162241132641	0.0	0.0	0.1356042822328767	0.12982735950860716	4.133881145717028	46	1	9.14006056424	1844
8	xavier_normal	0.004314149159892024	236	427	None	None	none	gru	adam	0.0026039907199145373	False	0.0017644815921378045	0.0	0.0	0.343976904055461	0.16699392107610125	2.074076342532437	76	1	8.57210012829	1047
9	normal	0.302595934841978	505	163	None	None	none	gru	adam	0.001826081403617871	False	0.0038300042956102703	0.0	0.0	0.36757749123661687	0.37541597715392644	9.558079001414342	10	1	8.67037497703	3558
10	normal	0.5038738128239268	179	180	None	None	none	gru	rmsprop	0.007828058739825464	False	0.014279843143246611	0.0	0.0	0.18208383876938053	0.1899972234326704	4.331791951267655	292	1	23.081594094	122
11	xavier_normal	1.172899152200286e-05	176	323	None	None	none	gru	rmsprop	0.0034316586193198777	False	0.00010793473999394973	0.0	0.0	0.17836364520671336	0.2322205719224113	70.73178717704177	194	1	7.97482561251	1229
12	normal	6.728334748429104e-05	172	461	None	None	none	gru	adadelta	0.2760696553583848	False	1.161991082659e-08	0.0	0.0	0.17841385099648524	0.17008572193677088	141.1624845573692	72	1	9.00950990548	1888
13	xavier_normal	1.755479975375558e-05	425	182	None	None	none	gru	adam	0.0138332447917946	False	0.03984219772720365	0.0	0.0	0.12621653699897464	0.22594322976251896	967.6791312733287	46	1	9.0237697824	572
14	normal	0.003841416029790326	408	432	None	None	none	gru	adadelta	0.1393645397498272	False	0.003034432200457425	0.0	0.0	0.4441647526146997	0.18005218520826496	417.3677306836532	59	1	9.02274775689	2217
15	xavier_normal	0.05328856884971057	117	329	None	None	none	gru	adadelta	0.4258939681511712	False	8.93185785071419e-06	0.0	0.0	0.24225476583085048	0.3312735996070756	10.329495558994235	233	1	9.02864667543	1180
16	normal	4.465551057140081e-05	96	468	None	None	none	gru	rmsprop	0.003983254751743075	False	8.17408243416505e-06	0.0	0.0	0.385802821740167	0.3999620755502968	152.31397677026106	41	1	7.96431640882	2141
17	normal	0.01066538226022144	363	238	None	None	none	gru	adadelta	0.16596630391172623	False	0.005091245090561274	0.0	0.0	0.24948538135483267	0.26893856053771314	46.38898654672163	30	1	8.99066245083	2364
18	normal	0.0007727069091023796	386	224	None	None	none	gru	rmsprop	0.01821273521038986	False	1.148791974e-10	0.0	0.0	0.12950574354857644	0.36574061268683594	397.74326529510665	61	1	8.19219570922	472
19	normal	0.005913964167031968	420	205	None	None	none	gru	adadelta	0.004674011991107534	False	6.213875116660822e-05	0.0	0.0	0.09196509027463025	0.14866530987077045	4.106830670272565	264	1	13.289611199	1063
20	normal	0.07407125069497673	254	64	None	None	none	gru	adam	0.032534228737169824	False	9.5612592285041e-07	0.0	0.0	0.013458537077901237	0.21626244070971246	95.52413089040724	198	1	8.06842976523	692
21	xavier_normal	0.0013476084429643904	145	407	None	None	none	gru	adadelta	0.02168107860488342	False	0.012702526819945943	0.0	0.0	0.14643189935539444	0.06677959584430006	28.105386765490433	238	1	13.2692932229	1318
22	xavier_normal	5.638643886179772e-05	151	340	None	None	none	gru	rmsprop	0.007001661673191153	False	1.097059022573e-08	0.0	0.0	0.4912221806662989	0.46486562973592377	697.3540375915453	159	1	7.76562394853	1259
23	normal	0.0011833500175013124	91	262	None	None	none	gru	adadelta	4.77120138642268e-05	False	8.516512222063714e-05	0.0	0.0	0.3221948116012507	0.36376587630779195	1.9745014897572772	47	1	13.2933600334	1527
24	xavier_normal	0.00017461523480289464	336	442	None	None	none	gru	adadelta	0.0035338656945625812	False	4.16269992904327e-06	0.0	0.0	0.3444788326282114	0.17369521065490343	1.6937268477254674	93	1	13.2845993829	1817
25	normal	0.00029462318626843675	188	198	None	None	none	gru	rmsprop	0.17551199280975627	False	2.58391260749759e-06	0.0	0.0	0.15454681469711892	0.015487760068158777	34.80658587416314	209	1	13.2936150633	130
26	xavier_normal	0.052120425293359564	502	395	None	None	none	gru	adam	9.142864748781219e-05	False	0.009373621441651533	0.0	0.0	0.18911319672610155	0.34615501450160535	28.278734581974724	57	1	9.14592834377	1899
27	xavier_normal	0.44634883039063444	495	377	None	None	none	gru	rmsprop	0.006928928466340489	False	2.36274652275602e-06	0.0	0.0	0.07599182186324639	0.15924390777012673	1.987442874968731	92	1	7.85500395797	1001
28	xavier_normal	1.137953522198302e-05	289	165	None	None	none	gru	adam	0.030325730752917352	False	0.00042307916310916943	0.0	0.0	0.39459838086362015	0.33785822952259575	129.91591024044772	111	1	8.4945409538	501
29	xavier_normal	0.008092547799673009	310	311	None	None	none	gru	adam	0.18050489804102804	False	0.04018330403319668	0.0	0.0	0.4118245187140246	0.48044996661370437	965.1073335894831	215	1	11.5848752046	275
30	normal	0.3263044974252505	257	328	None	None	none	gru	rmsprop	1.437959521205961e-05	False	5.0525331346e-10	0.0	0.0	0.309063063747247	0.20736369835842222	51.81249680287485	287	1	20.1381699725	221
