architecture	dataset	run	use_generated_sents	sent_len	token_index	min_logit	mean_logit	max_logit	total_time
merge	flickr8k	2	True	14	7	-17.750938	-5.9561925	6.489984	0
merge	flickr8k	2	True	14	8	-17.148096	-5.809156	6.4928045	0
merge	flickr8k	2	True	14	9	-17.644508	-5.805234	5.8657484	0
merge	flickr8k	2	True	14	10	-18.573736	-6.2424884	6.6294737	0
merge	flickr8k	2	True	14	11	-18.423075	-6.257272	6.521913	0
merge	flickr8k	2	True	14	12	-19.593658	-6.819283	7.675892	0
merge	flickr8k	2	True	14	13	-18.419228	-6.459124	7.227313	0
merge	flickr8k	2	True	14	14	-18.426115	-6.0986505	6.0607524	0
merge	flickr8k	2	True	14	15	-19.930307	-6.715173	7.313439	0
merge	flickr8k	2	True	19	0	-16.360075	-5.7368827	4.534926	0
merge	flickr8k	2	True	19	1	-16.22732	-5.2381635	8.3024845	0
merge	flickr8k	2	True	19	2	-17.689703	-5.777661	7.763473	0
