#	init_method	max_init_weight	embed_size	rnn_size	post_image_size	pre_output_size	post_image_activation	rnn_type	optimizer	learning_rate	normalize_image	weights_reg_weight	image_dropout_prob	post_image_dropout_prob	embedding_dropout_prob	rnn_dropout_prob	max_gradient_norm	minibatch_size	beam_width	WMD	duration
1	xavier_normal	0.02401029767475993	64	272	272	None	relu	gru	adam	0.008514819794372706	False	3.5302313353e-10	0.2630751286530566	0.05779435420647834	0.37336125427533706	0.4535973581735567	7.609698104888305	19	2	0.053820573574240124	1298
2	normal	0.00044966632732499755	224	355	355	None	none	gru	adadelta	0.06963577842291074	False	4.69210143634e-09	0.1497603269138408	0.12689304341982596	0.13668379803736033	0.30678053816249184	42.74805640405706	195	4	0.04827216186689849	893
3	normal	0.08247671470446766	255	427	427	None	relu	gru	adam	0.000834282247555207	False	4.205472798796e-08	0.07054650127521585	0.1478761781922284	0.06702698230757805	0.1278657456859352	7.538226162042829	104	5	0.07251680724370319	1165
4	normal	0.00016469472042962398	320	264	264	None	none	gru	adam	6.458493638787292e-05	False	4.40153108669479e-05	0.2519914620175164	0.14463251729226498	0.4091615878935108	0.43519398509605317	264.46651200476083	136	2	0.048880233634542025	895
5	xavier_normal	0.9038997566359106	240	511	511	None	none	gru	adadelta	8.979860653412721e-05	True	7.05679269766925e-06	0.4216555772655019	0.041689415690471694	0.026265068105886476	0.16961118446351733	48.039723996445204	120	4	0.027635223166413418	1547
6	xavier_normal	0.0606407452851296	487	122	122	None	relu	gru	adadelta	0.024407520437325407	False	0.0006652162241132641	0.42981120362641323	0.3708584447560324	0.1356042822328767	0.12982735950860716	4.133881145717028	46	5	0.03907163491055465	1215
7	xavier_normal	0.004314149159892024	236	427	427	None	none	gru	adam	0.0026039907199145373	True	0.0017644815921378045	0.11578408431468609	0.07856234610982028	0.343976904055461	0.16699392107610125	2.074076342532437	76	1	0.05575599814162033	1285
8	normal	0.302595934841978	505	163	163	None	relu	gru	adam	0.001826081403617871	True	0.0038300042956102703	0.012291701149356297	0.015695603702989173	0.36757749123661687	0.37541597715392644	9.558079001414342	10	1	0.051616742389407846	1609
9	normal	0.024285160550773052	202	179	179	None	none	gru	adam	0.00013490618252601767	False	3.12568262837e-09	0.12098258686589311	0.30314075200850876	0.32734297351601604	0.1451445720344575	8.563439745396618	54	2	0.08126793680961597	886
10	xavier_normal	1.172899152200286e-05	176	323	323	None	none	gru	rmsprop	0.0034316586193198777	True	0.00010793473999394973	0.017339589896004818	0.06311182618329965	0.17836364520671336	0.2322205719224113	70.73178717704177	194	2	0.07668400880713089	756
11	normal	6.728334748429104e-05	172	461	461	None	none	gru	adadelta	0.2760696553583848	True	1.161991082659e-08	0.1561285119357135	0.3419929715719286	0.17841385099648524	0.17008572193677088	141.1624845573692	72	1	0.04762165005634645	1389
12	xavier_normal	1.755479975375558e-05	425	182	182	None	relu	gru	adam	0.0138332447917946	False	0.03984219772720365	0.17298526491306568	0.24160722933441758	0.12621653699897464	0.22594322976251896	967.6791312733287	46	4	0.0469366203659282	552
13	normal	0.003841416029790326	408	432	432	None	none	gru	adadelta	0.1393645397498272	True	0.003034432200457425	0.1322739469608056	0.24408226891903145	0.4441647526146997	0.18005218520826496	417.3677306836532	59	1	0.04762165005634645	1663
14	xavier_normal	0.00034100352992120066	412	117	117	None	none	gru	adam	0.006093682721400292	True	7.51034878173831e-06	0.29005460118092397	0.25036808696184876	0.4265836122800021	0.2669887828176737	205.9966843870839	233	4	0.07488292821667328	738
15	normal	4.465551057140081e-05	96	468	468	None	none	gru	rmsprop	0.003983254751743075	True	8.17408243416505e-06	0.3191662809065037	0.28943512774225433	0.385802821740167	0.3999620755502968	152.31397677026106	41	1	0.06841149162494653	928
16	normal	0.01066538226022144	363	238	238	None	none	gru	adadelta	0.16596630391172623	False	0.005091245090561274	0.4925598025760762	0.18984594111151426	0.24948538135483267	0.26893856053771314	46.38898654672163	30	4	0.050678687811416226	1632
17	normal	0.0007727069091023796	386	224	224	None	relu	gru	rmsprop	0.01821273521038986	False	1.148791974e-10	0.28691375706564537	0.41681162239137076	0.12950574354857644	0.36574061268683594	397.74326529510665	61	1	0.05009176810345305	419
18	normal	0.005913964167031968	420	205	205	None	none	gru	adadelta	0.004674011991107534	False	6.213875116660822e-05	0.2831652802741979	0.10319682474185074	0.09196509027463025	0.14866530987077045	4.106830670272565	264	1	0.0	641
19	normal	0.07407125069497673	254	64	64	None	relu	gru	adam	0.032534228737169824	True	9.5612592285041e-07	0.16579402248326855	0.1094858313550923	0.013458537077901237	0.21626244070971246	95.52413089040724	198	1	0.06243252030855376	409
20	xavier_normal	0.0013476084429643904	145	407	407	None	relu	gru	adadelta	0.02168107860488342	True	0.012702526819945943	0.048024626352321756	0.23944018579332227	0.14643189935539444	0.06677959584430006	28.105386765490433	238	5	0.0	916
21	xavier_normal	5.638643886179772e-05	151	340	340	None	none	gru	rmsprop	0.007001661673191153	False	1.097059022573e-08	0.1988626038629433	0.494194673977347	0.4912221806662989	0.46486562973592377	697.3540375915453	159	5	0.053411272476166755	978
22	normal	0.0011833500175013124	91	262	262	None	none	gru	adadelta	4.77120138642268e-05	False	8.516512222063714e-05	0.48709958961400585	0.2693020201988838	0.3221948116012507	0.36376587630779195	1.9745014897572772	47	4	0.026469216405694867	1188
23	xavier_normal	0.00017461523480289464	336	442	442	None	relu	gru	adadelta	0.0035338656945625812	True	4.16269992904327e-06	0.02008948170404046	0.4647508921766049	0.3444788326282114	0.17369521065490343	1.6937268477254674	93	4	0.0	1298
