architecture	dataset	run	use_generated_sents	sent_len	token_index	num_caps	gradient_wrt_image_next	gradient_wrt_image_max	gradient_wrt_prefix_next	gradient_wrt_prefix_max	gradient_wrt_prevtoken_next	gradient_wrt_prevtoken_max	gradient_wrt_firsttoken_next	gradient_wrt_firsttoken_max	gradient_wrt_postimage_next	gradient_wrt_postimage_max	gradient_wrt_multimodalvec_next	gradient_wrt_multimodalvec_max	omission_image_cos	omission_postimage_cos	omission_multimodalvec_cos	omission_logits_cos	omission_output_cos	omission_output_jsd	num_negatives_logit	frac_negatives_logit	total_time
par	flickr8k	2	False	12	9	64	0.0006085838	0.001642355	0.002388047	0.0048106113	0.007923227	0.019267749	0.00051892677	0.0007381311	0.00095124793	0.0025036181	0.0023508398	0.007056001	0.8056156419916078	0.937712550343349	0.4403415764681995	0.19722313433885574	0.3416188206174411	0.20653095834131818	1937.890625	0.7653596465244866	3
par	flickr8k	2	False	12	10	64	0.0004984824	0.0017253521	0.0017024287	0.0043889647	0.0066075134	0.018663222	0.0003604143	0.00082450564	0.00077661197	0.0026271853	0.0019102327	0.0072293812	0.8056156419916078	0.937712550343349	0.4279699702747166	0.1806830633431673	0.32946523756254464	0.18930786647251807	1956.390625	0.7726661236176935	3
par	flickr8k	2	False	12	11	64	0.00034701754	0.0018420807	0.0011788472	0.0040509887	0.0056348336	0.018785674	0.00027285286	0.0007083644	0.00054587575	0.0027834657	0.0013611851	0.0074454364	0.8056156419916078	0.937712550343349	0.43702424596995115	0.200264026876539	0.36778787811272196	0.22275070354226045	1923.1875	0.7595527251184834	4
par	flickr8k	2	False	12	12	64	0.00039199326	0.001941373	0.0013070987	0.0036749782	0.0076635676	0.017325718	0.0001701953	0.00046911606	0.00062972924	0.00288904	0.0016505981	0.0074163866	0.8056156419916078	0.937712550343349	0.46550088422372937	0.23716443171724677	0.522909334191354	0.3124828919826541	1864.453125	0.736355894549763	3
par	flickr8k	2	False	12	13	64	0.0014133536	0.0014737255	0.003936349	0.0039197993	0.017463505	0.01781353	0.00077529263	0.0007254443	0.0022027977	0.0022858325	0.0054414803	0.005776071	0.8056156419916078	0.937712550343349	0.42788475565612316	0.157685992307961	0.1162219548568828	0.100525602545531	1997.640625	0.7889575928120063	4
par	flickr8k	2	False	13	0	62	4.206432e-06	0.0013400184	6.173594e-05	0.013134096	0.0001074597	0.022538332	1.601218e-05	0.0037298622	6.7316523e-06	0.0019490023	2.4892384e-05	0.0068728914	0.7998410620756687	0.9250305780461209	0.5298657946048244	0.28113028310960336	0.6137643944201691	0.3403913507298116	1931.3225806451612	0.7627656321663354	1
par	flickr8k	2	False	13	1	62	3.4263235e-07	0.0025468946	3.6875176e-06	0.010461777	5.570513e-06	0.015765896	1.8045216e-06	0.005157661	5.3777467e-07	0.0031964073	2.3310654e-06	0.008454179	0.7998410620756687	0.9250305780461209	0.42420476819238356	0.24853503463729734	0.7548062866140578	0.4322238907278065	1732.1612903225807	0.68410793456658	1
par	flickr8k	2	False	13	2	62	1.8793922e-05	0.0016671697	0.00021545283	0.008761108	0.00035622917	0.017244311	5.773287e-05	0.0022246423	3.0548163e-05	0.002334246	9.273018e-05	0.0074684303	0.7998410620756687	0.9250305780461209	0.3978056244311794	0.20526775237052672	0.41962049083292274	0.26134866194221223	1785.3870967741937	0.7051291851398869	1
par	flickr8k	2	False	13	3	62	4.384515e-06	0.0015655432	2.8757431e-05	0.0068240603	6.254315e-05	0.014839619	9.9662375e-06	0.0017139341	6.8895038e-06	0.002274765	2.6535532e-05	0.007462064	0.7998410620756687	0.9250305780461209	0.3771201896090661	0.17463215224204526	0.32169247094181275	0.2056571287854064	1869.8548387096773	0.7384892727921316	1
par	flickr8k	2	False	13	4	62	4.6286357e-05	0.0016635547	0.00031461386	0.0063845343	0.00072585256	0.017596189	6.4110616e-05	0.001097667	7.253905e-05	0.0024704768	0.00021863132	0.007743965	0.7998410620756687	0.9250305780461209	0.40743680586737974	0.19517536845899397	0.3724996420074134	0.21820127122825192	1862.4193548387098	0.7355526677878	1
par	flickr8k	2	False	13	5	62	0.000101889025	0.0018145618	0.00057730963	0.0064014248	0.0013215613	0.01774	0.00014995688	0.0010971649	0.000164033	0.0026985921	0.0004590201	0.008079516	0.7998410620756687	0.9250305780461209	0.41204421510619504	0.18988953867266256	0.3170271543485503	0.19243895707111205	1883.5806451612902	0.7439102074096723	2
par	flickr8k	2	False	13	6	62	0.00013673265	0.0017913255	0.00072122144	0.0056061097	0.0015885879	0.01703133	0.00021727405	0.00089239323	0.0002227732	0.002658018	0.0006051019	0.007832576	0.7998410620756687	0.9250305780461209	0.4228552560652456	0.19500387868573588	0.4043923856375078	0.23077086085874227	1891.1935483870968	0.7469168832492483	2
par	flickr8k	2	False	13	7	62	0.00029917684	0.0014933206	0.0012929626	0.004785492	0.0038851022	0.017172571	0.00031136101	0.00070861983	0.00047405754	0.0022712126	0.0013286935	0.007226187	0.7998410620756687	0.9250305780461209	0.4087796038196933	0.18955942651917856	0.30516664252706593	0.1912687995805285	1931.8548387096773	0.7629758446720685	2
par	flickr8k	2	False	13	8	62	0.00032057575	0.0016143569	0.0013711393	0.004850603	0.0043798736	0.018102065	0.00033548012	0.0008510479	0.00050808216	0.0024660365	0.0013502765	0.007149872	0.7998410620756687	0.9250305780461209	0.4283424880235426	0.18881496883207752	0.2898343380901121	0.1828740458980563	1933.6612903225807	0.7636892931763747	2
par	flickr8k	2	False	13	9	62	0.00047560935	0.0016679799	0.0017522594	0.0042844634	0.0058961855	0.016499521	0.00048257713	0.0007750217	0.000741239	0.0025298002	0.0018916529	0.0071645463	0.7998410620756687	0.9250305780461209	0.42678802484466183	0.18451179323657865	0.4074843367711911	0.22646887736271076	1922.6129032258063	0.7593257911634306	3
par	flickr8k	2	False	13	10	62	0.0004334199	0.0016315836	0.001421547	0.004150198	0.00508347	0.01688205	0.00033233096	0.00067595846	0.00067468046	0.0024859111	0.0018226627	0.0070834626	0.7998410620756687	0.9250305780461209	0.4299158184759079	0.19144327313669265	0.35463520620138417	0.21801271517911264	1915.9354838709678	0.7566885797278704	3
par	flickr8k	2	False	13	11	62	0.00051721564	0.0015979871	0.0017208286	0.004002397	0.0070224325	0.017615607	0.00029557664	0.00063101674	0.0008284809	0.0024627964	0.002307452	0.006986733	0.7998410620756687	0.9250305780461209	0.4138595245538219	0.17488665638431425	0.24412592569546354	0.1580856332157348	1949.032258064516	0.7697599755389084	4
par	flickr8k	2	False	13	12	62	0.00026839058	0.001568465	0.00084123714	0.0032904122	0.0037602736	0.01631323	0.00019741038	0.0004961731	0.00043223533	0.0024016777	0.0011607638	0.006950052	0.7998410620756687	0.9250305780461209	0.40571592652028604	0.17175623005436313	0.29063683261554085	0.18253248670014494	1936.2096774193549	0.7646957651735209	4
par	flickr8k	2	False	13	13	62	0.00021061745	0.0019156979	0.00064730336	0.0036020437	0.0036888053	0.017452402	8.028776e-05	0.00042694528	0.00033849792	0.0029120413	0.0010098707	0.007997176	0.7998410620756687	0.9250305780461209	0.4420280148906092	0.21280551918091312	0.494182710137759	0.28470625941671673	1855.3548387096773	0.7327625745298884	4
par	flickr8k	2	False	13	14	62	0.001363012	0.001380817	0.003752828	0.0036618272	0.021561768	0.021426128	0.0006118227	0.00055433175	0.0021599608	0.0021730182	0.00574665	0.005930837	0.7998410620756687	0.9250305780461209	0.4064653924395961	0.14923216354462407	0.09744255244731903	0.08780641653650109	1989.258064516129	0.7856469449115834	4
par	flickr8k	2	False	14	0	38	4.4734306e-06	0.0013461795	6.677998e-05	0.013547552	0.00011606244	0.023335919	1.749752e-05	0.0037591886	7.113016e-06	0.0019696655	2.6960486e-05	0.006638668	0.7925198299712256	0.9193423075086781	0.5135745719859475	0.2509631702774449	0.6453345057211424	0.32729754008744893	1940.2105263157894	0.7662758792716388	0
par	flickr8k	2	False	14	1	38	5.941253e-09	0.0025225363	7.926625e-08	0.010411636	1.3920204e-07	0.015799217	1.9330454e-08	0.0050240527	8.528713e-09	0.0031885991	3.8076088e-08	0.0088251075	0.7925198299712256	0.9193423075086781	0.42338453390096364	0.2322219680798681	0.7286788224622509	0.4263690913978376	1725.921052631579	0.6816433857154736	0
par	flickr8k	2	False	14	2	38	2.0291045e-06	0.0018842899	1.2512123e-05	0.009469626	2.408718e-05	0.018582666	6.0019406e-06	0.0025109993	3.2114701e-06	0.0025760361	1.4810602e-05	0.008201689	0.7925198299712256	0.9193423075086781	0.37386677688673925	0.17425936774203651	0.47972360429795163	0.26916041087947395	1780.1052631578948	0.7030431529059616	1
par	flickr8k	2	False	14	3	38	6.219067e-06	0.001683644	4.4392284e-05	0.0077724964	0.000118438526	0.019101309	1.0724447e-05	0.0016487209	1.0003613e-05	0.0024628763	3.3805743e-05	0.007817264	0.7925198299712256	0.9193423075086781	0.37365037987106725	0.15731254847426163	0.27303297043238817	0.1800097677317497	1858.8947368421052	0.7341606385632327	1
par	flickr8k	2	False	14	4	38	1.8774526e-05	0.0014523289	0.00012396417	0.005331798	0.00032317953	0.0152665535	3.331557e-05	0.0010507036	3.0362857e-05	0.002139198	9.131034e-05	0.006829107	0.7925198299712256	0.9193423075086781	0.40951551183273915	0.1910772558889891	0.3669252916190185	0.21797644226860843	1866.4736842105262	0.7371539037166376	1
par	flickr8k	2	False	14	5	38	5.9241287e-05	0.0015457411	0.00030901755	0.005554636	0.0008336873	0.017427985	9.1601694e-05	0.0009423043	9.6667434e-05	0.0023197236	0.0002752762	0.0071101673	0.7925198299712256	0.9193423075086781	0.43191412953953995	0.1994742735436088	0.3612426031184824	0.21643698818393445	1866.5526315789473	0.7371850835619855	1
par	flickr8k	2	False	14	6	38	0.00018452165	0.0016634405	0.0008006999	0.0046492466	0.0016378734	0.012912671	0.00026726074	0.00084551313	0.0002784743	0.0024669785	0.0007020161	0.0074598915	0.7925198299712256	0.9193423075086781	0.4232095911314613	0.1873791327601985	0.3590258037377345	0.20171622813091075	1873.7631578947369	0.7400328427704332	1
par	flickr8k	2	False	14	7	38	0.0002265809	0.0016294669	0.0010309995	0.004459755	0.0030354685	0.016480243	0.0003375944	0.0007118522	0.0003659434	0.0024088721	0.0010124391	0.006967008	0.7925198299712256	0.9193423075086781	0.4306921841282594	0.19310529451621206	0.4020630605518818	0.2247010663543877	1906.078947368421	0.7527957927995343	2
par	flickr8k	2	False	14	8	38	0.0002807584	0.0017145829	0.0011745876	0.004553759	0.0039823367	0.017133988	0.00037872093	0.0008730179	0.00045276282	0.0025372596	0.0010932902	0.0073918663	0.7925198299712256	0.9193423075086781	0.4199885584806141	0.17355134142072579	0.36010452582942026	0.20399476700511418	1913.5526315789473	0.7557474848258086	2
par	flickr8k	2	False	14	9	38	0.00026696027	0.0018299932	0.0010137162	0.00396599	0.0030652056	0.01502606	0.000278231	0.00068614684	0.00042082433	0.0027151625	0.001028767	0.007408695	0.7925198299712256	0.9193423075086781	0.42898369855002355	0.19281968552815287	0.41731112405786436	0.25978964405428423	1900.421052631579	0.7505612372162634	2
par	flickr8k	2	False	14	10	38	0.0007334152	0.0019476088	0.0025986528	0.005228523	0.00832757	0.020096062	0.00083491317	0.0012525927	0.0011584326	0.0029780741	0.0027420986	0.0075650625	0.7925198299712256	0.9193423075086781	0.44105466259153264	0.18293905885596023	0.35415264993513884	0.21332418820575663	1941.7105263157894	0.7668682963332502	2
par	flickr8k	2	False	14	11	38	0.0005966013	0.0017695517	0.0019124836	0.0042770267	0.006095442	0.017951036	0.0004798285	0.0007204201	0.0009314296	0.002688144	0.002220617	0.007236092	0.7925198299712256	0.9193423075086781	0.41203131409067856	0.16169831156730652	0.28566842011519167	0.18124676603627832	1934.6842105263158	0.7640932900972811	2
par	flickr8k	2	False	14	12	38	0.00040788815	0.0017075762	0.0012773736	0.0036601156	0.0065700146	0.019906614	0.00027447488	0.0005353071	0.0006468197	0.0025634025	0.001862593	0.0071076634	0.7925198299712256	0.9193423075086781	0.4139073836176019	0.1670191836984534	0.28923415732692537	0.17676938082532664	1962.2368421052631	0.7749750561237216	2
par	flickr8k	2	False	14	13	38	0.00023596967	0.0018205468	0.0006843163	0.0035050754	0.0034028532	0.017717237	0.00016092288	0.00056350866	0.0003699927	0.0027960464	0.0010401576	0.007856907	0.7925198299712256	0.9193423075086781	0.41392326590261963	0.173560862478457	0.3634602370622911	0.20295487162902168	1914.4473684210527	0.7561008564064189	2
par	flickr8k	2	False	14	14	38	0.00041361756	0.0018924563	0.0011473447	0.0038354471	0.006484972	0.019890364	0.00017272859	0.00046475505	0.0006547199	0.0028743811	0.0017730814	0.0078064706	0.7925198299712256	0.9193423075086781	0.4483056139004858	0.20203210178174472	0.4387907534347553	0.2514724788795176	1870.7631578947369	0.7388480086472105	3
par	flickr8k	2	False	14	15	38	0.0013750602	0.001432113	0.0033966918	0.0034184982	0.01663526	0.017356284	0.00069624546	0.00065779575	0.002154907	0.0022415502	0.005354252	0.005709377	0.7925198299712256	0.9193423075086781	0.42457967526034307	0.1440330163428658	0.05472670417082937	0.06488744224005036	2001.8157894736842	0.7906065519248358	2
par	flickr8k	2	False	15	0	47	3.7672887e-06	0.0013347026	5.7937537e-05	0.012731671	0.000101790756	0.021744749	1.4084327e-05	0.0037185915	6.061625e-06	0.0019134696	2.2565315e-05	0.006293078	0.8021115388007874	0.9487985114398552	0.5329511273414531	0.2821815197772168	0.6654911697842181	0.3595405709236226	1928.4893617021276	0.761646667338913	1
par	flickr8k	2	False	15	1	47	2.3166313e-08	0.0023247658	1.8067571e-07	0.010467387	2.5794557e-07	0.015845325	1.0340583e-07	0.0050894483	3.4671423e-08	0.0029377963	2.2574099e-07	0.0081440285	0.8021115388007874	0.9487985114398552	0.41966062086693784	0.24357203790482054	0.7043198134076405	0.41743669401299444	1735.8297872340424	0.6855567880071257	1
par	flickr8k	2	False	15	2	47	1.8397091e-06	0.0020378255	1.2558985e-05	0.008425179	2.5437126e-05	0.016350104	5.0767912e-06	0.0025790704	2.8404988e-06	0.0026880102	1.1644457e-05	0.007848336	0.8021115388007874	0.9487985114398552	0.3979607452737524	0.20482635561456072	0.5011693878146384	0.29048414862258953	1792.5744680851064	0.7079677994017008	1
par	flickr8k	2	False	15	3	47	5.4869042e-06	0.0016286107	4.0119652e-05	0.0072895153	8.85871e-05	0.016405867	1.6527898e-05	0.0015831481	8.462231e-06	0.0023537735	2.562594e-05	0.0075854245	0.8021115388007874	0.9487985114398552	0.40180935124133493	0.19127983171889124	0.3886463887484229	0.23619324555422397	1864.2978723404256	0.7362945783335014	1
par	flickr8k	2	False	15	4	47	1.0692442e-05	0.0015683984	6.652705e-05	0.0059044496	0.00016734427	0.015134759	1.9335446e-05	0.0011445867	1.7075621e-05	0.0022937702	5.6802237e-05	0.00743397	0.8021115388007874	0.9487985114398552	0.4196258548726427	0.2120764769138174	0.37589938637424025	0.2183254672650327	1850.7446808510638	0.7309418170817787	1
par	flickr8k	2	False	15	5	47	0.0001281225	0.0018446964	0.0008319929	0.0065549	0.0019449312	0.019656025	0.00022021846	0.0012159167	0.00019668984	0.002701902	0.0004587902	0.007564103	0.8021115388007874	0.9487985114398552	0.4219753171535248	0.2078684149904454	0.36220679733347383	0.20766431370631178	1862.659574468085	0.7356475412591174	1
par	flickr8k	2	False	15	6	47	3.7473936e-05	0.001865447	0.00018894524	0.0052789147	0.0005574159	0.015628159	5.1099767e-05	0.00094117306	6.0158658e-05	0.002714344	0.00018037941	0.0075798514	0.8021115388007874	0.9487985114398552	0.41106375100764825	0.1989604298104631	0.32668853435229434	0.2072060298387635	1863.9787234042553	0.7361685321501799	1
par	flickr8k	2	False	15	7	47	0.0003274399	0.0017377663	0.0014694768	0.0050492776	0.0040763067	0.01641915	0.00051081437	0.00099448	0.0005133518	0.0026003781	0.0013110982	0.0072476175	0.8021115388007874	0.9487985114398552	0.4209425208416391	0.19064435806680233	0.3510679241190565	0.21748986075374674	1897.0	0.7492101105845181	2
par	flickr8k	2	False	15	8	47	0.00027333322	0.0017564755	0.00094878697	0.004831869	0.0025490024	0.018742854	0.0002516824	0.0006975336	0.00041646798	0.0026237813	0.00095909747	0.0073440666	0.8021115388007874	0.9487985114398552	0.41614833727796025	0.19246585825656323	0.4318472354752111	0.24539799010381103	1927.872340425532	0.761402978051158	2
par	flickr8k	2	False	15	9	47	0.00032023859	0.0017321992	0.0011329004	0.0047567016	0.0032937042	0.018782286	0.00027603842	0.00078495697	0.00049441005	0.002614017	0.0012607749	0.0074995337	0.8021115388007874	0.9487985114398552	0.41928142118961254	0.18104285889483512	0.29082130410886825	0.17948162644863763	1946.1063829787233	0.7686044166582635	2
par	flickr8k	2	False	15	10	47	0.0002782418	0.0017698382	0.0009392096	0.0037626796	0.0030564123	0.014857103	0.00018463394	0.00069774466	0.00043600192	0.002622965	0.0011757246	0.007077874	0.8021115388007874	0.9487985114398552	0.43378339612737615	0.2073599842000515	0.3815163817415212	0.22404659357531234	1906.063829787234	0.7527898221908507	2
par	flickr8k	2	False	15	11	47	0.00036244435	0.0019118395	0.0011122657	0.004386502	0.0044932747	0.021351824	0.00028525383	0.000740944	0.0005575225	0.0028761553	0.0013727564	0.007829346	0.8021115388007874	0.9487985114398552	0.4441095489136716	0.21270605477880924	0.44868094101795886	0.25999195033070094	1923.0212765957447	0.7594870760646701	2
par	flickr8k	2	False	15	12	47	0.0005401939	0.001645679	0.0015780777	0.0033528912	0.0055705216	0.014741891	0.00039164317	0.00063696795	0.0008443793	0.0024862108	0.0021942996	0.00696874	0.8021115388007874	0.9487985114398552	0.4308818280696869	0.19109866340109644	0.3343710198879559	0.20544020515529715	1922.3829787234042	0.7592349836980269	3
par	flickr8k	2	False	15	13	47	0.0005205788	0.0015888524	0.0013404514	0.003081143	0.007330993	0.017488847	0.00021735014	0.0004735436	0.000826785	0.0024089057	0.002258365	0.0070326673	0.8021115388007874	0.9487985114398552	0.4123576239068457	0.1697458028793335	0.3170199855527979	0.18035344947922102	1953.0851063829787	0.7713606265335619	3
par	flickr8k	2	False	15	14	47	0.0003404267	0.0016650528	0.00096201873	0.0028466606	0.006077332	0.016016489	0.00014394014	0.00043827097	0.0005457236	0.0025061914	0.0014543454	0.00706286	0.8021115388007874	0.9487985114398552	0.42299691857175625	0.1871470923119403	0.37660765404159086	0.21925260726501175	1950.3191489361702	0.7702682262781083	3
par	flickr8k	2	False	15	15	47	0.00029898228	0.001697059	0.00084985525	0.002807623	0.0057732915	0.01621973	7.708513e-05	0.00036232674	0.00048183365	0.0025423777	0.0011963042	0.0069818464	0.8021115388007874	0.9487985114398552	0.47290637074632846	0.23517588351635224	0.5978182646652753	0.3281213244462901	1873.0	0.7397314375987362	3
par	flickr8k	2	False	15	16	47	0.0012034114	0.0012034114	0.0027099876	0.0027099876	0.014461285	0.014461285	0.0004949555	0.0004949555	0.0018614017	0.0018614017	0.004718354	0.004718354	0.8021115388007874	0.9487985114398552	0.42149713508626246	0.1521328104303238	0.040033297335847894	0.06307489657774568	1983.8510638297873	0.7835114786057612	3
par	flickr8k	2	False	16	0	28	3.958328e-06	0.0012646333	5.983238e-05	0.012305811	0.000105315106	0.02126365	1.4349642e-05	0.003347967	6.4483647e-06	0.001830993	2.3968238e-05	0.006270616	0.817977369629911	0.9760158401082403	0.5710492144737925	0.31381949356624056	0.7155827636098755	0.3935173510440758	1913.4285714285713	0.755698487925976	0
par	flickr8k	2	False	16	1	28	7.929599e-09	0.0021739851	7.299703e-08	0.008895037	1.2267745e-07	0.013650752	2.3316629e-08	0.004139323	1.1612975e-08	0.0028007554	4.4480856e-08	0.008018759	0.817977369629911	0.9760158401082403	0.4560073773775782	0.28843348579747335	0.87065439682088	0.5287012817072017	1720.607142857143	0.6795446851726473	0
par	flickr8k	2	False	16	2	28	2.376723e-06	0.0018593183	1.39799495e-05	0.007926499	2.6166828e-05	0.015485081	6.43309e-06	0.0023486053	3.5902344e-06	0.0025071031	1.6309945e-05	0.0077591664	0.817977369629911	0.9760158401082403	0.4173187879579408	0.22020944101469858	0.4714488922119407	0.2842022204339238	1761.142857142857	0.6955540510042879	0
par	flickr8k	2	False	16	3	28	4.388038e-06	0.0014231176	3.2947333e-05	0.0075440085	7.777016e-05	0.017045207	8.890355e-06	0.001454046	6.8998384e-06	0.0020983506	2.5218498e-05	0.0069797547	0.817977369629911	0.9760158401082403	0.4068185580628259	0.20153658730643137	0.31820470974448006	0.2083916406014136	1846.9285714285713	0.7294346648612051	1
par	flickr8k	2	False	16	4	28	3.0196681e-05	0.0015477113	0.00017242589	0.0068103895	0.00047683643	0.0195542	4.4352095e-05	0.0010983746	4.6105244e-05	0.0023455343	0.0001341102	0.0077272356	0.817977369629911	0.9760158401082403	0.42815822788647245	0.20246584500585282	0.2966763670556247	0.197527472595019	1880.6785714285713	0.742764048747461	1
par	flickr8k	2	False	16	5	28	2.969185e-05	0.0015697504	0.00017148907	0.0048057633	0.00040162617	0.013990527	5.90224e-05	0.0007365815	4.780727e-05	0.0023330266	0.00014753008	0.007077214	0.817977369629911	0.9760158401082403	0.42641111676182064	0.22357906081846782	0.47597426176071167	0.25282364977257593	1838.5	0.7261058451816745	1
par	flickr8k	2	False	16	6	28	0.00011123841	0.0018667841	0.0006430182	0.005432185	0.0012672236	0.01758037	0.00012046203	0.0008116156	0.00017559178	0.0027252133	0.00040423285	0.007861098	0.817977369629911	0.9760158401082403	0.44009894132614136	0.2227740968976702	0.42394799958648427	0.2530995023303798	1853.142857142857	0.7318889641164522	1
par	flickr8k	2	False	16	7	28	0.0002578937	0.0015727505	0.0012828236	0.0048935753	0.0041808416	0.017231163	0.0002551558	0.00076487573	0.00040757123	0.0023292005	0.0011002996	0.006749623	0.817977369629911	0.9760158401082403	0.4468874250139509	0.20659988905702317	0.23436664630259788	0.17615375654505833	1868.642857142857	0.7380106070864365	1
par	flickr8k	2	False	16	8	28	0.00018696973	0.0016517799	0.00083221355	0.0042672893	0.0033775829	0.016504569	0.0001602491	0.0006192332	0.0002945629	0.0024473271	0.00081823295	0.0077464134	0.817977369629911	0.9760158401082403	0.4384351692029408	0.19893510852541244	0.3998839850870094	0.22851024568080902	1886.2857142857142	0.7449785601444369	1
par	flickr8k	2	False	16	9	28	0.0005396669	0.0020443634	0.0022726336	0.0059414906	0.008216746	0.02379845	0.00042146145	0.00091182085	0.00082791736	0.0030755007	0.0019629712	0.008657566	0.817977369629911	0.9760158401082403	0.44171708822250366	0.2081381646650178	0.3913486320525408	0.2590823381074837	1900.7142857142858	0.750677048070413	1
par	flickr8k	2	False	16	10	28	0.0005479468	0.0019627572	0.0020185132	0.0050496124	0.0073697967	0.021960586	0.00047504794	0.00075365603	0.00086216617	0.0029840246	0.0019699766	0.008011602	0.817977369629911	0.9760158401082403	0.4668192331280027	0.2113056949206761	0.3817849521126066	0.24191011541656085	1896.642857142857	0.7490690589031821	1
par	flickr8k	2	False	16	11	28	0.0006135898	0.0017428936	0.0021286716	0.0041599884	0.008829967	0.01739875	0.00044041002	0.0006999389	0.0009777001	0.0026323763	0.002466571	0.0071525313	0.817977369629911	0.9760158401082403	0.4354666407619204	0.18369391986301967	0.3357497549482754	0.1993251195443528	1934.4642857142858	0.764006431956669	1
par	flickr8k	2	False	16	12	28	0.00033429815	0.0017136922	0.001163772	0.0035327978	0.0055522784	0.017733263	0.000266339	0.00048028436	0.0005487926	0.0025666014	0.0014998527	0.007130508	0.817977369629911	0.9760158401082403	0.44921800813504625	0.20277215327535356	0.4598566471000335	0.2674452008546463	1907.25	0.7532582938388626	2
par	flickr8k	2	False	16	13	28	0.00086540467	0.0015848373	0.002572208	0.003506008	0.013394714	0.018584086	0.0005035615	0.0006182971	0.0013537569	0.0024274008	0.0035960914	0.0068683145	0.817977369629911	0.9760158401082403	0.4388909989169666	0.18118842158998763	0.26504079771361183	0.17439418864835585	1935.857142857143	0.7645565335138795	2
par	flickr8k	2	False	16	14	28	0.00062717247	0.001482676	0.0016861625	0.003370727	0.008193654	0.01658069	0.00030684719	0.0006129007	0.0010006416	0.0023198726	0.002703415	0.0066790474	0.817977369629911	0.9760158401082403	0.42853955711637226	0.17693626029150827	0.272833203630788	0.17345583726585442	1953.4642857142858	0.7715103814037464	2
par	flickr8k	2	False	16	15	28	0.00031860193	0.0018540499	0.00091786025	0.0033144918	0.005244461	0.018327866	0.00016071569	0.0005037979	0.00049844006	0.0028062393	0.0012056656	0.0075897933	0.817977369629911	0.9760158401082403	0.441535373883588	0.19924961243356978	0.40823333211509244	0.23208011966198683	1918.3214285714287	0.7576308959602799	2
par	flickr8k	2	False	16	16	28	0.00021698058	0.0019504741	0.0006184975	0.0027239956	0.0045980336	0.015394597	6.0414885e-05	0.00028467752	0.0003426623	0.002882303	0.0010852943	0.007484577	0.817977369629911	0.9760158401082403	0.4726562798023224	0.2320435888000897	0.6485250498434263	0.3534513966047338	1855.9642857142858	0.733003272399007	2
par	flickr8k	2	False	16	17	28	0.0011962857	0.0012468136	0.0026957907	0.0026456753	0.0144976	0.014684252	0.00055244565	0.0004990511	0.0018964205	0.0019619106	0.004903088	0.0051527196	0.817977369629911	0.9760158401082403	0.4271980364407812	0.15266065086637223	0.07136866130999156	0.06907851974080716	1993.0357142857142	0.7871389076957797	2
par	flickr8k	2	False	17	0	20	3.5219898e-06	0.0012850796	5.679609e-05	0.014742213	0.00010045187	0.025623271	1.3140309e-05	0.0038611577	5.5660867e-06	0.0018402407	2.0005406e-05	0.006116622	0.7816896289587021	0.9435520579107106	0.5148863807320595	0.2528483748435974	0.6238526740111411	0.32846360355615617	1939.9	0.7661532385466036	0
par	flickr8k	2	False	17	1	20	1.4801699e-08	0.0020793315	6.847393e-08	0.0108877625	8.352419e-08	0.016714144	5.3423662e-08	0.0050613796	2.2260824e-08	0.00266242	1.566034e-07	0.00772096	0.7816896289587021	0.9435520579107106	0.4114841654896736	0.22167392671108246	0.7400030224584043	0.40746411494910717	1717.3	0.6782385466034755	0
par	flickr8k	2	False	17	2	20	2.462314e-06	0.0020143727	1.355841e-05	0.009173205	2.510563e-05	0.017132463	5.4072675e-06	0.0028825968	3.7102338e-06	0.0026794053	1.4602347e-05	0.00792207	0.7816896289587021	0.9435520579107106	0.38672487139701844	0.1809074580669403	0.37961656749248507	0.22896607574075462	1779.15	0.7026658767772512	0
par	flickr8k	2	False	17	3	20	3.198001e-06	0.0015931427	1.9243278e-05	0.007459467	4.2531028e-05	0.016829101	7.1141158e-06	0.0016594303	5.0662425e-06	0.002344566	1.8995615e-05	0.007457844	0.7816896289587021	0.9435520579107106	0.37375903576612474	0.16585566401481627	0.30946730449795723	0.19145111618563532	1862.9	0.735742496050553	0
par	flickr8k	2	False	17	4	20	2.9880598e-06	0.0016981049	1.8168286e-05	0.0063997135	3.814225e-05	0.016433919	5.3341278e-06	0.0011452715	4.6701807e-06	0.0025366163	1.4664802e-05	0.0075781466	0.7816896289587021	0.9435520579107106	0.4120507791638374	0.20775465965270995	0.40499361604452133	0.2176351998001337	1807.55	0.7138823064770932	0
par	flickr8k	2	False	17	5	20	1.6365095e-05	0.0020328022	8.0440834e-05	0.008079492	0.00020259246	0.023821305	2.1727476e-05	0.0009926419	2.5346313e-05	0.003076249	7.3531846e-05	0.008332746	0.7816896289587021	0.9435520579107106	0.4225857049226761	0.2074163943529129	0.40974638909101485	0.22750307768583297	1855.5	0.7328199052132701	1
par	flickr8k	2	False	17	6	20	9.803749e-05	0.00163338	0.00042920746	0.006098686	0.0010542343	0.019890176	8.5193635e-05	0.000802209	0.00014975469	0.0024743867	0.00043219532	0.007305638	0.7816896289587021	0.9435520579107106	0.4144182473421097	0.18331083357334138	0.31586300767958164	0.2050224382430315	1862.5	0.7355845181674565	1
