architecture	dataset	run	use_generated_sents	sent_len	token_index	min_logit	mean_logit	max_logit	total_time
par	flickr8k	4	False	9	4	-9.396461	-1.7030634	10.430116	0
par	flickr8k	4	False	9	5	-9.397167	-1.568953	10.281187	0
par	flickr8k	4	False	9	6	-9.318731	-1.6091634	10.070486	0
par	flickr8k	4	False	9	7	-9.558304	-1.8865001	10.646522	0
par	flickr8k	4	False	9	8	-9.474313	-1.8235006	10.583247	0
par	flickr8k	4	False	9	9	-9.041068	-1.466097	9.450875	0
par	flickr8k	4	False	9	10	-9.753772	-2.0041013	11.288834	0
par	flickr8k	4	False	10	0	-8.385117	-1.5797341	8.3547325	0
par	flickr8k	4	False	10	1	-8.225931	-0.9685122	11.839472	0
par	flickr8k	4	False	10	2	-8.969602	-1.3567392	11.223912	0
par	flickr8k	4	False	10	3	-9.329925	-1.6184351	10.889262	0
par	flickr8k	4	False	10	4	-9.285619	-1.5738984	10.34272	0
par	flickr8k	4	False	10	5	-9.36758	-1.7068796	10.565799	0
par	flickr8k	4	False	10	6	-9.396642	-1.7201502	10.506449	0
par	flickr8k	4	False	10	7	-9.437874	-1.6949754	10.221406	0
par	flickr8k	4	False	10	8	-9.606212	-1.8966091	10.675202	0
par	flickr8k	4	False	10	9	-9.510386	-1.8706534	10.698753	0
par	flickr8k	4	False	10	10	-9.15967	-1.5949252	9.837333	0
par	flickr8k	4	False	10	11	-9.934886	-2.077476	11.397647	0
par	flickr8k	4	False	11	0	-8.386528	-1.5287342	8.401706	0
par	flickr8k	4	False	11	1	-8.314705	-0.89086694	12.095313	0
par	flickr8k	4	False	11	2	-9.030477	-1.3418542	11.451888	0
par	flickr8k	4	False	11	3	-9.355269	-1.538115	11.026362	0
par	flickr8k	4	False	11	4	-9.053093	-1.5017793	10.728911	0
par	flickr8k	4	False	11	5	-9.261862	-1.5119426	10.497273	0
par	flickr8k	4	False	11	6	-9.312206	-1.6082318	10.579697	0
par	flickr8k	4	False	11	7	-9.254188	-1.6558132	10.157696	0
par	flickr8k	4	False	11	8	-9.419667	-1.7220927	10.201051	0
par	flickr8k	4	False	11	9	-9.583302	-1.7864273	10.355987	0
par	flickr8k	4	False	11	10	-9.46363	-1.7103153	10.472415	0
par	flickr8k	4	False	11	11	-9.297974	-1.4977047	9.693663	0
par	flickr8k	4	False	11	12	-9.999791	-1.9756535	11.713539	0
par	flickr8k	4	False	12	0	-8.26981	-1.5583539	8.492053	0
par	flickr8k	4	False	12	1	-8.325538	-0.9522159	12.080256	0
par	flickr8k	4	False	12	2	-9.247791	-1.3365462	11.427319	0
par	flickr8k	4	False	12	3	-9.279052	-1.5663168	11.278915	0
par	flickr8k	4	False	12	4	-9.178524	-1.5211247	10.606499	0
par	flickr8k	4	False	12	5	-9.2880535	-1.4515586	10.437168	0
par	flickr8k	4	False	12	6	-9.493548	-1.7006549	10.56902	0
par	flickr8k	4	False	12	7	-9.358787	-1.6983005	10.287672	0
par	flickr8k	4	False	12	8	-9.300731	-1.6916945	10.550242	0
par	flickr8k	4	False	12	9	-9.363349	-1.7271875	10.091476	0
par	flickr8k	4	False	12	10	-9.633267	-1.9127429	10.860027	0
par	flickr8k	4	False	12	11	-9.477502	-1.7729335	10.504855	0
par	flickr8k	4	False	12	12	-9.189177	-1.531223	9.645322	0
par	flickr8k	4	False	12	13	-10.031993	-2.0713367	11.734205	0
par	flickr8k	4	False	13	0	-8.383214	-1.5023679	8.333607	0
par	flickr8k	4	False	13	1	-8.343463	-0.86893564	11.725745	0
par	flickr8k	4	False	13	2	-9.244737	-1.3649267	11.166779	0
par	flickr8k	4	False	13	3	-9.230763	-1.5514997	10.938189	0
par	flickr8k	4	False	13	4	-9.109123	-1.5275252	10.650566	0
par	flickr8k	4	False	13	5	-9.300204	-1.5532286	10.476648	0
par	flickr8k	4	False	13	6	-9.133976	-1.6304712	10.542634	0
par	flickr8k	4	False	13	7	-9.101669	-1.6465424	10.078578	0
par	flickr8k	4	False	13	8	-9.294896	-1.6726962	10.274424	0
par	flickr8k	4	False	13	9	-9.3250475	-1.7475691	10.24424	0
par	flickr8k	4	False	13	10	-9.587239	-1.7442428	10.24897	0
par	flickr8k	4	False	13	11	-9.542347	-1.9287664	11.018117	0
par	flickr8k	4	False	13	12	-9.50263	-1.8643355	10.866359	0
par	flickr8k	4	False	13	13	-9.0848465	-1.5641135	9.393211	0
par	flickr8k	4	False	13	14	-10.04321	-2.074483	12.184992	0
par	flickr8k	4	False	14	0	-8.388322	-1.5039914	8.095155	0
par	flickr8k	4	False	14	1	-8.2028055	-0.87804246	11.948717	0
par	flickr8k	4	False	14	2	-9.1733885	-1.345047	11.097813	0
par	flickr8k	4	False	14	3	-9.215128	-1.4896824	10.847693	0
par	flickr8k	4	False	14	4	-9.0456705	-1.4461212	10.622542	0
par	flickr8k	4	False	14	5	-9.273196	-1.3798375	10.260425	0
par	flickr8k	4	False	14	6	-9.310249	-1.4912602	10.31015	0
par	flickr8k	4	False	14	7	-9.665229	-1.7443576	10.542198	0
par	flickr8k	4	False	14	8	-9.590347	-1.7485224	10.307632	0
par	flickr8k	4	False	14	9	-9.323407	-1.7773587	10.498344	0
par	flickr8k	4	False	14	10	-9.390797	-1.6105963	10.174438	0
par	flickr8k	4	False	14	11	-9.234859	-1.703015	10.21011	0
par	flickr8k	4	False	14	12	-9.498609	-1.869944	10.513256	0
par	flickr8k	4	False	14	13	-9.428536	-1.715269	10.032656	0
par	flickr8k	4	False	14	14	-9.273349	-1.4986712	9.78345	0
par	flickr8k	4	False	14	15	-9.643034	-1.906848	11.822445	0
par	flickr8k	4	False	15	0	-8.610431	-1.576778	8.729343	0
par	flickr8k	4	False	15	1	-8.25564	-0.92802125	12.333157	0
par	flickr8k	4	False	15	2	-9.226188	-1.3197238	11.459471	0
par	flickr8k	4	False	15	3	-9.337177	-1.5597125	11.115767	0
par	flickr8k	4	False	15	4	-9.084945	-1.4311961	10.738562	0
par	flickr8k	4	False	15	5	-9.411644	-1.4201789	10.407031	0
par	flickr8k	4	False	15	6	-9.497137	-1.6675262	10.886117	0
par	flickr8k	4	False	15	7	-9.152936	-1.6341084	10.590723	0
par	flickr8k	4	False	15	8	-9.302972	-1.6397842	10.817789	0
par	flickr8k	4	False	15	9	-9.411784	-1.7109816	10.372845	0
par	flickr8k	4	False	15	10	-9.019589	-1.5608733	9.896677	0
par	flickr8k	4	False	15	11	-9.4872675	-1.7674531	10.424559	0
par	flickr8k	4	False	15	12	-9.257975	-1.7646581	10.249301	0
par	flickr8k	4	False	15	13	-9.355371	-1.6990616	9.969424	0
par	flickr8k	4	False	15	14	-10.013774	-1.9645731	10.371773	0
par	flickr8k	4	False	15	15	-9.516772	-1.7596431	10.171681	0
par	flickr8k	4	False	15	16	-9.99869	-2.0504508	11.954207	0
par	flickr8k	4	False	16	0	-8.397495	-1.4827621	8.186768	0
par	flickr8k	4	False	16	1	-8.329295	-0.837078	12.386688	0
par	flickr8k	4	False	16	2	-9.314342	-1.2690253	10.891412	0
par	flickr8k	4	False	16	3	-9.402146	-1.4484359	11.088778	0
par	flickr8k	4	False	16	4	-9.063658	-1.474772	10.695147	0
par	flickr8k	4	False	16	5	-9.284562	-1.3734617	10.339685	0
par	flickr8k	4	False	16	6	-8.94361	-1.430246	10.21925	0
par	flickr8k	4	False	16	7	-9.240631	-1.5454104	10.330843	0
par	flickr8k	4	False	16	8	-9.050071	-1.6037855	10.040137	0
par	flickr8k	4	False	16	9	-9.189602	-1.5567185	9.924691	0
par	flickr8k	4	False	16	10	-9.315139	-1.64458	10.172805	0
par	flickr8k	4	False	16	11	-9.627851	-1.8051308	10.192596	0
par	flickr8k	4	False	16	12	-9.174724	-1.5794749	9.88592	0
par	flickr8k	4	False	16	13	-9.205651	-1.754854	9.998555	0
par	flickr8k	4	False	16	14	-9.266616	-1.8279032	10.426261	0
par	flickr8k	4	False	16	15	-9.49438	-1.7376351	10.623431	0
par	flickr8k	4	False	16	16	-9.191402	-1.525815	9.834985	0
par	flickr8k	4	False	16	17	-9.856556	-2.0171316	12.081258	0
par	flickr8k	4	False	17	0	-8.739299	-1.6524774	8.544227	0
par	flickr8k	4	False	17	1	-8.312541	-1.0348932	11.904492	0
par	flickr8k	4	False	17	2	-9.012103	-1.4040768	11.606159	0
par	flickr8k	4	False	17	3	-9.384996	-1.5762992	11.011632	0
par	flickr8k	4	False	17	4	-9.082736	-1.4437625	11.01843	0
par	flickr8k	4	False	17	5	-9.242822	-1.4185387	10.501294	0
par	flickr8k	4	False	17	6	-9.339741	-1.6614931	10.686449	0
par	flickr8k	4	False	17	7	-9.384014	-1.7958326	10.845628	0
par	flickr8k	4	False	17	8	-9.355926	-1.6895317	10.398328	0
par	flickr8k	4	False	17	9	-9.661605	-1.811804	10.759544	0
par	flickr8k	4	False	17	10	-9.489906	-1.8502666	10.671352	0
par	flickr8k	4	False	17	11	-9.481036	-1.8439612	10.110971	0
par	flickr8k	4	False	17	12	-9.404391	-1.7909784	10.027623	0
par	flickr8k	4	False	17	13	-9.602629	-1.9215907	11.206125	0
par	flickr8k	4	False	17	14	-9.779035	-1.8810784	10.957751	0
par	flickr8k	4	False	17	15	-10.011859	-1.9970949	11.109651	0
par	flickr8k	4	False	17	16	-9.581332	-1.8807683	10.717521	0
par	flickr8k	4	False	17	17	-9.654697	-1.7473167	10.424481	0
par	flickr8k	4	False	17	18	-10.311182	-2.1824684	12.174508	0
par	flickr8k	5	False	4	0	-8.153927	-1.5295907	8.369742	0
par	flickr8k	5	False	4	1	-8.055845	-1.1089245	10.884048	0
par	flickr8k	5	False	4	2	-8.907417	-1.6055996	10.332163	0
par	flickr8k	5	False	4	3	-9.352107	-1.7279997	10.578694	0
par	flickr8k	5	False	4	4	-8.358442	-1.358895	9.535554	0
par	flickr8k	5	False	4	5	-9.326997	-2.0066257	10.511905	0
par	flickr8k	5	False	5	0	-8.08141	-1.5206351	8.417811	0
par	flickr8k	5	False	5	1	-7.9420285	-0.9625634	11.555222	0
par	flickr8k	5	False	5	2	-8.539865	-1.3941393	10.368639	0
par	flickr8k	5	False	5	3	-9.275221	-1.7648709	10.567989	0
par	flickr8k	5	False	5	4	-9.181176	-1.6923013	10.340219	0
par	flickr8k	5	False	5	5	-8.656287	-1.3982108	9.759831	0
par	flickr8k	5	False	5	6	-9.611282	-1.9681078	10.7429695	0
par	flickr8k	5	False	6	0	-8.13988	-1.5115272	8.410071	0
par	flickr8k	5	False	6	1	-8.050393	-0.95181197	11.794038	0
par	flickr8k	5	False	6	2	-8.610512	-1.299309	10.78193	0
par	flickr8k	5	False	6	3	-8.973829	-1.5739	10.526046	0
par	flickr8k	5	False	6	4	-9.338262	-1.7325846	10.447869	0
par	flickr8k	5	False	6	5	-9.296477	-1.7153565	10.623908	0
par	flickr8k	5	False	6	6	-8.813658	-1.4842515	9.813632	0
par	flickr8k	5	False	6	7	-9.82276	-2.002099	10.972587	0
par	flickr8k	5	False	7	0	-8.254992	-1.5283859	8.320203	0
par	flickr8k	5	False	7	1	-7.9062276	-0.95679086	11.628828	0
par	flickr8k	5	False	7	2	-8.51236	-1.3110838	10.783329	0
par	flickr8k	5	False	7	3	-8.8302145	-1.5141215	10.37955	0
par	flickr8k	5	False	7	4	-8.996779	-1.6263313	10.413404	0
par	flickr8k	5	False	7	5	-9.096256	-1.6752002	10.30732	0
par	flickr8k	5	False	7	6	-9.059799	-1.657169	10.254337	0
par	flickr8k	5	False	7	7	-8.606017	-1.4373397	9.533579	0
par	flickr8k	5	False	7	8	-9.798299	-1.9737544	11.144605	0
par	flickr8k	5	False	8	0	-8.125169	-1.5052233	8.278625	0
par	flickr8k	5	False	8	1	-8.003293	-0.91356444	11.662662	0
par	flickr8k	5	False	8	2	-8.784253	-1.3452716	10.798176	0
par	flickr8k	5	False	8	3	-9.008268	-1.548225	10.543182	0
par	flickr8k	5	False	8	4	-8.849142	-1.4992718	10.069153	0
par	flickr8k	5	False	8	5	-8.903424	-1.5549628	9.886974	0
par	flickr8k	5	False	8	6	-9.433563	-1.7960557	10.452285	0
par	flickr8k	5	False	8	7	-9.304779	-1.7633661	10.619206	0
par	flickr8k	5	False	8	8	-8.742137	-1.4658655	9.529442	0
par	flickr8k	5	False	8	9	-9.728308	-1.98899	11.181874	0
par	flickr8k	5	False	9	0	-8.137076	-1.5191486	8.427406	0
par	flickr8k	5	False	9	1	-7.9759727	-0.92222786	11.877803	0
par	flickr8k	5	False	9	2	-8.741807	-1.2938683	10.959175	0
par	flickr8k	5	False	9	3	-8.8808565	-1.5089988	10.567328	0
par	flickr8k	5	False	9	4	-8.962506	-1.5919566	10.423725	0
par	flickr8k	5	False	9	5	-8.908941	-1.5278361	10.010368	0
par	flickr8k	5	False	9	6	-9.046895	-1.5781862	10.08544	0
par	flickr8k	5	False	9	7	-9.325181	-1.8101418	10.41698	0
par	flickr8k	5	False	9	8	-9.121446	-1.7573172	10.498406	0
par	flickr8k	5	False	9	9	-8.60168	-1.4669509	9.342824	0
par	flickr8k	5	False	9	10	-9.72616	-1.986861	11.3404665	0
par	flickr8k	5	False	10	0	-8.206034	-1.5589747	8.763291	0
par	flickr8k	5	False	10	1	-8.077603	-0.98799926	11.6453705	0
par	flickr8k	5	False	10	2	-8.858303	-1.3463976	11.125786	0
par	flickr8k	5	False	10	3	-8.95991	-1.5375153	10.705047	0
par	flickr8k	5	False	10	4	-9.113014	-1.5973817	10.39739	0
par	flickr8k	5	False	10	5	-9.043934	-1.6107793	10.240516	0
par	flickr8k	5	False	10	6	-9.178856	-1.6496996	10.308594	0
par	flickr8k	5	False	10	7	-9.330048	-1.7556138	10.345873	0
par	flickr8k	5	False	10	8	-9.317207	-1.8445984	10.597161	0
par	flickr8k	5	False	10	9	-9.254689	-1.7772199	10.5828905	0
par	flickr8k	5	False	10	10	-8.869165	-1.5667642	9.917432	0
par	flickr8k	5	False	10	11	-9.7762575	-2.0570376	11.606226	0
par	flickr8k	5	False	11	0	-8.064464	-1.521205	8.416241	0
par	flickr8k	5	False	11	1	-7.9387155	-0.9058539	11.772449	0
par	flickr8k	5	False	11	2	-8.648567	-1.2683477	11.028119	0
par	flickr8k	5	False	11	3	-8.980634	-1.4726925	10.798596	0
par	flickr8k	5	False	11	4	-9.002968	-1.5379378	10.793297	0
par	flickr8k	5	False	11	5	-9.158322	-1.5714792	10.497658	0
par	flickr8k	5	False	11	6	-9.013067	-1.569636	10.144353	0
par	flickr8k	5	False	11	7	-9.100886	-1.7216434	10.159144	0
par	flickr8k	5	False	11	8	-9.106597	-1.6977183	10.25138	0
par	flickr8k	5	False	11	9	-9.50695	-1.8319284	10.774147	0
par	flickr8k	5	False	11	10	-9.264898	-1.6811384	10.16195	0
par	flickr8k	5	False	11	11	-8.82455	-1.4400116	9.452924	0
par	flickr8k	5	False	11	12	-9.762805	-1.9880289	11.788171	0
par	flickr8k	5	False	12	0	-8.008299	-1.5041654	8.371224	0
par	flickr8k	5	False	12	1	-7.954858	-0.9313379	11.801673	0
par	flickr8k	5	False	12	2	-8.797389	-1.2568911	11.236095	0
par	flickr8k	5	False	12	3	-8.748517	-1.3660183	10.69116	0
par	flickr8k	5	False	12	4	-8.908834	-1.4247524	10.460547	0
par	flickr8k	5	False	12	5	-9.027771	-1.5102344	10.317399	0
par	flickr8k	5	False	12	6	-9.041599	-1.5840348	10.4079895	0
par	flickr8k	5	False	12	7	-8.977404	-1.6433427	10.286595	0
par	flickr8k	5	False	12	8	-9.137344	-1.6799774	10.085022	0
par	flickr8k	5	False	12	9	-9.148218	-1.6780478	9.916902	0
par	flickr8k	5	False	12	10	-9.4360485	-1.8029395	10.40415	0
par	flickr8k	5	False	12	11	-9.137606	-1.648344	10.227703	0
par	flickr8k	5	False	12	12	-8.8110075	-1.441467	9.218114	0
par	flickr8k	5	False	12	13	-9.770312	-1.9294425	11.57943	0
par	flickr8k	5	False	13	0	-8.052436	-1.5100796	8.471888	0
par	flickr8k	5	False	13	1	-8.006646	-0.8920428	11.771147	0
par	flickr8k	5	False	13	2	-8.76993	-1.2701229	11.388097	0
par	flickr8k	5	False	13	3	-8.782643	-1.4773405	10.7672415	0
par	flickr8k	5	False	13	4	-8.845548	-1.4684466	10.538129	0
par	flickr8k	5	False	13	5	-9.142341	-1.4764918	10.265715	0
par	flickr8k	5	False	13	6	-9.0344	-1.585452	10.187895	0
par	flickr8k	5	False	13	7	-9.219334	-1.6789174	10.178077	0
par	flickr8k	5	False	13	8	-8.988106	-1.6329334	10.098649	0
par	flickr8k	5	False	13	9	-8.986641	-1.674871	9.994719	0
par	flickr8k	5	False	13	10	-9.268177	-1.7207966	10.095347	0
par	flickr8k	5	False	13	11	-9.470842	-1.8380566	10.460227	0
par	flickr8k	5	False	13	12	-9.349053	-1.7713053	10.219445	0
par	flickr8k	5	False	13	13	-8.867801	-1.5192977	9.329993	0
par	flickr8k	5	False	13	14	-9.910073	-2.0038517	11.921423	0
par	flickr8k	5	False	14	0	-8.19974	-1.5410751	8.337616	0
par	flickr8k	5	False	14	1	-8.033175	-0.9265732	11.632574	0
par	flickr8k	5	False	14	2	-8.7087	-1.298622	11.071105	0
par	flickr8k	5	False	14	3	-8.956472	-1.4474394	10.510807	0
par	flickr8k	5	False	14	4	-8.983241	-1.5273141	10.559426	0
par	flickr8k	5	False	14	5	-8.81569	-1.546532	9.952329	0
par	flickr8k	5	False	14	6	-9.187423	-1.6920667	10.267943	0
par	flickr8k	5	False	14	7	-9.274642	-1.7156279	10.598541	0
par	flickr8k	5	False	14	8	-9.129835	-1.7266842	10.472154	0
par	flickr8k	5	False	14	9	-9.17941	-1.6730448	10.4997225	0
par	flickr8k	5	False	14	10	-9.011272	-1.632748	10.168646	0
par	flickr8k	5	False	14	11	-9.262149	-1.7770005	9.886232	0
par	flickr8k	5	False	14	12	-9.452402	-1.7881672	10.489912	0
par	flickr8k	5	False	14	13	-9.672606	-1.8695441	10.365983	0
par	flickr8k	5	False	14	14	-9.066068	-1.5699549	9.513878	0
par	flickr8k	5	False	14	15	-9.85097	-1.9830127	11.596552	0
par	flickr8k	5	False	15	0	-8.121568	-1.5210648	8.346545	0
par	flickr8k	5	False	15	1	-7.9334784	-0.86510223	11.898015	0
par	flickr8k	5	False	15	2	-8.8263855	-1.2436166	11.785144	0
par	flickr8k	5	False	15	3	-8.725343	-1.5034497	11.022816	0
par	flickr8k	5	False	15	4	-8.973389	-1.4366983	10.623873	0
par	flickr8k	5	False	15	5	-8.802702	-1.4472066	10.293581	0
par	flickr8k	5	False	15	6	-8.883177	-1.5161097	10.069691	0
par	flickr8k	5	False	15	7	-9.07419	-1.6406962	10.215148	0
par	flickr8k	5	False	15	8	-9.006337	-1.5920203	10.120552	0
par	flickr8k	5	False	15	9	-9.143562	-1.6853586	10.276149	0
par	flickr8k	5	False	15	10	-8.964693	-1.6488669	10.349169	0
par	flickr8k	5	False	15	11	-9.097869	-1.6278543	10.154066	0
par	flickr8k	5	False	15	12	-9.174568	-1.720405	9.770353	0
par	flickr8k	5	False	15	13	-9.245054	-1.7764335	10.192639	0
par	flickr8k	5	False	15	14	-9.177537	-1.7125484	10.413084	0
par	flickr8k	5	False	15	15	-8.769134	-1.5211108	9.642878	0
par	flickr8k	5	False	15	16	-9.622722	-1.9618561	11.743297	0
par	flickr8k	5	False	16	0	-8.3031225	-1.5560473	8.536693	0
par	flickr8k	5	False	16	1	-7.877332	-0.9007998	11.838817	0
par	flickr8k	5	False	16	2	-8.727269	-1.2552285	11.439565	0
par	flickr8k	5	False	16	3	-9.114177	-1.4901845	11.01924	0
par	flickr8k	5	False	16	4	-9.214701	-1.5587116	10.942656	0
par	flickr8k	5	False	16	5	-8.672271	-1.4590783	10.591571	0
par	flickr8k	5	False	16	6	-9.202048	-1.607621	10.245006	0
par	flickr8k	5	False	16	7	-8.988307	-1.5719912	9.501993	0
par	flickr8k	5	False	16	8	-9.015904	-1.6063812	10.201848	0
par	flickr8k	5	False	16	9	-9.091688	-1.6335188	10.507925	0
par	flickr8k	5	False	16	10	-8.936207	-1.6150801	10.091993	0
par	flickr8k	5	False	16	11	-9.267041	-1.8025221	10.429387	0
par	flickr8k	5	False	16	12	-9.059209	-1.7030098	10.210203	0
par	flickr8k	5	False	16	13	-8.868683	-1.6985176	10.090013	0
par	flickr8k	5	False	16	14	-9.4857855	-1.915184	10.84419	0
par	flickr8k	5	False	16	15	-9.544673	-1.8377235	11.186101	0
par	flickr8k	5	False	16	16	-8.791716	-1.542382	9.86882	0
par	flickr8k	5	False	16	17	-9.577536	-2.0128574	12.24442	0
par	flickr8k	5	False	17	0	-8.002894	-1.5675708	8.781785	0
par	flickr8k	5	False	17	1	-7.9747906	-0.9474414	11.946298	0
par	flickr8k	5	False	17	2	-8.848422	-1.3228964	11.257863	0
par	flickr8k	5	False	17	3	-8.7873125	-1.4642094	10.80182	0
par	flickr8k	5	False	17	4	-8.799731	-1.3560439	10.26821	0
par	flickr8k	5	False	17	5	-8.992271	-1.5949732	9.892772	0
par	flickr8k	5	False	17	6	-9.082829	-1.6482023	10.424716	0
par	flickr8k	5	False	17	7	-9.164411	-1.47159	9.812473	0
par	flickr8k	5	False	17	8	-9.2473135	-1.6489134	9.659659	0
par	flickr8k	5	False	17	9	-9.093048	-1.6443104	10.135348	0
par	flickr8k	5	False	17	10	-9.1700945	-1.7003855	9.70457	0
par	flickr8k	5	False	17	11	-8.886589	-1.5992222	9.718547	0
par	flickr8k	5	False	17	12	-9.072706	-1.581663	9.9061575	0
par	flickr8k	5	False	17	13	-9.220038	-1.7609276	10.110038	0
par	flickr8k	5	False	17	14	-9.230546	-1.7465696	10.226114	0
par	flickr8k	5	False	17	15	-9.299237	-1.7730699	10.044381	0
par	flickr8k	5	False	17	16	-9.550223	-1.897823	10.61765	0
par	flickr8k	5	False	17	17	-9.1173525	-1.5865941	9.854541	0
par	flickr8k	5	False	17	18	-9.701438	-2.016508	12.15356	0
par	flickr30k	1	True	5	0	-12.294877	-2.5446503	8.485166	0
par	flickr30k	1	True	5	1	-14.9905815	-2.3939366	12.911555	0
par	flickr30k	1	True	5	2	-13.840306	-2.6337535	12.344291	0
par	flickr30k	1	True	5	3	-14.164531	-2.8971283	12.169533	0
par	flickr30k	1	True	5	4	-14.503856	-3.2452285	12.612836	0
par	flickr30k	1	True	5	5	-13.26474	-2.682764	11.694665	0
par	flickr30k	1	True	5	6	-13.317577	-3.2368813	11.995026	0
par	flickr30k	1	True	6	0	-11.984841	-2.504545	8.493836	0
par	flickr30k	1	True	6	1	-14.683981	-2.3440633	12.824383	0
par	flickr30k	1	True	6	2	-14.349227	-2.5917199	12.957015	0
par	flickr30k	1	True	6	3	-14.289199	-2.5079818	11.817697	0
par	flickr30k	1	True	6	4	-14.213147	-3.1072457	12.163724	0
par	flickr30k	1	True	6	5	-14.549628	-3.048688	12.285793	0
par	flickr30k	1	True	6	6	-13.194633	-2.630824	10.916856	0
par	flickr30k	1	True	6	7	-13.762534	-3.2766433	12.059424	0
par	flickr30k	1	True	7	0	-12.408238	-2.517005	8.574593	0
par	flickr30k	1	True	7	1	-15.346996	-2.364953	13.042336	0
par	flickr30k	1	True	7	2	-14.681065	-2.4794512	13.652174	0
par	flickr30k	1	True	7	3	-13.652304	-2.6103697	12.090412	0
par	flickr30k	1	True	7	4	-14.48461	-2.5912855	11.448746	0
par	flickr30k	1	True	7	5	-14.530888	-3.1678317	12.766918	0
par	flickr30k	1	True	7	6	-15.016209	-3.2205465	12.477036	0
par	flickr30k	1	True	7	7	-13.784565	-2.5198915	11.307601	0
par	flickr30k	1	True	7	8	-13.65416	-3.1900468	11.926548	0
par	flickr30k	1	True	8	0	-12.13312	-2.4549398	8.621199	0
par	flickr30k	1	True	8	1	-15.284006	-2.3327994	12.926449	0
par	flickr30k	1	True	8	2	-15.1160145	-2.522987	14.059448	0
par	flickr30k	1	True	8	3	-14.253768	-2.5271997	12.486064	0
par	flickr30k	1	True	8	4	-14.278718	-2.668915	11.441764	0
par	flickr30k	1	True	8	5	-14.265891	-2.565769	12.007959	0
par	flickr30k	1	True	8	6	-14.83106	-3.0891132	12.558686	0
par	flickr30k	1	True	8	7	-15.18078	-3.1551735	12.495928	0
par	flickr30k	1	True	8	8	-14.0636425	-2.544368	10.7883835	0
par	flickr30k	1	True	8	9	-13.593545	-3.171688	11.915946	0
par	flickr30k	1	True	9	0	-12.159137	-2.4784205	8.553739	0
par	flickr30k	1	True	9	1	-15.215249	-2.35294	12.973287	0
par	flickr30k	1	True	9	2	-14.486775	-2.6569812	12.711531	0
par	flickr30k	1	True	9	3	-16.083431	-3.019483	13.248692	0
par	flickr30k	1	True	9	4	-14.266905	-2.6516786	12.009659	0
par	flickr30k	1	True	9	5	-13.695446	-2.6399803	12.510355	0
par	flickr30k	1	True	9	6	-15.055552	-2.872413	11.854062	0
par	flickr30k	1	True	9	7	-16.048824	-2.7884393	12.169971	0
par	flickr30k	1	True	9	8	-15.393721	-3.2760856	12.571257	0
par	flickr30k	1	True	9	9	-13.447156	-2.6263306	10.887259	0
par	flickr30k	1	True	9	10	-13.821125	-3.20083	11.936564	0
par	flickr30k	1	True	10	0	-12.359386	-2.47575	8.575959	0
par	flickr30k	1	True	10	1	-15.338395	-2.3526027	12.961167	0
par	flickr30k	1	True	10	2	-14.420705	-2.6304219	12.672109	0
par	flickr30k	1	True	10	3	-15.794606	-3.0701675	13.306604	0
par	flickr30k	1	True	10	4	-14.303003	-2.693071	11.975409	0
par	flickr30k	1	True	10	5	-13.613682	-2.6250117	12.852104	0
par	flickr30k	1	True	10	6	-14.905933	-2.924316	11.95326	0
par	flickr30k	1	True	10	7	-16.330044	-2.550797	11.92797	0
par	flickr30k	1	True	10	8	-15.434171	-3.3110263	12.931988	0
par	flickr30k	1	True	10	9	-15.048529	-3.322627	12.755176	0
par	flickr30k	1	True	10	10	-13.579555	-2.6061282	10.945574	0
par	flickr30k	1	True	10	11	-14.097951	-3.2283561	12.048862	0
par	flickr30k	1	True	11	0	-12.4311695	-2.514277	8.643273	0
par	flickr30k	1	True	11	1	-15.349079	-2.3617003	13.046637	0
par	flickr30k	1	True	11	2	-15.061204	-2.6218243	13.137986	0
par	flickr30k	1	True	11	3	-14.817321	-2.925605	12.755733	0
par	flickr30k	1	True	11	4	-14.843765	-2.9047523	12.285312	0
par	flickr30k	1	True	11	5	-13.637499	-2.6941476	12.4524355	0
par	flickr30k	1	True	11	6	-14.501406	-2.839208	12.300582	0
par	flickr30k	1	True	11	7	-15.241477	-2.782984	11.953386	0
par	flickr30k	1	True	11	8	-15.527601	-2.884377	12.182	0
par	flickr30k	1	True	11	9	-14.897258	-3.2219472	12.524164	0
par	flickr30k	1	True	11	10	-14.762525	-3.0517304	12.020299	0
par	flickr30k	1	True	11	11	-13.562627	-2.6746202	10.775553	0
par	flickr30k	1	True	11	12	-13.914547	-3.2319477	12.301972	0
par	flickr30k	1	True	12	0	-12.259399	-2.4902046	8.6055975	0
par	flickr30k	1	True	12	1	-15.3407755	-2.3562918	12.994825	0
par	flickr30k	1	True	12	2	-14.5638275	-2.6477704	12.483344	0
par	flickr30k	1	True	12	3	-16.032917	-3.1459165	13.330305	0
par	flickr30k	1	True	12	4	-14.542016	-2.7251787	12.099954	0
par	flickr30k	1	True	12	5	-13.590833	-2.6791432	13.005032	0
par	flickr30k	1	True	12	6	-14.962849	-2.9089355	11.928737	0
par	flickr30k	1	True	12	7	-16.390415	-2.638687	12.003974	0
par	flickr30k	1	True	12	8	-15.576506	-3.171729	12.668039	0
par	flickr30k	1	True	12	9	-14.86399	-2.92302	12.324165	0
par	flickr30k	1	True	12	10	-14.954118	-3.1003723	12.995686	0
par	flickr30k	1	True	12	11	-15.0015335	-3.2496023	12.817564	0
