corpus	frozen_prefix	max_epochs	run	corpus_size	langmod_vocab_size	langmod_num_params	langmod_mean_prob	langmod_median_prob	langmod_geomean_prob	langmod_mean_pplx	langmod_median_pplx	langmod_geomean_pplx	langmod_vocab_used	langmod_vocab_used_frac	langmod_min_freq_vocab_used	langmod_min_sent_len	langmod_mean_sent_len	langmod_max_sent_len	langmod_num_reused_sents	langmod_num_reused_sents_frac	langmod_reused_sents_WMD	langmod_num_reused_3grams	langmod_num_reused_4grams	langmod_num_reused_5grams	langmod_num_unique_sents	langmod_num_unique_sents_frac	langmod_num_types_nouns	langmod_num_types_adjectives	langmod_num_types_verbs	langmod_num_types_adverbs	langmod_num_types_unigrams	langmod_num_types_bigrams	langmod_num_types_trigrams	langmod_num_epochs	langmod_training_time	langmod_total_time	capgen_vocab_size	capgen_num_params	capgen_mean_prob	capgen_median_prob	capgen_geomean_prob	capgen_mean_pplx	capgen_median_pplx	capgen_geomean_pplx	capgen_vocab_used	capgen_vocab_used_frac	capgen_min_freq_vocab_used	capgen_min_sent_len	capgen_mean_sent_len	capgen_max_sent_len	capgen_num_reused_sents	capgen_num_reused_sents_frac	capgen_reused_sents_WMD	capgen_num_reused_3grams	capgen_num_reused_4grams	capgen_num_reused_5grams	capgen_num_unique_sents	capgen_num_unique_sents_frac	capgen_num_types_nouns	capgen_num_types_adjectives	capgen_num_types_verbs	capgen_num_types_adverbs	capgen_num_types_unigrams	capgen_num_types_bigrams	capgen_num_types_trigrams	capgen_BLEU_1	capgen_BLEU_2	capgen_BLEU_3	capgen_BLEU_4	capgen_METEOR	capgen_ROUGE_L	capgen_CIDEr	capgen_SPICE	capgen_WMD	capgen_R@1	capgen_R@5	capgen_R@10	capgen_median_rank	capgen_R@1_frac	capgen_R@5_frac	capgen_R@10_frac	capgen_median_rank_frac	capgen_num_epochs	capgen_training_time	capgen_total_time
lm1b	False	8	5	30000	10098	5134074	2.82622859543e-09	5.26237597374e-27	6.48613546119e-28	310.40582831	189.635081635	204.626039081	4215	0.4174093879976233	5	5	16.432	20	0	0.0	None	2399	336	36	1000	1.0	2514	750	1090	201	4215	12510	14165	8	583	697	1563	2919989	9.77250364099e-06	2.06222856085e-12	1.10611331843e-13	17.8668986834	10.8786332952	12.0323350793	220	0.14075495841330773	15	5	10.197	20	0	0.0	None	8123	6739	5096	594	0.594	146	18	48	2	220	533	925	0.5769343924683165	0.3832135246808683	0.24491395102507119	0.15638286769714918	0.1816486792910986	0.419405358288	0.379344748231	0.119666913026	0.125748941534	116	314	453	13.0	0.116	0.314	0.453	0.013	6	146	534
lm1b	False	9	1	30000	10022	5098886	6.98881859993e-10	3.07527040115e-27	3.26298870454e-28	329.288465753	202.431416203	218.95398279	4038	0.4029135901017761	5	5	16.51	20	0	0.0	None	2355	330	35	1000	1.0	2352	697	1079	202	4038	12563	14259	9	650	762	1577	2930769	8.31868411488e-06	1.78457098978e-12	9.79485199896e-14	18.2308007915	10.9417742265	12.1819882412	264	0.16740646797717185	6	5	10.46	20	0	0.0	None	8383	6927	5310	671	0.671	167	24	57	0	264	628	1033	0.5813575525812064	0.3917286739508045	0.25646480227002416	0.16867739192794015	0.18556336000186394	0.427605068496	0.409070163075	0.122441955873	0.129774738494	139	341	461	12.5	0.139	0.341	0.461	0.0125	7	169	560
lm1b	False	9	2	30000	10078	5124814	1.01150103326e-09	5.07208683132e-27	5.8867927416e-28	309.264729174	193.62948546	206.422086947	4158	0.41258186148045245	5	5	17.262	20	0	0.0	None	2567	373	41	1000	1.0	2473	734	1096	206	4158	13074	14981	9	651	770	1558	2916139	9.21886794456e-06	1.95410832305e-12	1.07265614204e-13	18.250103101	10.9499593988	12.0863905629	229	0.14698331193838254	5	5	10.106	17	0	0.0	None	8068	6727	5111	633	0.633	153	20	46	1	229	558	949	0.5885612507420751	0.39508503291752806	0.25820859317789074	0.16840548744281345	0.18465200278747304	0.428856247368	0.406545430322	0.122877112084	0.126723281373	115	330	443	13.0	0.115	0.33	0.443	0.013	7	169	558
lm1b	False	9	3	30000	10063	5117869	2.09851471774e-09	7.99036117888e-27	7.25337372257e-28	311.91982691	191.140068617	205.111104428	4080	0.40544569213952103	5	5	16.787	20	0	0.0	None	2715	418	56	1000	1.0	2440	708	1097	189	4080	12503	14453	9	1302	1420	1587	2938469	8.76259387609e-06	1.89312208965e-12	9.33001266909e-14	18.2063680927	11.035818868	12.2116027173	253	0.15942028985507245	9	5	10.468	20	0	0.0	None	8376	6949	5244	641	0.641	160	25	60	1	253	617	1019	0.5807222009934485	0.38828090156134987	0.25182637705460914	0.1638446673605479	0.18433793277851987	0.425469499647	0.399812877425	0.123268144339	0.125133957402	144	355	486	11.5	0.144	0.355	0.486	0.0115	7	169	560
lm1b	False	9	4	30000	10103	5136389	1.72936964345e-09	2.6214209466e-27	2.73163062529e-28	345.364684315	208.058663166	222.111372396	4196	0.41532218153023853	5	5	17.29	20	0	0.0	None	2525	371	37	1000	1.0	2522	716	1119	199	4196	13030	15004	9	655	772	1589	2940009	1.03997986426e-05	1.69660198599e-12	9.96934169077e-14	18.4146520459	10.9502710362	12.1359338682	242	0.15229704216488357	9	5	10.024	20	0	0.0	None	7987	6565	4883	664	0.664	151	23	55	3	242	585	1025	0.5836991221068851	0.38713103944568206	0.2509372552853803	0.16302722788535018	0.186403122861766	0.425226189753	0.413580983129	0.12272459658	0.133486397098	123	330	464	13.0	0.123	0.33	0.464	0.013	7	169	560
lm1b	False	9	5	30000	10098	5134074	2.41339473723e-09	4.84774506054e-27	6.34124615669e-28	325.271251994	190.731130284	206.611140544	4042	0.40027728263022383	5	5	17.202	20	0	0.0	None	2834	436	54	1000	1.0	2343	698	1093	209	4042	12771	14849	9	653	769	1563	2919989	7.83928663062e-06	2.11476691157e-12	1.28349343328e-13	17.9205987566	10.8084793898	11.9338911187	251	0.16058861164427382	5	5	10.949	20	0	0.0	None	8871	7352	5607	701	0.701	166	21	51	1	251	610	1044	0.5749383505342428	0.3856782920085405	0.25366611449486065	0.16724377514575925	0.19070358954287403	0.42812860145	0.41290375918	0.125547160624	0.12858365337	139	343	467	13.0	0.139	0.343	0.467	0.013	7	169	573
lm1b	False	10	1	30000	10022	5098886	1.60002847302e-09	4.38933148985e-27	5.28955667478e-28	319.402235519	194.097034312	209.59208511	4019	0.40101776092596286	5	5	16.978	20	0	0.0	None	2761	419	47	1000	1.0	2350	691	1064	209	4019	12552	14615	10	719	837	1577	2930769	1.28578525437e-05	1.87704271227e-12	9.73718987287e-14	18.3766959729	10.9635374132	12.1379357467	260	0.1648700063411541	5	5	10.161	20	0	0.0	None	8077	6615	4953	699	0.699	167	22	63	1	260	654	1123	0.588623167011063	0.3953832695600881	0.259759494827519	0.17021925477953884	0.1867401614198796	0.429864698386	0.421607301397	0.122923845019	0.13077549516	139	344	468	13.0	0.139	0.344	0.468	0.013	8	192	578
lm1b	False	10	2	30000	10078	5124814	3.42122133626e-09	6.9202488499e-27	7.56178083915e-28	303.697488359	189.658020844	201.374493298	4155	0.41228418336971623	5	5	16.717	20	0	0.0	None	2600	364	45	1000	1.0	2487	724	1098	180	4155	12510	14400	10	1372	1489	1558	2916139	8.99245640297e-06	1.86772868317e-12	1.14564365517e-13	17.8502098259	10.8997938304	12.0329186876	252	0.16174582798459564	5	5	10.195	20	0	0.0	None	8123	6710	5113	646	0.646	160	22	53	4	252	624	1048	0.5864639529180395	0.3961873472896131	0.2606941742619105	0.17194829874063594	0.1857049424564471	0.425221025984	0.412672006059	0.123451353514	0.130845650191	112	329	462	13.5	0.112	0.329	0.462	0.0135	7	169	558
lm1b	False	10	3	30000	10063	5117869	2.26825866743e-09	4.83445688124e-27	4.83377244964e-28	318.573422713	196.80917532	211.307921499	4130	0.41041438934711316	5	5	16.609	20	0	0.0	None	2509	336	42	1000	1.0	2402	739	1125	189	4130	12604	14319	10	1444	1561	1587	2938469	8.18254075406e-06	2.05494554143e-12	9.39288516409e-14	18.2517202772	11.0331527487	12.1954635333	262	0.16509136735979837	9	5	9.981	19	0	0.0	None	7904	6451	4747	701	0.701	165	20	60	2	262	633	1110	0.5896202785291463	0.39974601639522106	0.26703232170980873	0.17750835944779092	0.18583618637514907	0.429343677812	0.422433102536	0.122621910735	0.128225162298	143	369	493	11.0	0.143	0.369	0.493	0.011	7	169	550
lm1b	False	10	4	30000	10103	5136389	3.68257903177e-09	6.64073117996e-27	6.08081746171e-28	317.384624684	192.675266293	206.651625002	4160	0.4117588834999505	5	5	16.708	20	0	0.0	None	2528	390	44	1000	1.0	2458	720	1112	204	4160	12575	14401	10	4136	4249	1589	2940009	9.94642156398e-06	1.69172709956e-12	9.45018239666e-14	18.2278690763	10.9819404824	12.1745553968	247	0.1554436752674638	7	5	9.951	19	0	0.0	None	7892	6562	5046	651	0.651	147	22	63	3	247	583	963	0.5911968646366604	0.39880309840803113	0.26160102611732006	0.17074431209912266	0.18813586649818584	0.427626472776	0.423656339026	0.12489978116	0.136805000617	128	336	465	14.0	0.128	0.336	0.465	0.014	7	169	557
lm1b	False	10	5	30000	10098	5134074	1.09365389265e-09	5.16397445908e-27	6.34674817886e-28	326.347324436	190.487215864	207.125328039	4091	0.40512972865914043	5	5	17.227	20	0	0.0	None	2851	455	60	1000	1.0	2424	699	1130	190	4091	12751	14830	10	2098	2214	1563	2919989	1.1365515094e-05	2.25782463537e-12	1.23018947769e-13	17.8933380479	10.7124293716	11.8883914127	252	0.16122840690978887	5	5	9.957	20	0	0.0	None	7878	6431	4773	706	0.706	158	23	52	4	252	632	1076	0.5895350005021001	0.3938703611062468	0.2536457369330805	0.16394676586494097	0.18594981856912335	0.424688953008	0.392987227937	0.120917134612	0.125474731099	132	341	452	13.0	0.132	0.341	0.452	0.013	7	169	555
