corpus	frozen_prefix	max_epochs	run	corpus_size	langmod_vocab_size	langmod_num_params	langmod_mean_prob	langmod_median_prob	langmod_geomean_prob	langmod_mean_pplx	langmod_median_pplx	langmod_geomean_pplx	langmod_vocab_used	langmod_vocab_used_frac	langmod_min_freq_vocab_used	langmod_min_sent_len	langmod_mean_sent_len	langmod_max_sent_len	langmod_num_reused_sents	langmod_num_reused_sents_frac	langmod_reused_sents_WMD	langmod_num_reused_3grams	langmod_num_reused_4grams	langmod_num_reused_5grams	langmod_num_unique_sents	langmod_num_unique_sents_frac	langmod_num_types_nouns	langmod_num_types_adjectives	langmod_num_types_verbs	langmod_num_types_adverbs	langmod_num_types_unigrams	langmod_num_types_bigrams	langmod_num_types_trigrams	langmod_num_epochs	langmod_training_time	langmod_total_time	capgen_vocab_size	capgen_num_params	capgen_mean_prob	capgen_median_prob	capgen_geomean_prob	capgen_mean_pplx	capgen_median_pplx	capgen_geomean_pplx	capgen_vocab_used	capgen_vocab_used_frac	capgen_min_freq_vocab_used	capgen_min_sent_len	capgen_mean_sent_len	capgen_max_sent_len	capgen_num_reused_sents	capgen_num_reused_sents_frac	capgen_reused_sents_WMD	capgen_num_reused_3grams	capgen_num_reused_4grams	capgen_num_reused_5grams	capgen_num_unique_sents	capgen_num_unique_sents_frac	capgen_num_types_nouns	capgen_num_types_adjectives	capgen_num_types_verbs	capgen_num_types_adverbs	capgen_num_types_unigrams	capgen_num_types_bigrams	capgen_num_types_trigrams	capgen_BLEU_1	capgen_BLEU_2	capgen_BLEU_3	capgen_BLEU_4	capgen_METEOR	capgen_ROUGE_L	capgen_CIDEr	capgen_SPICE	capgen_WMD	capgen_R@1	capgen_R@5	capgen_R@10	capgen_median_rank	capgen_R@1_frac	capgen_R@5_frac	capgen_R@10_frac	capgen_median_rank_frac	capgen_num_epochs	capgen_training_time	capgen_total_time
mscoco	False	9	3	30000	2573	2632709	1.19556657368e-09	1.12510528493e-17	3.75970919502e-19	74.6337312095	33.8816138286	37.6147630988	1308	0.5083560046638166	5	5	10.23	20	0	0.0	None	5066	2524	1134	1000	1.0	884	199	269	28	1308	4605	6529	9	383	394	1629	4913943	1.05439127332e-05	2.67016107937e-13	1.39430907401e-14	23.3911668871	12.9734906096	14.2919614991	289	0.17740945365254757	6	5	9.938	20	0	0.0	None	7818	6287	4543	832	0.832	195	20	62	3	289	723	1291	0.6219561279934974	0.4297443342850964	0.28576128224575126	0.18794788503309182	0.19630632711393145	0.447711999704	0.488605999507	0.13508272695	0.141408973877	176	423	544	8.0	0.176	0.423	0.544	0.008	10	1067	1503
mscoco	False	9	4	30000	2545	2613585	3.83198632664e-09	8.68846603188e-18	3.40165917739e-19	78.3234292579	33.6645280622	37.924691132	1227	0.48212180746561883	5	6	10.188	20	0	0.0	None	5149	2614	1139	1000	1.0	846	207	235	27	1227	4467	6406	9	394	405	1615	4897227	1.26364344532e-05	2.3843361306e-13	1.35485460914e-14	23.0784161555	12.9691600243	14.2791609861	273	0.16904024767801856	13	5	9.67	20	0	0.0	None	7566	6058	4339	822	0.822	177	20	62	1	273	692	1263	0.6170630816959031	0.4257647531653832	0.2843712121440403	0.18808727725974633	0.1940387500113695	0.445157541431	0.467941854662	0.132678485106	0.139235771729	160	395	531	9.0	0.16	0.395	0.531	0.009	10	1065	1504
mscoco	False	9	5	30000	2601	2651833	1.38067902543e-09	8.58343763835e-18	2.54692792115e-19	76.065814233	35.6149391684	38.964812772	1276	0.49058054594386774	5	6	10.467	20	0	0.0	None	5425	2771	1239	998	0.998	829	211	264	37	1276	4571	6656	9	414	425	1626	4910361	1.30779959967e-05	2.3393722341e-13	1.34980921214e-14	24.0098284227	12.8520495294	14.3012651612	306	0.1881918819188192	15	5	9.806	20	0	0.0	None	7691	6149	4271	851	0.851	199	24	71	3	306	768	1373	0.6155415052008346	0.42704768319113773	0.28491794017842675	0.1884344646578528	0.19655406247382204	0.451380225552	0.483814372269	0.132774730931	0.140218229868	164	401	516	9.0	0.164	0.401	0.516	0.009	11	1171	1611
mscoco	False	10	1	30000	2590	2644320	3.73706853234e-09	7.89653064662e-18	2.96724026125e-19	83.8472949484	34.4416330768	38.414120665	1284	0.4957528957528958	5	5	10.336	20	0	0.0	None	5276	2669	1190	1000	1.0	860	202	273	25	1284	4551	6533	10	465	477	1623	4906779	9.53998488795e-06	2.83831106451e-13	1.49780372585e-14	22.6496049093	12.9723837767	14.1631392254	289	0.1780653111521873	12	5	9.9	20	0	0.0	None	7803	6300	4449	830	0.83	194	21	62	2	289	734	1331	0.6109090909090292	0.42188545129485366	0.28092196768536204	0.1833845185666533	0.1963975012526818	0.444933247203	0.482543765548	0.134653667317	0.141920747507	177	396	516	10.0	0.177	0.396	0.516	0.01	10	1069	1508
mscoco	False	10	2	30000	2577	2635441	1.4518018286e-09	8.27375295949e-18	2.9844408831e-19	74.3406663431	34.5619318924	38.2383797828	1264	0.4904928211098176	5	5	10.458	20	0	0.0	None	5274	2665	1189	999	0.999	847	220	260	33	1264	4646	6653	10	450	461	1623	4906779	1.29649724852e-05	2.55666511508e-13	1.37129301587e-14	23.4095866551	12.8629066999	14.3038291073	288	0.17744916820702403	8	5	9.832	20	0	0.0	None	7730	6201	4359	855	0.855	192	27	60	2	288	757	1362	0.6129983726606374	0.42316523734892675	0.2817271581054626	0.18527217355974876	0.19500381714054657	0.446484493013	0.474743013689	0.130451306473	0.141638906201	157	374	515	10.0	0.157	0.374	0.515	0.01	11	1169	1612
mscoco	False	10	3	30000	2573	2632709	1.26349256502e-09	1.16151618406e-17	4.50907630106e-19	76.0002451845	33.7407060892	37.1237800167	1270	0.4935872522347454	5	6	10.321	20	0	0.0	None	5199	2542	1072	999	0.999	866	191	274	26	1270	4604	6623	10	422	432	1629	4913943	1.10189689377e-05	2.45420333645e-13	1.44638599931e-14	23.369915934	12.8516250952	14.2357543532	296	0.18170656844689995	11	5	9.821	20	0	0.0	None	7708	6143	4332	843	0.843	201	23	65	2	296	739	1307	0.6134813155482524	0.4208780063047326	0.27872078499974684	0.18058272686674015	0.19283673767010118	0.44461362251	0.471232178622	0.130423794688	0.139667997085	171	416	544	8.0	0.171	0.416	0.544	0.008	11	1165	1602
mscoco	False	10	4	30000	2545	2613585	1.68907540527e-09	1.03128377415e-17	3.28741299307e-19	80.6388911683	33.7358671482	38.032614671	1235	0.48526522593320237	5	5	10.23	20	0	0.0	None	5148	2539	1085	1000	1.0	834	194	259	30	1235	4470	6470	10	435	445	1615	4897227	1.20010729392e-05	2.87260172439e-13	1.41011463473e-14	23.9838985783	12.849298202	14.2945961746	304	0.18823529411764706	6	5	9.839	20	0	0.0	None	7708	6207	4437	859	0.859	205	27	67	0	304	773	1360	0.6125622522613464	0.42046396150621834	0.2792916847869217	0.1838945953779122	0.1942652744996499	0.446583808215	0.485560922805	0.130241909907	0.141801369042	154	368	525	9.5	0.154	0.368	0.525	0.0095	12	1270	1712
mscoco	False	10	5	30000	2601	2651833	2.52467559678e-09	1.26748734787e-17	3.97174288253e-19	76.1258174765	33.7060707311	37.3295531538	1266	0.4867358708189158	5	6	10.078	20	0	0.0	None	5112	2622	1211	1000	1.0	861	203	258	31	1266	4484	6379	10	457	468	1626	4910361	1.41458336059e-05	2.77750247835e-13	1.48062373347e-14	23.0889407081	12.8643144092	14.1998827847	293	0.18019680196801968	8	5	10.208	20	0	0.0	None	8089	6519	4667	830	0.83	192	23	64	1	293	732	1323	0.6050156739811319	0.417826936684413	0.27862847094093024	0.1819234319681641	0.19436747229461196	0.448388939544	0.480522311352	0.132080206247	0.141849905358	156	401	516	10.0	0.156	0.401	0.516	0.01	11	1165	1615
mscoco	False	11	1	30000	2590	2644320	2.80672734467e-09	9.31537223428e-18	4.05726418812e-19	80.0768048983	34.0000189548	37.4311821664	1277	0.49305019305019304	5	6	10.54	20	0	0.0	None	5327	2677	1161	1000	1.0	852	202	276	27	1277	4658	6761	11	509	520	1623	4906779	1.39112556235e-05	2.31370317712e-13	1.34056848309e-14	24.0924498822	13.0075455141	14.3232595332	296	0.18237831176833025	16	5	10.023	20	0	0.0	None	7924	6386	4592	838	0.838	200	20	65	3	296	759	1362	0.6086999900228864	0.41816113630103535	0.2775491169255586	0.1834467217894119	0.19390994128268713	0.444384145688	0.477918815195	0.132034862468	0.13949690646	167	401	525	9.0	0.167	0.401	0.525	0.009	11	1164	1598
mscoco	False	11	2	30000	2577	2635441	9.81272750412e-10	1.05366904821e-17	3.6872881526e-19	74.7396499385	34.1540072636	37.9177267622	1309	0.5079549864183158	5	5	10.586	20	0	0.0	None	5278	2663	1179	1000	1.0	874	207	273	35	1309	4682	6764	11	489	500	1623	4906779	1.1615997474e-05	2.18426585525e-13	1.33507491363e-14	23.1851614811	13.0127120991	14.3181489727	274	0.16882316697473815	11	5	10.065	20	0	0.0	None	7964	6463	4699	818	0.818	192	23	57	1	274	706	1267	0.6051664182811122	0.4168603511015712	0.2778006747911723	0.1820535170268344	0.19455144567322116	0.444377672624	0.464341224028	0.128502647409	0.136427501719	152	371	492	11.0	0.152	0.371	0.492	0.011	10	1051	1495
